Week,DBJP,DFJ,DIM,DLS,DOL,DOO,DTH,DVYA,DWM,DXJ,ENZL,EPP,EWA,EWH,EWJ,EWS,EWT,EWV,EWY,EZJ,FAUS,FDT,FDTS,FHK,FJP,FKO,FPA,GWX,IDHQ,JPXN,PDN,PXF,SCJ,VPL
2015-17,-0.01148225,-0.01832955,-0.01043916,-0.00234066,-0.00781774,-0.0007593,-0.00488683,-0.01600573,-0.00817267,-0.00566075,-0.00319675,-0.01283951,-0.02475998,0.00141978,-0.01969279,0.00166459,-0.0265544,0.04689897,-0.02399862,-0.04513274,-0.05604396,-0.00403877,-0.0083259,0.0677452,-0.01262472,0.02600473,-0.00715447,-0.00287666,-0.01840491,-0.02377442,-0.00607211,-0.00907441,-0.02186879,-0.01825939
2015-16,0.02298236,0.01632418,0.01902475,0.02219345,0.01971121,0.02208366,0.0176781,0.02665006,0.0192926,0.02194295,-0.02031474,0.02644964,0.02981172,0.02429543,0.02621496,0.01568461,0.06271777,-0.04683938,0.0143658,0.04642526,0.00717523,0.01945364,0.00090498,0.02608464,0.01970546,-0.01014041,0.02003339,0.01542983,0.00680628,0.02612647,0.0150463,0.01481481,0.01596623,0.02342657
2015-15,-0.00722892,0.00365104,0.00557,0.00910442,0.00230415,0.00706252,0.00425758,0.01151728,0.0043122,-0.00240964,0.02873058,-0.00126678,0.00577428,-0.02881436,0.00630979,0.03366856,-0.00832466,-0.01469688,0.02676133,0.01200253,0.02357944,-0.0037167,0.00396825,-0.02902306,-0.00619707,0.04261603,0.00473773,0.01600894,-0.00312337,0.00785441,0.00816485,0.0085699,0.00201761,0.00688073
2015-14,0.01318977,0.00634371,0.00874093,0.00799108,0.00552868,0.00548589,0.00772921,0.01065675,0.00843061,0.01373183,-0.0002896,0.0315327,0.01572327,0.07668867,0.00773931,-0.00087032,-0.00888282,-0.01141692,0.01398859,0.01837769,0.0,0.01117087,0.0021348,0.04786233,0.00537301,0.02071644,0.01428086,0.00782706,0.00574413,0.01000962,0.00507218,0.00374532,-0.01665473,0.01637593
2015-13,-0.0110304,0.00391773,-0.0001879,0.00605716,-0.00069767,-0.00289474,0.00026867,-0.01527846,-0.00087203,-0.01249496,-0.00087668,-0.00181818,-0.00630583,0.00462487,-0.00716186,0.01281485,0.0192375,0.01265823,0.0073267,-0.01499203,0.0,0.0,0.00631313,0.01620434,-0.00768751,0.0293203,0.0079778,0.00914286,0.0042735,-0.00270062,0.00920368,0.00570342,0.00205915,-0.00465366
2015-12,-0.01367659,-0.01419957,-0.01301841,-0.01103629,-0.01173493,-0.01040042,-0.0145734,-0.04501758,-0.01100799,-0.0166266,-0.01277683,-0.01302017,-0.0297529,0.02282378,-0.01097338,0.00443656,-0.0307377,0.00238758,-0.01045947,-0.02041457,-0.01297215,-0.00481474,-0.01039043,0.03652574,-0.01240695,-0.03141136,0.02136752,-0.00755858,-0.01745108,-0.00689523,-0.02088258,-0.01339047,-0.01114827,-0.00974659
2015-11,0.01195327,0.01481628,0.01954023,0.02058484,0.03324564,0.03305337,0.03116382,0.02339325,0.02928683,0.00670187,0.01339156,0.0331565,0.04678363,0.01503759,0.02233354,0.02336235,0.02631579,-0.04339551,0.03911267,0.04608753,0.01071854,0.02938634,0.00388853,0.0191582,0.01647307,0.02713704,0.03401609,0.02179837,0.02008686,0.02062058,0.0136876,0.03028619,0.01498483,0.02708638
2015-10,0.01695386,0.01173614,-0.01298949,-0.00673336,-0.01968691,-0.02481986,-0.02394558,-0.01395007,-0.0188805,0.01615911,-0.0146028,-0.01918024,-0.01686874,-0.01962865,0.0170503,-0.01820665,-0.00246566,-0.03276878,-0.02764446,0.03276992,-0.00274295,-0.01036269,-0.01489637,-0.00174723,0.01334481,-0.02533333,-0.02210946,-0.00894246,-0.01035422,0.01563126,-0.01005632,-0.01845222,0.01316044,0.00110579
2015-09,0.0,-0.00623492,-0.02193887,-0.02021538,-0.02866389,-0.0310559,-0.03298153,-0.01275265,-0.02584709,0.00562734,-0.02611191,-0.02409021,-0.02717949,-0.02074689,-0.00570342,-0.01648107,-0.01687909,-0.00406279,-0.00474024,-0.00747283,-0.0019084,-0.01551871,-0.00161447,-0.01623469,-0.00700935,-0.0232358,-0.01256281,-0.01530808,-0.00803428,-0.00059928,-0.02046438,-0.02262931,-0.00920775,-0.01000182
2015-08,0.01103878,0.00262679,0.00037615,0.01207822,0.00325279,0.00546022,0.00556881,0.00288046,0.00261837,0.01425835,0.02837718,0.00542215,0.0093216,-0.00104439,0.00725256,-0.00441696,0.01504549,-0.01197274,0.01139876,0.0134715,0.01197374,0.0040529,0.00748942,0.00662061,0.0079707,-0.00085985,0.01807664,0.00656624,0.02185792,0.00643345,0.01518178,0.006228,0.0079273,0.00550661
2015-07,0.02983778,0.02883219,0.01601831,0.01866615,0.01169591,0.01122715,0.00849934,0.00310856,0.0154253,0.02692725,-0.00381455,0.00516662,0.00571726,0.0010395,0.03444493,0.00440917,-0.00138744,-0.06466794,0.00425532,0.06089163,0.02842274,0.01866725,0.00261182,0.00488085,0.03886298,-0.02687713,0.01672727,0.01560671,0.01153213,0.02303579,0.01485944,0.01447692,0.0261231,0.02033203
2015-06,0.03435805,0.02284372,0.02751032,0.02522523,0.02254197,0.02465166,0.0239521,-0.00120861,0.02393317,0.03158132,0.00894188,0.00995025,0.01217575,0.0057652,0.03399819,0.00662837,0.03755365,-0.07104709,-0.00173477,0.06721057,0.01010918,0.02518386,0.01524693,-0.00058292,0.02756264,0.02492348,0.00769795,0.0208584,0.02253521,0.03284983,0.02153209,0.02670039,0.02420175,0.02315346
2015-05,0.01389728,-0.00463744,0.00412979,0.00684105,0.0077127,0.00590129,0.01236603,0.01921182,0.00430156,0.01269553,0.02008521,0.01349921,0.02770234,-0.01033592,0.00360442,0.00308234,-0.00177683,-0.0036107,-0.00764818,0.01688411,0.02827443,-0.00638485,0.01304784,-0.00519181,-0.01873327,0.02604857,-0.00761974,0.00724638,0.00906002,0.00960922,0.00622924,0.00620592,-0.00837154,0.00305402
2015-04,-0.01710684,0.00642536,-0.00217477,-0.00445254,-0.01658654,-0.01311563,-0.01371742,-0.00768468,-0.01154368,-0.02025203,-0.01769646,-0.00722698,-0.00715465,-0.00209096,-0.00879964,-0.01231852,-0.03830084,0.01551527,-0.03180877,-0.01694263,0.00669736,-0.00531208,-0.00099701,-0.01138686,-0.0022482,-0.01560468,-0.00329308,-0.00647511,0.00569476,-0.00786732,-0.01038637,-0.01575246,0.00444175,-0.01129403
2015-03,-0.00578211,0.00632084,-0.00320449,-0.00489896,0.00833947,0.00737907,0.00753348,-0.01011846,0.00691244,-0.00251142,-0.02466236,0.00731311,-0.00165472,0.02425876,0.002746,0.01740295,0.02987761,-0.0076118,0.02098171,0.00435644,-0.02410131,0.00766284,0.0047138,0.03136309,0.01311249,0.02726473,0.01608679,-0.00688259,0.01101449,0.00691742,-0.00041982,0.00891317,0.00367797,0.0083625
2015-02,0.0166405,0.02068966,0.01594766,0.00926116,0.02419355,0.02128255,0.02404121,0.01595214,0.02218027,0.0131951,0.00963222,0.01000541,0.00382514,0.02293829,0.02264151,0.00268577,0.0265818,-0.04626175,0.00250723,0.04535909,-0.00528241,0.01717033,-0.00066489,0.01770452,0.02393932,-0.011653,0.01095166,0.01430908,0.01643192,0.02000889,0.01192504,0.01942319,0.02540949,0.01558493
2015-01,-0.00745573,-0.00176991,0.00594628,0.00431389,0.01324503,0.0138379,0.01585471,0.01447467,0.01045627,-0.0086227,0.01876676,0.02055358,0.0283176,0.01058496,0.0,0.0076199,0.00710546,-0.00330083,0.03804565,0.00125209,0.01072165,0.01018519,0.00708502,0.00955316,0.0014161,0.03198198,0.0273224,-0.00040816,0.0,0.00467914,0.00510856,0.00205822,-0.00146229,0.01113763
2015-00,-0.01762246,-0.00829151,-0.01317891,-0.00586807,-0.02140598,-0.02229385,-0.01986755,-0.01345401,-0.01577503,-0.01569155,-0.00912301,-0.01682243,-0.0188781,-0.01148168,-0.01577503,-0.00826446,-0.01059167,0.02850808,-0.01729499,-0.02879684,0.02141058,-0.01081081,0.00436095,-0.05096661,-0.02077151,-0.02048823,-0.01153846,-0.00242326,-0.00915856,-0.00414485,-0.00460637,-0.01774648,-0.00681115,-0.01432443
2014-51,0.01227177,0.00304878,0.00019908,0.00588474,0.00194081,0.00375134,-0.00027442,0.00098425,0.00296736,0.01010328,0.00238308,-0.00026954,-0.0076087,0.01726058,0.00683371,0.00130662,-0.00073394,-0.01401944,-0.00096712,0.01252446,0.00168209,0.01015343,0.01354096,0.01147734,0.01116173,0.00262238,0.00269646,0.00364078,0.01319564,0.00238457,0.00838574,0.00703037,0.00702189,0.00465206
2014-50,0.05594185,0.03401667,0.03334714,0.02826633,0.03769289,0.0386014,0.04357864,0.02748092,0.03707224,0.04174484,0.01662134,0.02594866,0.0393611,0.00447427,0.03944261,0.00310835,0.00973054,-0.07507774,0.0092812,0.08105838,0.0266725,0.03691589,0.02461859,-0.01425247,0.04295206,-0.01232937,0.01612903,0.0134859,0.02295468,0.03712871,0.03469211,0.04018774,0.03854344,0.03233581
2014-49,-0.0347181,-0.01079057,-0.02581414,-0.02407932,-0.04238095,-0.04351266,-0.0455655,-0.01737835,-0.0380888,-0.03725619,0.01522997,-0.02685285,-0.04060639,-0.01576944,-0.01729631,0.01156584,-0.03468208,0.03593005,-0.03074246,-0.03512881,-0.03675856,-0.02478036,-0.03924177,-0.00433777,-0.01096642,-0.03044597,-0.01515152,-0.01951414,-0.02300173,-0.0102063,-0.02888238,-0.04202378,-0.00583942,-0.02360681
2014-48,0.02939412,0.00262123,0.003365,-0.00020084,0.0,-0.0049325,0.00080689,0.00197093,0.00089445,0.03474388,-0.0033033,0.00561647,0.00215633,0.01680217,0.00585586,-0.00264667,0.01048445,-0.00922479,0.00232693,0.00915681,0.02820513,0.00312291,0.00066445,0.02208019,0.00775194,0.00821444,0.00656624,0.00475059,-0.00510783,0.00342906,0.0016632,0.00082079,-0.00061856,0.00596957
2014-47,-0.002104,0.00021997,-0.00434268,-0.00831189,-0.00467727,-0.00463679,-0.00691122,-0.01848779,-0.00266904,0.00584532,-0.01431127,-0.01167618,-0.01927083,-0.00368421,-0.00338448,0.00129926,0.0,0.00515381,0.00096321,-0.00537428,-0.04113924,-0.0044405,0.00853298,0.00086133,0.00855294,0.0197171,0.00384615,-0.00900548,0.0,0.0,-0.0110883,-0.00571118,0.00647182,-0.00647003
2014-46,0.01287159,0.00486295,0.00558325,0.00238521,0.01236917,0.00991649,0.00671321,-0.01139005,0.00788288,0.01470926,-0.00821837,-0.01122735,-0.01778455,-0.00627615,0.00499773,0.01660839,0.02685051,-0.01208075,0.00445305,0.00968992,-0.00394011,0.00828667,0.00131883,0.01157407,0.01240927,0.01420577,-0.00303605,0.00512416,0.00739898,0.00541712,0.01124531,0.01359978,0.00651671,-0.00038045
2014-45,0.02443551,-0.00519368,0.00598683,-0.00275428,0.00285442,-0.00052097,0.00403334,0.00859865,0.00225378,0.0187067,0.02439759,0.01042992,0.0,0.03788687,0.00947653,0.00043403,-0.00784593,-0.01960469,-0.01617507,0.02145594,0.00834327,0.00580876,-0.00097847,0.01741955,-0.00092123,-0.02441077,0.01258101,0.00078462,-0.00056786,0.0088286,-0.00164677,-0.00193477,-0.0053509,0.00699169
2014-44,-0.04640095,-0.06399177,-0.00719424,-0.01827727,-0.00475285,-0.00521785,-0.00269107,-0.00992384,-0.00450146,-0.03420342,0.00398773,0.00076589,0.00201309,-0.0122536,-0.04681404,0.00524476,-0.00895736,0.09862585,-0.01063426,-0.09398099,0.0,-0.01565946,-0.03019708,-0.00353045,-0.05501547,-0.00917431,-0.00981132,-0.02149712,-0.01960784,-0.04706854,-0.02067288,-0.01099203,-0.06415021,-0.02952574
2014-43,0.1148374,0.05253979,0.02631579,0.0229794,0.02603664,0.03052827,0.02503401,0.01738929,0.02630375,0.09883721,0.0,0.02158273,0.02013085,0.0294599,0.06927922,0.01463415,0.03212703,-0.13915618,0.0128593,0.14145944,0.0,0.02568725,-0.00348432,0.00720072,0.04990628,-0.03308091,0.0011194,0.02112676,0.02475533,0.0663707,0.02236025,0.02923812,0.05615641,0.04749035
