Week,AAXJ,ADRE,AIA,ASEA,CHIE,CHII,CHIM,CHIQ,CHIX,CQQQ,CXSE,DBEM,DEM,DGS,ECNS,EDC,EDIV,EDZ,EEM,EEMA,EEMV,EET,EEV,EIDO,EPHE,EPI,EUM,EWM,EWX,FCA,FEM,FEMS,FNI,FXI,FXP,GMF,GXC,HAO,IDX,INCO,INDA,INDL,INDY,INXX,MCHI,PEK,PGJ,PIE,PIN,SCIF,SCIN,SMIN,SPEM,THD,VNM,VWO,XPP,YANG,YINN,YXI
2018-39,-0.05615551,-0.02871998,-0.05702681,-0.03691916,-0.03497615,-0.03579098,-0.02951594,-0.06066667,-0.06103576,-0.07859532,-0.05086171,-0.03921569,-0.04594533,-0.0464191,-0.04054967,-0.14290793,-0.04041721,0.15589804,-0.04847482,-0.0599223,-0.04246575,-0.09861986,0.10277717,-0.07124126,-0.01888065,-0.08406894,0.05005269,-0.01513718,-0.04594041,-0.0497076,-0.03758497,-0.04703247,-0.05701754,-0.04958872,0.10610315,-0.05632619,-0.0535471,-0.05082742,-0.06762093,-0.07773418,-0.08522551,-0.24051988,-0.08070692,-0.08038029,-0.05461902,-0.03485477,-0.07213542,-0.04496301,-0.08679086,-0.05029062,-0.05390071,-0.06875688,-0.04423749,-0.04737066,-0.02128954,-0.04565538,-0.10153312,0.15929361,-0.14410662,0.05325141
2018-38,0.00230448,0.0138191,0.00179621,0.00702875,0.00649878,0.02848795,0.00951814,0.00467914,0.00497203,0.00440899,-0.00167411,0.0,0.01642421,0.00421941,0.00317245,0.01080043,0.00491965,-0.01288308,0.00403705,0.00135014,0.00968356,0.00906999,-0.00672597,0.0114689,-0.01282051,-0.01932566,-0.00419948,-0.00282309,-0.00250398,0.00439399,0.00120289,0.00564175,0.00794819,0.00426844,-0.00943396,0.00305424,0.00315623,-0.00707547,0.00941526,-0.01349073,-0.00463679,-0.01997317,-0.0035098,-0.02181208,0.0035533,0.00813692,0.01339989,-0.00791408,-0.00960334,-0.06694658,-0.07419567,-0.04900181,0.00556043,0.00364494,-0.00059952,0.00469716,0.00812408,-0.01581509,0.0093617,-0.00809307
2018-37,0.03721205,0.02676523,0.03790431,0.00321337,0.00988468,0.06095679,0.08610937,0.07789474,0.05537669,0.05411303,0.06271828,0.02957234,0.03281853,0.02806065,0.0344667,0.11886204,0.04009514,-0.10899623,0.03979492,0.03610386,0.02514949,0.07504288,-0.07441574,0.04932127,-0.00520664,-0.01300236,-0.03779367,0.0091195,0.01506849,0.08417378,0.0594391,0.02907311,0.0196943,0.04971696,-0.09649241,0.02711068,0.05489939,0.0621655,0.0509684,-0.01917808,-0.00982728,-0.03386454,-0.01074053,-0.02068417,0.05593668,0.0673958,0.05680281,0.04171495,-0.00927046,-0.07106706,-0.06031934,-0.03996148,0.03349282,0.03391141,0.003663,0.0340823,0.1043257,-0.14212805,0.15731939,-0.05317073
2018-36,0.02312053,0.0174538,0.02217295,0.03843605,0.00831947,0.01412873,-0.00250627,0.00627615,0.0164042,0.03672566,0.00970733,0.01831502,0.02342787,0.01808194,0.00655891,0.05740666,0.01825069,-0.05480167,0.0199852,0.0165098,0.0097036,0.04109191,-0.03793657,0.03171726,-0.01602564,0.01537249,-0.0182002,0.0208467,0.01612532,0.0007716,0.01271725,0.01813396,0.01847507,0.01746507,-0.03851678,0.01532362,0.01946338,0.01031779,0.02903719,0.00861873,0.01721068,0.04927916,0.01491277,0.01694915,0.02272324,-0.00762687,0.03606557,0.00868056,0.02063107,0.01188203,0.01010101,0.01619531,0.01752795,0.03329519,0.02933833,0.01888719,0.03320853,-0.05192878,0.05128205,-0.0226179
2018-35,-0.02716298,-0.00604534,-0.03317536,-0.01225806,0.0,-0.04282494,-0.04259043,-0.04302477,-0.03506575,-0.04178674,-0.03896104,-0.00890869,-0.01568154,-0.01733719,-0.03157895,-0.05505825,-0.01724721,0.05673222,-0.01822542,-0.02607659,-0.00990099,-0.03609313,0.03428571,-0.00672043,-0.04972544,0.00700935,0.01818182,-0.01384519,-0.01782531,-0.00556793,-0.01237624,-0.01881494,-0.01974612,-0.02810473,0.05718702,-0.02451132,-0.03396384,-0.03858145,-0.00855561,-0.00396476,-0.00261704,-0.00469484,0.0033241,0.01034208,-0.03534758,-0.02356616,-0.04226069,-0.03406593,-0.00157791,0.00250784,0.00643651,-0.00188991,-0.01385205,-0.01687099,-0.01115242,-0.01539608,-0.05862798,0.08493377,-0.0832603,0.01992032
2018-34,-0.01469559,-0.00711656,-0.00978819,-0.023125,0.001657,-0.01040892,0.01902497,-0.01324921,-0.02012195,-0.0267168,-0.02722609,-0.00738809,-0.01399254,-0.01055807,-0.01922661,-0.05571273,-0.00817795,0.05248735,-0.01868943,-0.01088218,-0.00985724,-0.03588183,0.03355398,-0.03196347,-0.00844136,-0.01048689,0.01780896,-0.0181371,-0.0084562,-0.02563177,-0.01002406,-0.01595026,-0.01203501,-0.02216002,0.04267023,-0.01637204,-0.02661444,-0.01892506,-0.03038803,-0.0041632,-0.01283482,-0.03829049,-0.0151314,0.0,-0.02732859,-0.03356259,-0.02630938,-0.01534392,-0.0125,0.00241012,0.00736544,-0.00675371,-0.01919819,-0.01288121,-0.01203369,-0.01951916,-0.04621729,0.06577762,-0.07051282,0.02994321
2018-33,0.01879971,-0.00175527,0.02278776,0.02256609,0.01343409,0.03223331,0.02311436,0.00983607,0.01382778,0.01948994,0.02711302,0.0188764,0.02146647,0.01866667,0.03779136,0.06455513,0.02205633,-0.06783164,0.022983,0.02119982,0.01674516,0.0476386,-0.04384664,0.02671262,0.04402914,0.00914983,-0.02288092,0.0184953,0.01220324,0.03311762,0.01818182,0.0193115,-0.00693866,0.02232468,-0.04387168,0.01613737,0.01901975,0.03795445,0.02616279,0.00125576,0.01221938,0.0304996,0.00456621,0.02039216,0.0183101,0.02748047,-0.00896638,0.02830189,0.01117965,0.00161976,-0.00676056,0.00181942,0.01895044,0.01603614,0.02807236,0.01597837,0.04349831,-0.0691464,0.06597846,-0.02171767
2018-32,-0.00520457,-0.007996,-0.00794834,0.00516796,-0.02754591,-0.0551124,-0.04916136,-0.02824134,-0.01183064,-0.05221362,-0.03362927,-0.00895255,0.00388067,-0.00177423,-0.03425704,-0.02393203,0.00203597,0.01601055,-0.00621266,-0.00601052,0.00140032,-0.01315611,0.01145767,0.00351803,0.00693787,0.01791975,0.00520291,0.00378788,-0.00265722,-0.04580153,-0.00865979,0.00111857,-0.00834725,-0.01511154,0.02721183,-0.00505572,-0.02666393,-0.04493088,0.00395452,0.02640693,0.02065755,0.05633974,0.01731245,0.01521217,-0.02703594,-0.01157865,-0.0393932,-0.02871073,0.01925344,0.01374641,0.02655889,0.01736513,-0.0104227,0.01253482,0.01751094,-0.00808031,-0.03306898,0.04042553,-0.05122686,0.01801802
2018-31,0.00071164,-0.01914687,0.00394024,0.0134443,0.0307309,-0.01228324,0.02916667,0.00702875,0.01759899,-0.00077821,0.02326531,-0.00264317,-0.02469711,-0.01010753,0.0194791,-0.04904721,-0.0146771,0.04563287,-0.01550208,0.00162626,-0.00258309,-0.02772126,0.02979684,-0.02204982,-0.0153522,-0.0102234,0.01557465,0.00344073,-0.01137583,0.02077922,-0.01829026,-0.01890812,-0.01270614,0.02050663,-0.04479253,0.00254738,0.01525389,0.02321981,-0.01943545,-0.00529773,-0.00737379,-0.0238685,-0.00617781,-0.01168224,0.01533894,0.02534562,-0.01748582,0.0015932,-0.00803982,-0.02341137,-0.038566,-0.0148248,-0.01352875,0.0013801,-0.00435053,-0.01471635,0.0350053,-0.06496409,0.05790161,-0.02179297
2018-30,-0.0139821,-0.00739504,-0.01660755,0.00063857,-0.03855422,-0.0128388,-0.03614458,-0.03545232,-0.02925046,-0.04509333,-0.03918031,-0.00612691,-0.00346021,-0.00910438,-0.02246724,-0.02991058,-0.0098789,0.027513,-0.00909918,-0.01449906,-0.00324731,-0.01784835,0.02053676,-0.00248242,0.00394178,0.01494826,0.00983069,0.00187441,-0.00615189,-0.03912584,-0.02042389,-0.01553599,-0.01146667,-0.02685034,0.05749155,-0.00763666,-0.02987871,-0.04685797,-0.00186916,0.01531263,0.01141227,0.03638659,0.00971136,0.01098039,-0.02967783,-0.05786231,-0.02834286,-0.02659847,0.01862631,0.02743292,0.03530752,0.02315452,-0.01054677,0.00580073,0.00809465,-0.00817757,-0.05516266,0.08265916,-0.08077226,0.02560164
2018-29,0.01943814,0.02173913,0.01815505,0.02754098,0.03688525,0.03695492,0.04140311,0.00547112,0.02054795,0.00655977,0.00063452,0.01417811,0.0249584,0.02136844,0.01597646,0.06989189,0.02691172,-0.06860158,0.02347745,0.0213959,0.01402112,0.05096277,-0.04720552,0.02819308,0.04684976,0.02929533,-0.02193686,0.01075609,0.0233564,0.03327306,0.03049505,0.0310757,0.00900662,0.02702056,-0.05337235,0.01926017,0.0133452,0.0208562,0.02961165,0.01741781,0.03012404,0.09080533,0.02692948,0.05624483,0.0145043,-0.00187517,-0.00972376,0.03005181,0.01831939,0.06372549,0.06147292,0.04112865,0.02385009,0.02846433,0.01720841,0.02242366,0.04885993,-0.08176203,0.07424497,-0.03039362
2018-28,0.00581066,0.00899805,0.01095129,0.02803738,-0.01289283,0.00151515,-0.00514874,-0.02002356,0.0,-0.01725979,-0.0144171,0.00309872,0.0102994,0.00280414,-0.0022931,0.02098819,0.01590457,-0.02342961,0.00814711,0.00530817,0.00746269,0.01497696,-0.01709212,0.00910668,0.01824104,0.01121346,-0.00747863,0.01445551,0.0054019,-0.00322581,0.00318471,0.00748263,-0.01099189,-0.00047687,-0.0004187,0.00387597,-0.00859291,-0.00724375,0.00981836,-0.00347675,0.01015532,0.02560753,0.00896108,-0.00747508,-0.00755549,-0.00241028,-0.01651456,-0.00205339,0.01254553,-0.00402969,-0.01077199,0.00411025,0.0076945,0.03851744,0.02057878,0.00839329,-0.00367539,0.00114081,-0.00913242,-0.00049975
2018-27,-0.00644348,-0.00193424,-0.01079948,0.00066094,0.02072968,0.00835866,-0.02146893,-0.00923254,-0.00617284,-0.00319489,-0.01075795,-0.00482033,-0.00710227,0.00064475,0.00332917,-0.02404957,-0.00848287,0.01775272,-0.00780891,-0.0051013,0.00034662,-0.02058383,0.01662113,0.00298762,0.02244965,0.00357711,0.00756757,0.02205398,0.00366221,0.00646552,-0.01208577,-0.00290084,-0.00568182,-0.00748538,0.01287616,-0.00343608,-0.01092687,0.00251889,0.00337838,-0.00724483,0.01075912,0.0351956,0.01322454,-0.00563607,-0.012197,-0.00903775,-0.01133205,0.01074719,0.01459854,-0.01396478,0.00522345,-0.01000233,-0.00535211,0.00408507,0.01173403,-0.00498221,-0.01679842,0.01855989,-0.02577118,0.00816327
2018-26,0.00458716,0.02119701,0.0028002,0.00606469,0.02725724,-0.00978179,-0.068424,-0.00527241,0.0095057,0.00363504,0.00176123,0.00492611,0.01119494,0.00021753,-0.00862613,0.03122507,0.00400267,-0.03310371,0.01182872,0.00312593,0.00654867,0.01756703,-0.02102553,0.00748899,0.00264813,0.00609013,-0.01154856,-0.00230643,-0.00173875,-0.01984127,0.00842697,0.00350216,0.00630087,0.00576507,-0.01041809,0.00227155,0.00501229,-0.01814224,0.00844091,0.0188845,0.00916031,0.02342667,0.01065055,0.004095,0.00554939,-0.00656994,0.00961118,-0.01950719,0.00494845,0.01803313,0.01566265,0.00959233,0.01336044,0.01222494,-0.01860167,0.01222494,0.00981413,-0.01678809,0.01389474,-0.00496278
2018-25,-0.00479008,-0.00099157,0.0060418,-0.00537273,0.00669456,-0.0342124,-0.01708931,-0.01643991,-0.01407589,-0.0170394,-0.01801693,0.00267142,0.00460829,-0.00748823,-0.01906307,-0.00418917,-0.00165948,-0.00334251,0.0,-0.00263775,-0.00210268,0.00323625,-0.00305744,-0.02467035,0.03575112,-0.00720865,-0.00158983,0.00623974,-0.00407638,-0.03990531,-0.0117096,-0.00453575,-0.01085552,-0.00631284,0.00890805,-0.0054878,-0.00977292,-0.0199231,-0.02534672,-0.00109075,-0.00121029,-0.01221149,-0.00199317,0.0,-0.01051655,-0.02040816,-0.01837214,0.01769912,-0.00571662,-0.02252162,-0.04107245,-0.02143523,0.0,-0.01269189,-0.02463054,-0.00072499,-0.01534779,0.01392663,-0.02747678,0.00202943
2018-24,-0.01758451,-0.01524172,-0.01782616,-0.0220636,-0.00747508,-0.03308063,-0.03140831,-0.03094984,-0.03581745,-0.03215114,-0.03284837,-0.00611621,-0.00311303,-0.01805354,-0.02936063,-0.03532303,-0.00488599,0.03116446,-0.01051909,-0.02063313,-0.01405795,-0.02028772,0.0206044,-0.00804403,-0.04131425,0.00158604,0.01194354,-0.02766296,-0.01711185,-0.02067851,-0.00949487,-0.01763028,-0.01936275,-0.03167922,0.07102774,-0.01693588,-0.02990874,-0.02554745,-0.00900901,0.00107805,0.00873494,0.01702072,0.00481723,-0.00079936,-0.03022339,-0.0346426,-0.03643564,-0.0359252,0.00447154,-0.01421063,-0.00109589,-0.00980839,-0.01094276,-0.03203423,-0.00917993,-0.01433945,-0.06972362,0.1086652,-0.10605075,0.03276047
2018-23,-0.02612577,-0.01430246,-0.03194214,-0.0398773,-0.06826998,-0.02830189,-0.04046806,-0.01930099,-0.02298206,-0.00588716,-0.01245552,-0.00978723,-0.02709529,-0.02179564,-0.01613516,-0.06691176,-0.02065081,0.07070944,-0.02381477,-0.02467285,-0.01752336,-0.04530336,0.04639175,-0.03189793,-0.04050322,-0.00549882,0.02248454,-0.01827757,-0.01944501,-0.00503461,-0.02842566,-0.02648014,0.0,-0.02517602,0.050585,-0.0167635,-0.01280127,-0.01935484,-0.03126396,-0.01397417,-0.00506254,-0.01799387,-0.00619021,-0.03596021,-0.0135482,-0.01585799,0.0069986,-0.02314596,-0.00762134,-0.01442947,-0.00107817,-0.01095217,-0.01741971,-0.0308114,-0.03056517,-0.01870011,-0.05162948,0.07887136,-0.07391177,0.02505568
2018-22,-0.00131441,-0.00745399,0.00196197,0.01401584,-0.00077101,-0.00469484,0.01384083,0.01425554,-0.00111857,0.00547354,0.0074199,-0.00548755,-0.01509349,-0.00694307,0.00228615,-0.03168545,-0.01381215,0.02748312,-0.01004148,0.00040972,-0.0014985,-0.02386528,0.01702128,-0.02,0.0033763,0.01233585,0.00965909,0.01538462,-0.00182002,0.0176156,-0.00217944,-0.00248694,0.01502253,0.00512601,-0.00857927,0.00229314,0.00309872,0.00193486,-0.01847778,0.00681576,0.014835,0.04123849,0.01079852,0.00691776,0.0004282,-0.00401133,0.01180782,-0.0084666,0.01717791,0.0129644,0.02892102,0.01177003,-0.00753701,0.0040637,-0.01026811,-0.01059036,0.00525885,-0.01217083,0.00965759,-0.00500278
2018-21,0.01893171,0.02123552,0.01440074,0.0130031,0.01111111,-0.00666223,0.001001,0.01956522,0.02146172,0.0216309,0.01694719,0.0116782,0.02111859,0.01894866,0.01314518,0.06075039,0.02116904,-0.0607323,0.02162649,0.01922807,0.01872022,0.04128986,-0.04181348,0.0173527,0.02053516,0.01601922,-0.02037445,0.0015758,0.01651528,0.00096649,0.02220549,0.01294745,0.0310219,0.0253277,-0.05008718,0.02217186,0.02891989,0.01850017,0.02321347,0.02046532,0.02010969,0.04982447,0.02623234,0.01458173,0.02790628,0.00763541,0.02435925,0.01849148,0.02231405,-0.00205033,-0.00476948,-0.00022212,0.02141268,0.00961114,0.07595731,0.02139535,0.04972864,-0.07225604,0.07445064,-0.023542
2018-20,0.00239394,-0.00887021,-0.00272562,0.00787402,-0.01879405,0.02835922,-0.02117421,0.00053879,-0.01784718,-0.00238663,-0.00672518,-0.00803723,-0.00429864,0.0,-0.00018829,0.00336578,0.00154416,-0.00489625,0.00176328,0.00416089,0.00775455,-0.00102728,-0.00293902,0.07404181,-0.00121286,0.01660591,-0.00112486,-0.02097064,0.0051083,-0.01019433,-0.02159827,-0.00625626,0.00700935,-0.02398132,0.0472891,-0.00155445,-0.00766664,0.0012966,0.06943765,0.02747618,0.02190682,0.06019363,0.0162838,0.01648352,-0.0074225,-0.03430259,0.00770548,-0.00431034,0.01759531,0.03738861,0.02850877,0.01402081,-0.00407498,-0.00621384,-0.05229142,-0.0013624,-0.04539694,0.07378336,-0.07106164,0.02458101
2018-19,-0.02192752,-0.03326544,-0.02026723,-0.0253987,0.00235479,0.00204638,0.01128557,-0.01883746,-0.0237176,-0.02546605,-0.01259789,-0.01005025,-0.02139037,-0.01762027,0.01344861,-0.08565401,-0.03447242,0.08701072,-0.02927879,-0.02116619,-0.01847844,-0.05490451,0.05704784,-0.06039724,-0.02208955,-0.02897416,0.02817711,-0.00689862,-0.01400447,-0.0009545,-0.01398852,-0.01592832,-0.02247475,-0.01537813,0.0300158,-0.01890051,-0.01405551,0.01689861,-0.05649977,-0.00518247,-0.02859696,-0.08526157,-0.0259009,-0.03504847,-0.01687094,-0.01068182,-0.01450799,-0.03125,-0.02594244,-0.02661527,-0.01901743,-0.02404897,-0.02976349,-0.0299357,-0.03444444,-0.02820342,-0.03071518,0.04241733,-0.04780434,0.01631964
2018-18,0.02676399,0.01668211,0.0355204,-0.00119119,0.03937654,0.01686578,0.02670025,0.02216066,0.03819444,0.02199313,0.02823529,0.02365591,0.02543538,0.01571313,0.02547897,0.07734453,0.01649863,-0.07676444,0.0270031,0.02542849,0.0140869,0.05537086,-0.05039981,0.03804348,0.02405603,0.00038895,-0.02574147,-0.04512417,0.00734244,0.039399,0.02594514,0.0179565,0.00587334,0.04050465,-0.07901,0.02020302,0.03332711,0.01463083,0.0416864,-0.00993658,-0.0026533,-0.00330599,0.00506899,-0.01451379,0.03539157,0.02012637,0.01090443,0.0265748,0.00201776,-0.0230431,-0.02286585,-0.01464968,0.02207084,-0.00441873,-0.00561798,0.02278423,0.07938684,-0.11351139,0.11891026,-0.03852327
2018-17,-0.0046829,0.0,-0.00883204,-0.0132948,-0.00575658,-0.01929704,-0.00050531,0.01015228,-0.0147142,0.01176471,0.01225667,-0.00682012,-0.00609206,-0.0015949,0.01325834,-0.03241223,-0.00661853,0.03152069,-0.01045069,-0.00472091,-0.00837661,-0.02495032,0.02376188,-0.03099839,-0.02228826,-0.01865246,0.01023309,-0.00473653,-0.00564858,-0.02455796,-0.01482821,-0.0199213,0.00390625,-0.00829513,0.01696298,-0.00048962,0.00517112,0.00963524,-0.02740978,-0.02259191,-0.02022537,-0.05636719,-0.00921016,-0.0248227,0.00515855,-0.00424128,0.00902885,0.0054321,-0.02130178,-0.03421989,-0.0279686,-0.02132064,-0.00886144,0.0086225,-0.01297236,-0.01034405,-0.01628585,0.02803356,-0.02524631,0.00543183
2018-16,0.00820003,0.00280833,0.0102808,-0.0091638,0.03290043,0.0256593,-0.00455696,0.00282646,0.01156738,-0.00860555,0.00324013,0.00255864,0.00721208,0.0015829,0.00590511,0.02154648,-0.00297708,-0.02422643,0.00806276,0.00767942,0.0,0.01537611,-0.01846307,-0.05410518,0.03091521,0.01310212,-0.00852273,-0.002331,-0.00520104,0.01680672,0.00833032,-0.00629235,0.00104904,0.01037986,-0.01974837,0.00117509,0.00986717,0.01893408,-0.04874892,0.01784215,0.01555164,0.04616307,0.01643059,0.0042735,0.00763242,0.00331439,-0.00088909,-0.00342969,0.0172,-0.00976431,-0.01499758,-0.00290939,0.00401391,-0.00526099,-0.01384275,0.00336172,0.01995538,-0.03246239,0.02797203,-0.01445396
2018-15,-0.00980262,0.00233209,-0.00877724,0.00804136,0.0,-0.02704577,-0.02848576,-0.01875345,-0.01199315,-0.01945392,-0.02157938,-0.00212585,-0.00178213,-0.01221877,-0.02661147,-0.0243136,-0.00643275,0.02158635,-0.00772201,-0.01494789,-0.01228099,-0.01343508,0.01284027,-0.0155902,-0.02681202,-0.01406844,0.00750577,-0.01229625,-0.01410935,-0.02247191,-0.00642628,-0.014633,0.00182387,-0.01242371,0.02286461,-0.01530907,-0.01194587,-0.02978003,-0.01817413,-0.01017231,-0.01158413,-0.03555402,-0.01312116,-0.00636042,-0.0093191,-0.02152778,0.00308778,-0.01102589,-0.01225296,-0.00969413,-0.0105973,-0.01359703,-0.00658935,0.00816284,-0.04940813,-0.00948181,-0.02582358,0.03658035,-0.03727467,0.01358696
2018-14,0.01083467,0.01038226,0.01438188,0.01822457,-0.00343938,0.0,0.01832061,0.00995575,0.02761795,-0.00102828,0.01442815,0.01202233,0.01470256,0.01138148,0.03353535,0.02674161,0.00892326,-0.03032508,0.00932148,0.00761562,0.00858936,0.00301594,-0.01864919,0.01402046,0.00029429,0.0034496,-0.01027397,0.01399825,0.01270598,0.03219316,0.01153153,0.00354442,-0.00623539,0.0228974,-0.04956175,0.00745618,0.01116427,0.01194947,0.01557767,0.00250679,0.00409117,0.01406287,0.00225162,0.00498221,0.01134301,0.01178646,-0.00633188,0.01563263,0.00437898,-0.00366239,-0.01039698,0.00373754,0.0103751,0.01685275,-0.02798601,0.0091314,0.04838312,-0.07608696,0.06909548,-0.02256851
2018-13,-0.00938589,-0.01124912,-0.00646452,-0.00931858,0.03773585,0.04949054,0.00463201,0.00168539,-0.00750144,-0.01719986,-0.00920137,-0.00172936,-0.008,-0.00039185,0.02125026,-0.02230204,-0.01442449,0.0174963,-0.00711054,-0.00723327,0.00033278,-0.01308957,0.01118454,-0.01251897,-0.0102519,0.01329163,0.00689259,-0.01305483,0.00359138,0.0331171,-0.00392017,0.00402272,0.0,-0.00509978,0.00627156,-0.00322045,-0.00895466,0.00487126,-0.0091225,0.02247677,0.01224246,0.03390043,0.00889016,0.01303403,-0.01061249,-0.00230468,0.00066681,-0.00633837,0.01176948,0.03656403,0.03815261,0.02374332,-0.00502912,-0.02740579,0.02529685,-0.0028844,-0.01654435,0.01408723,-0.02036919,0.00799574
2018-12,-0.00262467,-0.00364631,-0.00433224,0.01000589,-0.00952381,-0.01386963,-0.001,-0.01300108,-0.00619021,-0.03904485,-0.01857481,-0.0021097,-0.0010917,-0.00057792,0.00803859,-0.01155257,-0.00606061,-0.79896557,-0.00253271,-0.00783996,0.0037935,-0.00735218,0.00396825,-0.00113464,0.02686743,0.00390016,0.00175747,0.01604902,0.00315333,-0.01129944,0.00247437,-0.00299401,-0.01575604,-0.01051502,0.0185743,-0.00883275,-0.01451379,0.01168787,0.00215889,0.0091683,0.00266983,0.00492187,0.00371216,0.00072098,-0.01744186,0.00835403,-0.03378804,-0.00381679,0.00080418,0.01061196,0.00767656,0.00819319,-0.00491973,-0.01238579,0.00154879,-0.0037029,-0.01952303,-0.89722769,-0.03255546,0.00825537
2018-11,-0.04320747,-0.02819125,-0.05344296,-0.00934579,-0.01415929,-0.038,-0.08567416,-0.04986737,-0.04900881,-0.06953283,-0.06232202,-0.03699086,-0.01718062,-0.02632598,-0.05852317,-0.11171952,-0.01112412,0.10620531,-0.03672613,-0.04485806,-0.02474431,-0.07443992,0.07241379,-0.03263316,-0.04264453,-0.0145612,0.03642773,0.00059294,-0.02618626,-0.05945769,-0.03208745,-0.02384259,-0.03471528,-0.0535752,0.10614334,-0.03898801,-0.0617764,-0.04876397,-0.03507271,-0.0049173,-0.01210287,-0.04409874,-0.01390901,-0.02327273,-0.06264172,-0.04843305,-0.03880107,-0.0225853,-0.01586656,-0.03704345,-0.05208845,-0.0266985,-0.03349652,-0.01210753,-0.02842105,-0.03234911,-0.10634956,0.16540173,-0.15571776,0.04669261
2018-10,-0.00332481,-0.00987275,0.00276645,-0.02996043,0.0035524,0.01763908,0.00327562,-0.01956746,-0.00108992,0.00306843,0.00140983,-0.01346389,-0.01252429,-0.00553435,-0.00097656,-0.03961236,-0.01519931,0.04168305,-0.01311207,-0.00184794,-0.00537372,-0.02790968,0.02892102,-0.04180064,-0.02648276,-0.02119606,0.01324503,-0.01082504,-0.00718307,0.00680493,-0.00691563,0.00183528,-0.00633683,0.00146016,-0.00418629,-0.00408163,0.00358235,0.00368016,-0.04029304,-0.01301236,-0.02496372,-0.07124972,-0.0294281,-0.02026555,0.00336276,-0.01780352,-0.01583801,-0.0056899,-0.02571095,0.0020219,0.0188588,-0.00862976,-0.01431441,0.00122299,0.00853333,-0.01524778,0.00010949,0.0,-0.00026096,-0.00281849
2018-09,0.0372489,0.02132003,0.04441392,0.00057274,0.02737226,0.01693767,0.01036758,0.05400982,0.04090909,0.04541807,0.04983464,0.02528445,0.0156044,0.01603555,0.04819524,0.09690255,0.01125866,-0.09258884,0.03221704,0.03421377,0.02304994,0.06468023,-0.06305138,-0.00959147,0.00359215,-0.00265856,-0.03141361,0.00738116,0.01253918,0.02145491,0.01618578,0.01069022,0.02418136,0.03729402,-0.07448009,0.02502149,0.04263672,0.03523316,-0.011304,0.00087089,0.0,0.00011655,0.00084104,-0.01113431,0.04391247,0.03471915,0.04745905,0.02333495,-0.00117832,-0.03060394,-0.02572498,-0.00961941,0.02109053,-0.00357946,0.01837838,0.02126736,0.07080481,-0.10870086,0.10748616,-0.03687636
2018-08,-0.0370465,-0.04049026,-0.03673888,-0.01239437,-0.02353967,-0.01731025,-0.05503356,-0.04904491,-0.05091104,-0.03194141,-0.0460333,-0.03467972,-0.03877119,-0.0257422,-0.03328019,-0.11974065,-0.02515546,0.12320852,-0.0409202,-0.03575198,-0.02585366,-0.08132963,0.08216489,-0.01644507,-0.02041372,-0.03028065,0.04113733,-0.01570224,-0.01998079,-0.05538173,-0.04062288,-0.03299663,-0.03628836,-0.06125356,0.12658918,-0.03621786,-0.05141967,-0.02624495,-0.01634769,-0.0229543,-0.03177305,-0.09492531,-0.02734482,-0.03164983,-0.05502293,-0.03745478,-0.0295858,-0.03198495,-0.02606363,-0.0321513,-0.03015075,-0.03369874,-0.03799354,-0.01763047,-0.03878407,-0.03730092,-0.11732308,0.19060065,-0.17330773,0.06210466
