Week,CQQQ,FDN,FXL,IEUS,IGM,IGN,IGV,IXN,IYW,PNQI,PSCT,PSI,PSJ,PTF,PXQ,QQQ,QTEC,REW,ROM,RYT,SKYY,SMH,SOCL,SOXL,SOXS,SOXX,SSG,TDIV,TECL,TECS,USD,VGT,XLK,XNTK,XSD,XSW
2014-49,0.00456204,-0.01010268,-0.02686567,-0.02653486,-0.02042683,-0.01224374,-0.02009325,-0.02432077,-0.02160216,-0.00391684,-0.01717005,-0.01484536,-0.01783894,-0.01143921,-0.01403823,-0.01877934,-0.0227758,0.10633375,-0.04154538,-0.02624581,-0.01868132,-0.02781534,0.00339943,-0.09250834,0.09292559,-0.0308642,0.04378471,-0.02983294,-0.07775255,0.07726808,-0.05327343,-0.02085231,-0.02583979,-0.01570539,-0.01223079,-0.01979978
2014-48,-0.00942008,0.00853999,0.02010201,0.00652742,0.00839486,0.01309422,0.00593016,0.00436443,0.00745008,0.00044517,0.03640572,0.05335041,0.00659229,0.02611036,0.01020715,0.00548464,0.01743908,-0.01574015,0.00937744,0.01731149,0.01203062,0.02961946,-0.01204819,0.1203252,-0.11242499,0.03861625,-0.06519518,0.00394166,0.00609418,-0.00717367,0.07333333,0.00957951,0.00282124,0.00483611,0.06863839,0.02004008
2014-47,-0.00283286,0.00974817,0.01170117,0.01131579,0.0147938,0.00511073,0.01047871,0.01182395,0.01250869,0.00568845,0.00602785,0.02320584,0.01193499,0.00854473,0.01475015,0.01267971,0.0148503,-0.02055854,0.0241684,0.01493234,0.0057971,0.02626343,-0.0010627,0.0702049,-0.07328846,0.0241748,-0.06162562,0.01189532,0.04248183,-0.0417303,0.05609418,0.01209677,0.01440329,0.01953867,0.01386963,0.0112757
2014-46,0.00935109,-0.0058508,0.01758174,0.01171459,0.00584855,0.0130814,-0.00088427,0.00866282,0.00674723,-0.00161101,0.00063452,0.02642185,0.00928074,0.01706109,0.00334957,0.0093439,0.01470228,-0.01382773,0.01098018,0.00949104,-0.00939306,0.03228477,-0.01105845,0.09851655,-0.09515132,0.03309492,-0.07234957,0.01006847,0.0097505,-0.01122516,0.06646526,0.00747032,0.00337224,0.00437996,0.02919919,-0.00022173
2014-45,0.03259005,0.02050861,0.00524853,0.0005339,0.01264773,0.01052324,0.00330506,0.01165005,0.01830266,0.01696916,0.0045977,0.00222618,0.00963793,0.0074237,0.00736422,0.0124039,0.00938272,-0.03065167,0.03361808,0.00571905,0.02060338,0.00642487,0.02149974,0.01563096,-0.02173978,0.00533786,-0.01369074,0.01809211,0.0508982,-0.04464323,0.01996928,0.01427242,0.01604841,0.01161504,-0.00370793,0.00886132
2014-44,-0.00882437,-0.01128557,0.00466853,-0.00344919,-0.00104232,0.00378347,0.0173482,0.00078829,0.00154036,-0.01533019,0.00528541,-0.00801068,0.01441153,0.00750834,-0.00245098,-0.00102764,0.00323866,-0.00220713,0.00250278,0.00432692,0.00557414,-0.00249948,-0.03536648,-0.03426205,0.03447965,-0.01135814,0.01486939,-0.00451005,0.01005484,-0.00894983,-0.01518603,0.00364545,0.00317544,0.00222841,-0.00372173,0.00337838
2014-43,0.04761905,0.03405048,0.04174821,0.0231681,0.03608974,0.0489147,0.04195065,0.03755264,0.02579827,0.03946366,0.08121019,0.05723746,0.05153478,0.06057007,0.05358883,0.02742772,0.04068858,-0.04805164,0.05128205,0.0459306,0.0431403,0.02622528,0.03375068,0.13243595,-0.13132164,0.04315268,-0.09228134,0.02885023,0.09342327,-0.08767133,0.08096828,0.03619027,0.03180696,0.04395924,0.05934267,0.04867047
2014-42,0.02208296,0.03125,0.04104478,0.02669235,0.03549365,0.0381558,0.03898161,0.03437008,0.04050633,0.0295451,0.03384254,0.0531545,0.03946981,0.04861328,0.03771044,0.04484553,0.04763208,-0.07703552,0.08492976,0.03985793,0.02466189,0.04048215,0.00594273,0.14457831,-0.13870562,0.0471358,-0.102149,0.03330412,0.10599251,-0.10227685,0.1,0.03836202,0.03494318,0.03030303,0.03296703,0.03258207
2014-41,0.04100156,0.00354925,0.03208745,0.01035834,0.00659241,0.0358209,0.0215323,0.00318121,0.00288921,0.00126642,0.03364213,0.04857445,-0.00059488,0.04246978,0.01928375,0.00044974,0.02377583,-0.01250719,0.00943396,0.02248713,0.0088,0.04435387,0.032824,0.14371618,-0.13250135,0.04626739,-0.06438815,0.00973021,0.00306631,-0.01200461,0.06497462,0.00638468,0.00057257,0.00604412,0.05422701,0.02126595
2014-40,-0.04585538,-0.05373331,-0.06935484,-0.04931071,-0.04748186,-0.07395009,-0.05221871,-0.04396622,-0.04363331,-0.04938637,-0.05509831,-0.10592044,-0.05004241,-0.07890071,-0.07840658,-0.03595434,-0.06494523,0.09173501,-0.08822679,-0.06090989,-0.04872564,-0.08676883,-0.05137712,-0.26661164,0.28432334,-0.09126483,0.18044962,-0.0454356,-0.116051,0.1135732,-0.17285945,-0.04536659,-0.03891156,-0.05059356,-0.11472052,-0.04202279
2014-39,-0.01177163,0.00428336,-0.01922471,-0.02065582,-0.00634988,-0.00896593,0.00304735,-0.010542,-0.00790514,-0.00191486,-0.00313409,-0.02935943,0.00112835,-0.01276102,-0.00283733,-0.0048734,-0.0163307,0.01494243,-0.01702128,-0.01087763,0.00187336,-0.02452316,-0.01098901,-0.09741912,0.1001826,-0.03232837,0.06415241,-0.00949628,-0.01546392,0.01335785,-0.06814815,-0.006294,-0.00487541,-0.00616938,-0.03501946,0.01026253
2014-38,-0.0005767,0.00049489,-0.0102932,-0.03242704,-0.00746033,-0.00918246,-0.00898588,-0.00829451,-0.00620219,-0.00102534,-0.00866667,-0.00088928,-0.01086351,-0.00202137,-0.00595238,-0.00274348,-0.00152983,0.01443894,-0.01539323,-0.00688807,-0.00969787,-0.00104866,-0.00464157,0.00624311,-0.01558216,0.00243072,0.0,-0.01342009,-0.02231301,0.01585361,-0.00301659,-0.00666878,-0.00699113,-0.00584958,-0.00249238,-0.0111533
2014-37,0.00682012,0.00832653,0.01308819,-0.00074776,0.01253291,0.00440399,0.00359379,0.01023192,0.01140369,0.01560677,0.00373709,0.03252033,0.00222037,0.01232798,0.01712329,0.01722671,0.01662404,-0.0233966,0.02508455,0.01192818,-0.00257258,0.02312752,0.0190036,0.08314176,-0.08230825,0.02738712,-0.05345128,0.00692747,0.04261455,-0.04209936,0.04857363,0.01092375,0.01326116,0.01086957,0.02227171,-0.00234577
2014-36,-0.0255019,-0.00712702,-0.00671551,-0.00174259,-0.00539251,0.01207303,-0.00894272,-0.00304465,-0.00092507,-0.01254228,-0.01031593,-0.01961639,-0.00816993,-0.00752928,0.01180858,-0.00596671,-0.0090203,0.00591963,-0.00110803,-0.00809766,-0.00289645,-0.01959167,-0.00049358,-0.05806676,0.0589153,-0.01935715,0.04028656,-0.00403877,-0.0105985,0.00757547,-0.04060914,-0.00262164,-0.00321802,-0.00356164,-0.02034261,-0.00229516
2014-35,0.02302358,-0.00015964,-0.00244349,-0.00342215,0.00051964,-0.00708174,0.00444698,-0.00292925,-0.00246711,-0.00042427,-0.0112862,0.00879894,-0.00054437,-0.00055617,0.00030998,-0.00177973,0.01041402,0.00132264,-0.0033241,0.00523688,-0.00036311,0.01000625,0.00545906,0.0419249,-0.04009185,0.01396818,-0.02778251,0.0036452,-0.00280374,0.00076461,0.02393418,-0.00220311,0.0,-0.00410172,0.00456989,-0.00437385
2014-34,-0.02036884,0.00112885,0.00929944,-0.00461838,0.00229861,0.00924545,0.00566343,0.00271493,0.00486341,-0.00556189,0.01373147,0.01611459,0.00577399,0.01184767,0.00125668,0.00379427,0.00717949,-0.00458415,0.01036996,0.00477298,0.00514517,0.01351922,-0.0054672,0.03925234,-0.038502,0.01273417,-0.02000674,0.00688259,0.00946372,-0.01117276,0.02126044,0.00401182,0.00323363,0.00191676,0.02285242,-0.00208526
2014-33,-0.0090312,0.01306122,0.01735016,-0.00220103,0.01237441,0.01975684,0.01684211,0.00971984,0.01374174,0.004,0.00829694,0.03698567,0.00971143,0.01544622,0.00917431,0.00907247,0.01087801,-0.02586756,0.0259142,0.0123839,0.01224944,0.01777683,0.0009985,0.06279435,-0.05887649,0.0201643,-0.03969716,0.01064701,0.03435864,-0.03381572,0.0421875,0.01326629,0.01118385,0.01584213,0.03634299,0.00796439
2014-32,0.0066871,0.00882892,0.01321302,0.01524238,0.01111951,-0.0109124,0.00380273,0.01097618,0.01320167,0.00640839,-0.00528053,0.01665081,-0.00335008,0.0070073,-0.00095633,0.0203029,0.01454642,-0.01866382,0.02410365,0.00832913,0.00795756,0.0233326,0.00857287,0.06118143,-0.06100445,0.02144225,-0.04642761,0.01376147,0.03261624,-0.0331042,0.05389718,0.01125683,0.01085746,0.00848176,0.00957077,-0.0049763
2014-31,0.01662367,-0.00368633,-0.00387973,-0.02222771,-0.00669185,-0.00335161,0.0,-0.011967,-0.0078259,-0.00656838,0.00581916,-0.00813787,-0.00168966,-0.00146886,0.00552307,-0.00439657,-0.00476695,0.01572999,-0.0171377,-0.00631074,0.00460123,-0.01446417,-0.02631579,-0.02830587,0.02415581,-0.00855465,0.03055556,-0.01121262,-0.03142077,0.03440359,-0.03745928,-0.00623223,-0.01024647,-0.01016088,0.0017673,-0.00143781
2014-30,-0.0515664,-0.00978408,-0.02352193,-0.03249097,-0.02266681,-0.02953461,-0.02095915,-0.025682,-0.02729659,-0.02448566,-0.00764217,-0.01467108,-0.03165428,-0.0218831,-0.03465819,-0.02176031,-0.02113227,0.06060847,-0.05367965,-0.01994515,-0.01557159,-0.00263447,0.01302083,-0.03069266,0.02444543,-0.00927455,0.01934879,-0.02008197,-0.0754352,0.06628526,-0.0195122,-0.02417275,-0.02528548,-0.01954761,-0.00965477,-0.01996672
2014-29,0.029968,0.00473934,-0.00537295,0.00266861,-0.00095745,-0.00653401,0.01148051,0.00690926,0.00805938,0.01890415,-0.00691347,-0.05222873,-0.00027495,-0.01136687,0.00767263,0.00774855,-0.00052178,-0.02265547,0.01559282,-0.00087184,-0.00605373,-0.03104401,0.02416756,-0.13115343,0.13738427,-0.04485392,0.07167519,-0.00369458,0.02190508,-0.01614854,-0.07024169,0.00704149,0.00796266,0.0,-0.06306803,0.01472008
2014-28,-0.00321074,-0.00741115,0.0022194,-0.00193845,0.00707168,0.00507918,0.00227246,0.00474812,0.00725875,-0.00545321,-0.01191264,0.0022686,0.001098,-0.01039034,-0.00795418,0.00295146,0.0,-0.01095282,0.0116106,0.00062352,0.0,-0.00467488,-0.01540096,-0.01569187,0.00843354,-0.00447833,-0.05046267,0.01078838,0.01985863,-0.02193987,0.04545455,0.00489609,0.00634833,0.00168729,-0.00027724,-0.01474435
2014-27,-0.02556737,-0.01755266,-0.01257071,-0.02970297,-0.00590382,-0.01670574,-0.02112593,-0.00429883,-0.00651709,-0.0175644,-0.03098773,-0.00364133,-0.01734888,-0.01423388,-0.02484472,-0.00142747,-0.00677789,0.00840973,-0.01402148,-0.00684505,-0.0165538,-0.00319625,-0.02875065,-0.01037196,0.00052902,-0.00399758,-0.00460865,-0.00373754,-0.00616438,0.00405313,0.00402901,-0.00794082,-0.00194229,-0.00758427,-0.01237283,-0.02662929
2014-26,0.03079179,0.01863041,0.014236,0.0172536,0.01828472,0.01175779,0.01227573,0.01625442,0.01507102,0.02132353,0.01983186,0.02201835,0.01691678,0.01226652,0.01818752,0.01907631,0.01765946,-0.0275806,0.03004292,0.01661004,0.01400454,0.02916213,0.01714286,0.07006369,-0.06474512,0.02264337,-0.03223,0.01518347,0.04587814,-0.04743378,0.03204601,0.01498623,0.01580135,0.01448864,0.0196241,0.0137433
2014-25,0.03058752,0.00779661,0.00127551,-0.01041913,0.0038289,0.00473793,0.00070981,0.00379327,0.00579425,0.01207874,0.00196292,-0.01374256,-0.00136649,0.00056227,0.00441362,0.01038726,0.00239362,-0.01031302,0.0099844,-0.00138766,-0.00264951,-0.00131349,0.01483837,-0.01969697,0.01617104,-0.00704138,0.00074377,0.00169276,0.01055313,-0.01201355,-0.00083752,0.00388371,0.00368168,-0.00199544,-0.01482295,0.00562984
2014-24,0.00945122,0.00879007,0.0083709,0.01156348,0.00451592,0.00984487,0.01778154,0.00584516,0.00307726,0.00728155,0.01759074,0.00459348,0.02152642,0.02215827,0.00126024,0.00670759,0.00695373,-0.01850801,0.00661626,0.00686761,-0.00038008,0.00614709,0.01465003,0.02182236,-0.02185216,0.00756448,-0.00588257,0.00169563,0.00885936,-0.00992743,0.00672834,0.00413315,0.00342075,0.00603969,0.00632737,0.01365269
2014-23,0.02769997,0.00869565,0.00747481,-0.01107968,-0.00154151,-0.00916617,0.00453098,-0.00545606,-0.00186711,0.00627391,0.01260977,0.01451991,-0.00280978,0.00647821,-0.00094607,-0.00464379,0.00485568,0.01424051,-0.00816583,0.00038324,0.00653344,0.02069741,0.03240223,0.04270028,-0.04332987,0.01455512,-0.06861534,0.00042535,-0.01422838,0.01507825,0.06684734,-0.00145203,-0.0048227,0.0,0.02793615,0.00900243
2014-22,-0.00375235,0.01326964,0.02126246,0.01796407,0.01682935,0.02243784,0.01887264,0.01178735,0.01600627,0.01668486,0.03437721,0.02915452,0.01807747,0.01993958,0.02788586,0.01750345,0.02011019,-0.02904765,0.03332244,0.01730419,0.00697404,0.02495956,0.03021499,0.07202459,-0.07120947,0.02479875,-0.05603448,0.0116229,0.03424658,-0.03311016,0.05576923,0.01639904,0.01122625,0.01195335,0.0318737,0.02707445
2014-21,-0.00124883,-0.00420536,-0.00099371,0.00888142,0.00179473,0.00302663,-0.01228803,0.00628551,0.00201613,-0.0046375,-0.00785401,0.00928188,-0.00849377,-0.00209769,-0.01453856,0.00334757,0.00082873,-0.00488913,0.00688073,0.00261335,-0.00269646,0.0042007,-0.00171135,0.01357466,-0.01966426,0.00459016,-0.01852892,0.00347072,0.01150307,-0.01371473,0.02286282,0.00170746,0.0040404,0.00087668,0.00719424,-0.01807965
2014-20,0.03907522,0.02474977,0.01464578,0.0300123,0.01576525,0.0052356,0.01345066,0.01484414,0.01576525,0.0329351,0.00899195,0.0115636,0.01862631,0.02649626,0.01762402,0.01760228,0.01705514,-0.02900634,0.03035529,0.01012388,0.01023219,0.0122185,0.02846975,0.04209496,-0.04364204,0.01413761,-0.02407924,0.00614305,0.03248071,-0.03092197,0.02398332,0.01388727,0.01118634,0.0159207,0.01513747,0.02280213
2014-19,-0.00424837,-0.01778262,-0.01358696,-0.01177319,-0.00932642,-0.00837729,-0.00757767,-0.00630876,-0.00531362,-0.01633775,-0.03122815,-0.02889885,-0.02336314,-0.01863933,-0.01583113,-0.00583403,-0.00684736,0.0128089,-0.0145884,-0.01089991,0.0003992,-0.01757302,-0.00595593,-0.05356289,0.05217644,-0.01697861,0.03503672,-0.0030837,-0.01146132,0.00942576,-0.04307692,-0.00759878,-0.00354296,-0.00540865,-0.02961832,-0.01815431
2014-18,-0.05309162,-0.0397625,-0.01267123,-0.00433526,-0.01375882,-0.01806291,-0.01215145,-0.00885287,-0.01367323,-0.04600639,-0.0237312,-0.01107197,-0.00972018,-0.04574565,-0.02781457,-0.01301959,-0.01035971,0.02233743,-0.02662929,-0.00684288,-0.02892235,0.00436469,-0.03897615,0.00202122,-0.00071426,0.00013617,-0.00405059,0.00222916,-0.01963241,0.01625637,0.0,-0.01232684,-0.00683507,-0.01238671,-0.00960347,-0.02719718
2014-17,0.00682483,0.03361345,0.01425591,0.00851167,0.01172883,0.00721455,0.02181866,0.00501882,0.00809289,0.03949342,0.00731822,0.01788452,0.04432895,0.03243073,0.02589106,0.01178328,0.01758499,-0.02983876,0.01792115,0.0152755,0.02112962,0.0026751,0.02816058,0.03466387,-0.0361078,0.01213961,-0.02094944,0.00403045,0.02781399,-0.02655427,0.01396348,0.00903364,0.00843373,0.0150399,0.00124224,0.03132281
2014-16,-0.00774954,-0.04761905,-0.02489906,0.00611396,-0.01745867,-0.02221546,-0.0257732,-0.01003135,-0.00843585,-0.05024814,-0.01719395,-0.00606061,-0.02555817,-0.02396845,-0.0197411,-0.0074997,-0.02054208,0.01388455,-0.01644031,-0.01923334,-0.03520309,-0.02089765,-0.0773362,-0.06056202,0.05353552,-0.01950235,0.02407924,-0.014719,-0.0344679,0.03558013,-0.03604531,-0.01122799,-0.01171875,-0.02589286,-0.00367085,-0.03470342
2014-15,0.02407349,0.03242166,0.0242047,0.02096178,0.01651333,0.02400249,0.02874903,0.01352386,0.01226629,0.03205541,0.02759434,0.02130977,0.02836451,0.03561298,0.01644737,0.01685254,0.02411765,-0.02637948,0.02548947,0.01773292,0.01980198,0.01700267,0.04486087,0.07310566,-0.06962391,0.0237599,-0.03869671,0.01039783,0.03618272,-0.03782084,0.0619469,0.01444739,0.01345154,0.01914312,0.01922471,0.03717851
2014-14,0.01728,-0.02076248,-0.02282016,-0.01563628,-0.01535036,-0.02275523,-0.02514359,-0.01117886,-0.01316101,-0.00852501,-0.02235023,-0.02687627,-0.02496329,-0.02106568,-0.0311385,-0.0168222,-0.01949942,0.02177759,-0.0274223,-0.02109248,-0.02076803,-0.01875451,-0.0095613,-0.07384927,0.06351082,-0.02352298,0.03944938,-0.01348921,-0.03971441,0.03184794,-0.04113924,-0.0149611,-0.01250381,-0.02010201,-0.02439778,-0.03106509
2014-13,-0.02068127,-0.04065041,-0.01882431,0.00724113,-0.01643648,-0.01051051,-0.03148261,-0.00935395,-0.01700602,-0.0371719,-0.01426343,-0.0075,-0.03331467,-0.03555815,-0.02265673,-0.01485742,-0.01749436,0.02927885,-0.03170732,-0.01264822,-0.02271867,-0.01251476,-0.04853862,-0.04147031,0.03334832,-0.01284453,0.00994687,-0.00357782,-0.03666245,0.03251731,-0.01230769,-0.01736192,-0.01166268,-0.01323919,-0.01359517,-0.03445043
2014-12,-0.03414489,-0.030333,-0.01421958,0.01431392,-0.01296633,-0.02544379,-0.01776804,-0.00163317,-0.00696136,-0.03588763,-0.0278453,-0.0234414,-0.02439024,-0.03294185,-0.03180428,-0.01321743,-0.0090549,0.01757726,-0.01537386,-0.01107449,-0.01876877,0.00216659,-0.03380424,-0.01412567,0.01104266,-0.00487145,0.00631628,0.01003192,-0.02031316,0.01663207,-0.00941423,-0.01129351,-0.00599161,-0.00649542,-0.02145663,-0.03059581
2014-11,0.00320513,-0.01003025,0.00758075,-0.01612115,0.00647433,0.01782531,-0.01192464,0.00656897,0.00946151,-0.01993542,0.00834248,0.02556237,-0.00805153,-0.00112994,0.01737275,-0.00282486,0.00822229,-0.03211524,0.01910152,0.01624284,-0.00406204,0.0170815,-0.01832208,0.06999485,-0.06850547,0.02330713,-0.04571635,0.0176662,0.0371179,-0.03730316,0.03896104,0.00970533,0.01181102,0.0112426,0.02314815,0.00045239
2014-10,-0.06414155,-0.02789031,-0.01923077,-0.02429052,-0.02148965,-0.02194266,-0.01950355,-0.02442672,-0.0215228,-0.03757344,-0.01863489,-0.01019368,-0.01601708,-0.01899972,-0.01934119,-0.02138043,-0.02298851,0.03908322,-0.04227304,-0.02109426,-0.02927358,-0.01792636,-0.05598543,-0.05684105,0.05489013,-0.01957563,0.0338926,-0.01618871,-0.05902335,0.06180946,-0.03218884,-0.02118301,-0.02011408,-0.0239696,-0.01047443,-0.02077748
2014-09,0.05311513,0.01488095,0.01279947,0.0359623,0.01630001,0.02109329,0.00972832,0.01824401,0.01251901,0.02628285,0.03138215,0.0292581,0.01891892,0.00696573,0.03440794,0.00951039,0.01359388,-0.02303834,0.02625044,0.01519595,0.01938552,0.02508071,0.03503036,0.07754443,-0.07604587,0.02565181,-0.04545697,0.01073763,0.04084321,-0.04354681,0.04474273,0.01500059,0.01275046,0.01063201,0.02768166,0.01545699
2014-08,0.02009319,0.00547131,0.00655093,0.00704568,0.0057948,0.00059049,0.00317759,0.00351538,0.00244442,0.01363763,0.00711586,0.01095462,-0.00504648,0.00531023,-0.00246685,0.00327409,-0.00533408,-0.00294394,0.00665966,0.00304515,0.00327511,0.00371471,0.00457666,0.0,-0.00483029,0.00055749,-0.00592536,0.00278293,0.01039411,-0.01054799,0.0,0.00385334,0.00725953,0.0011744,0.00915404,0.00489106
2014-07,-0.00807382,0.00205696,0.00197498,0.01120239,-0.00228102,0.00088863,0.00761452,-0.00326838,-0.00430934,-0.0066983,0.00497512,0.00480256,-0.00187216,0.00762281,0.0132117,-0.00351453,0.00567376,0.00498629,-0.01155462,0.0033418,-0.00146466,-0.00099552,-0.02230314,0.00538793,-0.00758374,0.00154148,-0.00053328,0.00046598,-0.01125054,0.01055222,-0.00447427,-0.00350959,-0.00393224,-0.00029586,0.00032321,0.00677201
2014-06,0.01981387,0.01796505,0.03103683,0.02868118,0.02439597,0.01211754,0.02795567,0.02640435,0.02710482,0.025276,0.02852428,0.04250559,0.0326907,0.03237198,0.00766773,0.02287778,0.03507221,-0.05671222,0.05359137,0.02701585,0.0176228,0.03617571,0.0132513,0.12393162,-0.11315187,0.04019293,-0.06347549,0.02333333,0.07462687,-0.07188101,0.07776428,0.02552987,0.02545003,0.02399028,0.04390742,0.01466822
2014-05,0.02174588,0.04969051,0.03294368,0.02790819,0.03440311,0.03552173,0.03457956,0.0333378,0.03222997,0.05145482,0.02803964,0.0265896,0.02194357,0.02297461,0.02885572,0.03562022,0.03974122,-0.06255785,0.06405124,0.0350601,0.04310345,0.02448762,0.02603143,0.10403833,-0.10216242,0.03497035,-0.05038634,0.02547771,0.0942813,-0.09061919,0.06735751,0.03154613,0.02945885,0.03105395,0.03687943,0.03294853
2014-04,0.02720247,0.02075183,0.01220788,0.01352758,0.00345074,-0.00061881,0.01752395,-0.00235479,0.00414837,0.02763359,-0.00023425,0.00056657,0.01262626,0.00736594,0.01624959,0.00430769,0.00543314,-0.00493477,0.00461361,0.00195804,0.00808314,-0.00156699,0.06139016,0.02095612,-0.02325221,0.00824341,-0.00284859,-0.00713606,0.00048008,-0.00400315,0.0049505,0.00269047,0.00062735,0.00429975,0.00831025,0.01007734
2014-03,-0.06760241,-0.02123489,-0.02723605,0.00521351,-0.02445465,-0.01192296,-0.02121984,-0.02665488,-0.02303875,-0.03355996,-0.02149808,-0.02208724,-0.02578019,-0.03143585,-0.01300761,-0.02053486,-0.02053991,0.0386584,-0.04329004,-0.02685198,-0.01202104,-0.02053753,-0.05698272,-0.07100239,0.06815146,-0.02254873,0.0384693,-0.02213001,-0.06340184,0.06426988,-0.04556075,-0.02395846,-0.02218171,-0.02056019,-0.032,-0.02616738
2014-02,0.02508855,0.02585333,0.02489627,0.00248818,0.02580492,0.02760152,0.03258145,0.01914618,0.02544127,0.02199611,0.02373749,0.02315076,0.03085554,0.02373372,0.03288392,0.02175784,0.02970597,-0.05139972,0.04845479,0.02739917,0.03081123,0.01762115,0.0148042,0.05927835,-0.060437,0.0196868,-0.03574825,0.02263083,0.0719697,-0.06939256,0.03990326,0.02477532,0.02311778,0.02578269,0.03585103,0.0257123
2014-01,0.02762763,0.01554842,0.02483386,0.0242608,0.00919161,0.01967107,0.01782352,0.00515796,0.00764656,0.00842821,0.00946227,-0.00223839,0.01256632,0.01241339,-0.00032776,0.01126761,0.0154827,-0.01799705,0.01557751,0.01536098,0.00781555,0.0093216,0.02180095,0.05851414,-0.05791852,0.0190834,-0.03440035,-0.00046773,0.01110597,-0.01411239,0.0379437,0.00835553,0.00434648,0.01329212,0.00832178,0.01379945
2014-00,0.01348452,0.00067499,0.00069565,-0.00404347,-0.003159,-0.00192864,-0.00323062,-0.01081563,-0.00722022,-0.00222189,-0.00114416,-0.00609418,-0.00221852,-0.00228506,-0.00428619,-0.0085894,-0.0071964,0.01101245,-0.00597684,-0.005518,0.0027195,-0.00892402,0.01905227,-0.02392947,0.02501712,-0.0074206,0.0092784,-0.00418216,-0.024708,0.02242969,-0.01187648,-0.00659789,-0.00830003,-0.00854701,-0.00411946,-0.00390266
2013-51,0.02109572,-0.00849858,0.00104858,0.01710288,0.0029298,0.01309329,0.00388374,0.00255037,0.00313442,-0.00815732,0.00091533,0.01751412,-0.00027732,0.00778322,0.01307409,0.00120948,0.00392512,-0.01319413,0.00786517,0.00305216,-0.0011646,0.00670795,-0.00048123,0.01808786,-0.02002178,0.00688623,-0.01337221,0.01034321,0.01359311,-0.01253904,0.00973236,0.0033666,0.00431433,0.00336803,0.002772,0.00207421
2013-50,-0.01065831,0.03185379,0.02578068,0.01299046,0.02251816,0.02956167,0.03218241,0.01816028,0.01740644,0.03343511,0.02930665,0.02312139,0.03884058,0.02009456,0.03120617,0.01702921,0.0226849,-0.03202329,0.03389155,0.02951339,0.0344548,0.02316294,0.02516356,0.05890603,-0.06010769,0.02062808,-0.04277041,0.0178744,0.05,-0.05205591,0.03851091,0.02100162,0.01747141,0.02887056,0.01352313,0.04991436
2013-49,-0.01203704,-0.00070336,-0.00872727,-0.00793861,-0.01564757,-0.02420982,-0.0156893,-0.0210499,-0.02175249,0.00432232,-0.01751065,-0.02102273,-0.00638607,-0.01729191,-0.03335626,-0.01744043,-0.00868217,0.04142598,-0.04317386,-0.01509271,-0.01332257,-0.02301857,0.01676829,-0.06671205,0.06853122,-0.02135123,0.04450159,-0.02666667,-0.06199332,0.06384908,-0.05144291,-0.01690523,-0.02072864,-0.02071563,-0.01997147,-0.01273262
2013-48,0.02425197,0.01069709,0.00475668,-0.00787608,0.00851271,0.02229846,0.0127654,0.00893914,0.01174119,0.00356977,0.00877401,0.00691244,0.01050481,0.00617465,0.01396648,0.0060794,0.01510859,-0.01830479,0.02570281,0.01250182,0.00857143,0.01520405,0.02414698,0.03920171,-0.037304,0.01269153,-0.03677088,0.01106301,0.02669303,-0.02781508,0.03815789,0.01075134,0.0069797,0.01142132,0.01591896,0.00612895
2013-47,0.02862657,0.01967154,0.00735024,0.01136664,0.01788578,0.01237539,0.00233402,0.01876248,0.02056098,0.03312102,0.01778516,0.01570681,0.00844742,0.01058512,0.003125,0.01826657,0.00855513,-0.04134407,0.03970223,0.0081716,0.0131309,0.0104698,0.02857143,0.03902798,-0.03779412,0.01282252,-0.02618289,0.01159981,0.0511509,-0.04724247,0.01602136,0.01837769,0.01541426,0.01444159,0.01532847,0.0093046
2013-46,-0.02033792,0.0027027,-0.00109449,0.0,0.00222195,0.01490985,0.00766035,0.00146765,0.00330705,-0.00597015,0.00743049,0.00116754,0.0073443,0.0023578,0.01799577,0.01020538,0.00126662,-0.00852988,0.01000417,0.00438468,0.00782215,-0.00107296,-0.01412134,0.00294334,-0.00809287,0.00234779,0.00347375,-0.00096479,0.00102093,-0.00326777,-0.01184211,0.00291767,-0.00032103,0.00353243,0.00036523,-0.00146234
2013-45,0.0492074,0.02584638,0.02026529,0.00610728,0.01656289,0.00726141,0.01252283,0.01467421,0.01301685,0.03536566,0.00895233,0.01181335,0.01240768,0.01695924,0.00279916,0.01879022,0.0214606,-0.02745098,0.02595228,0.01648756,0.01595745,0.01296246,0.07275711,0.05041384,-0.05064435,0.01655629,-0.0219384,0.00530632,0.03643935,-0.03459094,0.03087248,0.01544747,0.0106658,0.01840491,0.01173021,0.0256538
2013-44,-0.0360941,-0.00473416,0.00074129,-0.00447604,0.00400701,0.00733496,0.00633413,0.00256791,0.00448948,-0.01318507,-0.00145631,0.00530348,0.00475766,-0.00149656,-0.00314246,-0.00473206,0.00032082,-0.01586904,0.00464135,0.00504451,-0.00328272,-0.00589338,-0.04244306,-0.0242113,0.01911863,-0.00735639,-0.00513651,-0.00048239,0.00893796,-0.01214382,0.0,0.00564827,0.00324675,0.00227642,-0.01228324,0.00150451
