Week,ACIM,BJK,CUT,DEW,DGT,DNL,DOO,DUST,EFZ,EXI,FAN,FILL,FPA,GEX,GOEX,GRES,GRID,HAP,IDHQ,LVL,NLR,PBD,PIO,PIZ,PZD,RING,SEA,SILJ,TOK,VEGI,YMLP
2015-28,0.00545906,0.00462107,-0.00758534,0.00655308,0.00991326,0.00595238,0.01095378,0.2666991,-0.01090792,0.0067659,-0.00097656,-0.01351351,0.0076225,0.00101592,-0.05427632,-0.02586567,-0.03081797,-0.01276453,0.00944386,-0.00859291,0.01682863,-0.00341006,0.00399467,0.01567262,0.00067431,-0.07268554,0.00470114,-0.04900459,0.01531729,0.01490133,-0.0552359
2015-27,0.00543294,-0.00031153,0.00557701,0.01820616,0.01025237,0.00838349,0.03081155,0.18502178,-0.02672467,0.01008866,0.03763988,0.00282167,-0.01534618,0.01728654,-0.04368546,-0.01692117,0.01277101,-0.00033727,0.00159574,0.01300108,0.01136638,0.00607112,0.01455869,0.0142159,0.01064926,-0.05623648,0.00407332,-0.05950653,0.01477135,0.00160966,0.00903527
2015-26,-0.0093178,0.0665336,0.00726496,-0.00262123,-0.00279416,0.00870858,0.00134553,0.04031567,-0.00598802,0.00485584,0.02012072,-0.00109951,0.03015075,0.00703863,-0.01567398,-0.00606796,-0.01349799,0.00699068,0.00788229,0.00105263,-0.00192077,0.00505051,0.00310973,0.00395083,-0.0063887,-0.01359084,-0.00133333,-0.01994302,0.00321673,0.02197802,-0.01455767
2015-25,-0.00773071,-0.02229199,-0.00082884,-0.00989848,-0.00422195,-0.0113332,-0.01263538,0.03608098,0.00753111,-0.01360843,-0.01253616,-0.01328374,-0.00172891,-0.01230719,0.00699844,-0.01026046,-0.02388225,-0.01698718,-0.00614754,-0.01816347,-0.01726176,-0.01285141,-0.00431593,-0.00549683,-0.01043365,-0.00977654,-0.00839251,-0.0136612,-0.00703537,-0.00079051,-0.01916423
2015-24,0.08086522,0.00821485,0.01347936,0.01141967,0.00015347,0.01997026,0.0057971,-0.02103243,-0.00416133,0.00697123,0.0088845,0.00484653,0.01767409,0.0138518,-0.00379363,-0.00079271,0.00028305,0.00323939,0.00262192,0.00512821,0.01436094,0.00812348,-0.00087489,0.00385604,0.01266667,0.0,0.01387054,0.04195804,0.01616121,0.00680544,-0.0151912
2015-23,0.01843548,-0.00125471,0.00884583,0.0075149,0.01131783,0.00932203,0.00605263,0.07401986,-0.01019108,0.00636943,0.00785083,0.00699301,0.00708215,0.00116492,-0.00971599,0.0,-0.00168824,0.00161499,0.01843075,0.00307377,0.00714456,-0.00559552,0.00738488,0.01067464,0.00597808,-0.02360081,-0.01160542,0.02305476,0.00737787,0.0,-0.01319193
2015-22,-0.01864764,0.01819322,-0.00666389,-0.01252236,-0.00532887,-0.02264229,-0.01146132,0.10332592,0.01129032,-0.00485294,-0.01443696,-0.00956429,-0.02647868,-0.00248016,-0.01489203,-0.01050584,0.0239726,-0.01366381,-0.0073107,-0.01311806,-0.03026135,-0.01417323,-0.00901675,-0.01595968,0.0,-0.03147541,-0.00825921,-0.04768392,-0.01239669,-0.01094177,-0.01888218
2015-21,-0.00097752,-0.00885767,-0.01471189,-0.00480162,-0.01210654,-0.00473836,-0.00463679,-0.05026947,0.00162127,-0.0051222,-0.00190295,-0.00891453,-0.01471572,-0.00263635,0.00296296,-0.00616095,0.01523426,-0.00409965,-0.00414723,-0.00994036,0.00534387,0.00472813,-0.00085911,-0.01078838,0.00199336,0.01655629,-0.00255428,-0.01788171,0.00730648,0.00038715,-0.01192843
2015-20,0.00081011,0.00998185,0.00487805,-0.0047053,-0.00074828,-0.01084773,-0.0062751,0.13161404,0.00198413,-0.00172936,-0.00186916,-0.01070882,0.00394867,0.00081037,-0.02492877,0.0,0.00624113,-0.00400246,0.0,-0.0106383,0.00782509,0.0015625,-0.00126796,-0.03172086,-0.00779981,-0.0392638,-0.01663586,-0.03974359,-0.00096993,0.00885296,-0.00999512
2015-19,0.00949264,0.00847201,0.02197347,0.0170085,0.00165538,0.01768652,0.02001013,-0.10502704,-0.01921198,0.01180758,0.02887392,0.01023541,0.02504174,0.01427634,0.04132841,0.00763068,0.01643599,0.01396648,0.01499483,0.01263362,0.01210428,0.01904762,0.02727273,0.02509106,0.03315472,0.04707379,0.02271293,0.075,0.00586396,0.01685613,-0.01154679
2015-18,0.00228534,-0.00179319,0.01120332,-0.00198069,-0.00659176,0.01265306,0.00506714,0.06413608,-0.00813537,0.00393185,0.02739726,-0.01197007,-0.01812884,0.02258554,-0.02659957,-0.00567537,-0.01404414,0.00370485,0.00569358,-0.00952381,-0.00484206,0.00318725,0.00347072,0.01265306,0.00638012,-0.02662539,-0.01854141,-0.00275862,0.00156495,0.02886929,-0.03237743
2015-17,-0.00827653,-0.02775317,-0.00741656,-0.00566921,-0.00435959,-0.01533804,-0.0007593,-0.08936846,0.0078766,-0.00450123,0.0029615,-0.00348086,-0.00715447,-0.01453877,0.01776462,0.00458015,0.00251889,0.00717629,-0.01840491,0.00769231,-0.00738689,-0.00953895,-0.01627409,-0.01252525,-0.01501001,0.01197982,0.00061805,0.0227596,-0.01072334,0.01622718,0.02263083
2015-16,0.01452145,0.0256565,0.00578752,0.01761449,0.01711753,0.02508292,0.02208366,0.05964223,-0.01982097,0.00556695,0.02235772,-0.00198511,0.02003339,0.00836749,-0.01433962,0.01605325,0.02178966,0.01395939,0.00680628,0.01966568,0.01379794,0.01461039,0.01575492,0.02327515,0.00673401,-0.01711027,0.0143481,0.01769912,0.01185771,0.01147541,-0.00465875
2015-15,-0.00578991,-0.03030303,0.00664452,0.00662083,-0.00153468,-0.00432455,0.00706252,-0.07726232,-0.00095541,-0.00411281,-0.01209677,0.0268595,0.00473773,-0.00967742,0.04334121,0.02201761,-0.02813017,0.01513688,-0.00312337,0.03036437,0.00309082,-0.01362179,0.0173642,-0.01033485,-0.00135135,0.02954695,0.01269841,0.01954887,-0.0017843,-0.00649614,0.03141744
2015-14,0.00299451,0.0420042,0.00964361,0.00919305,0.00661335,0.01387738,0.00548589,0.024309,-0.00637146,0.01044425,0.01327886,0.01732283,0.01428086,0.02967877,-0.01983219,-0.00278219,0.0255102,0.00841696,0.00574413,0.0071066,-0.01991202,0.02467105,0.0103278,0.00952775,0.00202293,-0.00257898,0.01083493,-0.0256776,0.00757123,0.01062526,0.01959811
2015-13,-0.01122466,0.01354263,-0.00084531,0.006755,-0.00139254,0.01699958,-0.00289474,-0.10156751,-0.00063032,-0.00679769,0.01685985,0.00593952,0.0079778,0.01388138,0.05202312,-0.00240192,-0.01492966,0.0072896,0.0042735,0.0,0.00070705,0.01950806,0.00455996,0.00083752,0.00136286,0.03296703,0.00583658,-0.00439239,-0.005003,0.00745959,-0.00758342
2015-12,-0.01913478,-0.01128737,-0.00675961,-0.01573381,-0.02148557,-0.0183583,-0.01040042,0.1397759,0.01339286,-0.01494725,-0.01979167,-0.00808625,0.02136752,-0.02960993,-0.00475813,-0.01306931,-0.02115329,-0.01674327,-0.01745108,-0.01732926,-0.01919476,-0.01934399,-0.00954112,-0.01529558,-0.02583026,-0.03434867,-0.01670951,-0.01120448,-0.02037587,-0.01484536,-0.02850823
2015-11,0.02264601,0.04255319,0.01416917,0.0298826,0.01926692,0.03149606,0.03305337,-0.19911878,-0.02926679,0.01226541,0.02272727,0.03910615,0.03401609,0.02869152,0.04491525,0.0261973,0.0119653,0.02839757,0.02008686,0.04305705,0.02985075,0.03859649,0.02571295,0.025,0.01917808,0.06113844,0.04533153,0.12068966,0.01817081,0.00372208,0.03246586
2015-10,-0.00987907,-0.04145078,-0.00774194,-0.02528312,-0.0218921,-0.02313514,-0.02481986,-0.03232721,0.01170672,-0.0083259,-0.01500536,-0.04397394,-0.02210946,-0.02241504,-0.00082645,-0.02873105,-0.00782426,-0.02850514,-0.01035422,-0.02722513,-0.00775194,-0.01899827,-0.01213819,-0.01687764,-0.01200686,0.00210822,-0.00933333,-0.03709199,-0.0142771,-0.01957586,-0.02817246
2015-09,-0.01619366,-0.02707475,-0.02508361,-0.02970551,-0.02304992,-0.02933166,-0.0310559,0.34298178,0.02105594,-0.0224916,-0.02617801,-0.02878074,-0.01256281,-0.00981792,-0.07311669,-0.04243119,-0.02268101,-0.03939009,-0.00803428,-0.03417085,-0.02200142,0.00432152,-0.03395201,-0.02394715,-0.02019522,-0.09987893,-0.02784974,-0.05668016,-0.01126928,-0.02934179,-0.01361822
2015-08,0.00267424,-0.03911565,0.00761744,0.00461184,0.00061303,0.00714736,0.00546022,-0.10197657,-0.00593379,-0.00248139,0.0149413,-0.00514668,0.01807664,0.01230547,0.04347826,0.00382117,0.00677467,0.00126302,0.02185792,-0.00299401,-0.00903196,0.01957295,0.00410397,0.00920502,0.0105802,0.04161567,0.02380952,0.04407713,0.00139082,-0.00551615,0.00163437
2015-07,-0.00248839,0.00623229,0.00845309,0.0051164,0.0105198,0.00886637,0.01122715,0.00881262,-0.01695438,0.01974466,0.01616379,-0.02442672,0.01672727,0.00931847,-0.03239741,0.00571864,0.01301005,-0.0031348,0.01153213,-0.00981354,0.00821596,0.00177148,0.01475334,0.01751388,0.01524073,0.00122399,0.01192843,-0.02614379,0.00478564,0.00990099,-0.00548948
2015-06,0.01960116,0.04552217,0.03160173,0.02141551,0.02826573,0.01960362,0.02465166,0.0606753,-0.02664671,0.02267194,0.01433297,0.03036541,0.00769795,0.01683817,-0.02009702,0.0174216,0.01773903,0.02364973,0.02253521,0.01402806,-0.00586304,0.02003643,0.02313503,0.02279702,0.02199361,-0.01685067,0.01364256,0.02213542,0.0227459,0.0230303,-0.02314087
2015-05,0.01820704,0.01288197,0.0180299,0.01054574,0.03000163,0.00151581,0.00590129,0.13692918,-0.00835073,0.01288739,0.00551268,0.02860169,-0.00761974,0.03852856,-0.03964457,0.01543332,0.01646844,0.01656382,0.00906002,0.02694301,-0.03654709,0.01669759,-0.00327562,0.00658762,0.02184996,-0.04382022,0.01574264,-0.04207921,0.01770833,0.00284553,0.04900568
2015-04,-0.00344768,-0.01054217,0.00529568,-0.02196078,-0.02484964,-0.01994852,-0.01311563,-0.04194278,0.01554094,-0.02485602,-0.00991189,-0.04461942,-0.00329308,-0.02179784,-0.01499659,-0.02087436,-0.02614183,-0.01728073,0.00569476,-0.0247678,-0.01421275,-0.02851886,-0.01259328,-0.01353121,-0.02522523,0.00857633,-0.03122878,-0.04126214,-0.02335109,-0.00809389,-0.00806834
2015-03,0.01604832,0.0322887,0.02120793,0.01090426,0.01417526,0.01845343,0.00737907,0.16273826,-0.00557021,0.01344252,0.00338983,0.02342048,0.01608679,0.03508412,-0.08486384,0.00642055,0.02322701,0.00962815,0.01101449,0.01051525,0.01330027,0.00855513,-0.00187441,0.00532623,0.01708767,-0.04326123,0.0048011,-0.07903403,0.01000625,0.01357466,0.01756991
2015-02,0.00486533,0.00154655,0.00045558,0.01486486,0.000978,0.017713,0.02128255,-0.13365207,-0.0225521,-0.00156226,0.0011325,0.02896936,0.01095166,-0.02660532,0.01354096,-0.00200481,-0.01204075,0.00703753,0.01643192,0.01273885,0.01473297,-0.01034807,0.00046948,0.00895656,-0.00745156,0.03486998,-0.00883152,0.00812065,0.00251099,-0.0028866,-0.01475925
2015-01,0.01608392,0.00339506,0.01428571,0.01528384,0.01065399,0.02022268,0.0138379,-0.19970329,-0.00907801,0.00343482,0.00675676,0.01691217,0.0273224,0.01115316,0.04385965,0.00598325,-0.03247712,0.02121927,0.0,0.01275239,0.00570907,0.0131951,0.01655629,0.00403226,0.00443951,0.07559682,0.03079076,0.01085645,0.01867786,0.01084689,0.0047081
2015-00,-0.01150982,-0.01979905,-0.0125,-0.01705142,-0.0182218,-0.01709776,-0.02229385,-0.17058636,0.01984597,-0.02483641,0.01333333,-0.01546392,-0.01153846,-0.00631458,0.06645057,-0.00773994,-0.01540698,-0.00583279,-0.00915856,-0.01233299,-0.03341394,-0.00184672,-0.0177434,-0.0160312,-0.01133546,0.04812456,0.00407886,0.05751634,-0.01481031,-0.01978199,0.03684459
2014-51,0.00321543,0.01748041,0.0044843,0.00788022,0.00189006,-0.00284651,0.00375134,-0.12972358,-0.00415924,0.00958084,0.00661521,0.00620797,0.00269646,0.01287471,0.04110738,-0.0007767,0.01661721,0.00454545,0.01319564,0.00102881,0.01962554,0.01482854,0.01237964,0.00346021,0.00710732,0.04985337,-0.00337382,0.04938272,0.01280228,0.00894309,-0.00325657
2014-50,0.04697509,-0.00029931,0.04663212,0.04495312,0.04290429,0.0416,0.0386014,-0.20536101,-0.03837408,0.03638351,0.02033898,0.1130137,0.01612903,0.04471874,0.06770833,0.03697749,0.03703704,0.06372718,0.02295468,0.04643629,0.0414132,0.02772467,0.03875598,0.0309417,0.04528582,0.06568266,0.06806662,0.09483961,0.04163108,0.0433121,0.13217658
2014-49,-0.04442937,-0.03120485,-0.02796572,-0.04144943,-0.03229346,-0.02422523,-0.04351266,0.01952622,0.04025233,-0.03112314,-0.05246253,-0.05018687,-0.01515152,-0.03222094,-0.04520655,-0.03398996,-0.01435407,-0.04310908,-0.02300173,-0.04060914,0.00182983,-0.0202952,-0.02504638,-0.03095443,-0.02915037,-0.02493261,-0.01412429,-0.01538462,-0.03486015,-0.03267974,-0.06811076
2014-48,0.0054561,-0.03180696,0.01959891,-0.00205814,0.00781006,-0.00470588,-0.0049325,0.13862148,-0.00090827,0.00614048,-0.00212089,-0.01570415,0.00656624,0.01511145,-0.06976744,-0.00189609,0.0,0.00354496,-0.00510783,-0.01573255,-0.01530153,0.00728597,-0.00455996,0.00469283,0.0113596,-0.05741935,0.00820232,-0.05690073,0.00284553,0.00325468,0.00783069
2014-47,0.00324287,-0.01096843,-0.00406688,-0.00508776,0.00449891,-0.00528653,-0.00463679,0.15687971,0.00212637,-0.00621118,-0.01344364,-0.08111888,0.00384615,-0.02920228,-0.09084406,-0.02616065,-0.01479118,-0.04531537,0.0,-0.01811249,0.0109564,-0.02677029,-0.01830357,0.00085361,-0.00865651,-0.04734112,-0.03300971,-0.09414466,0.0040494,-0.00442478,-0.07307621
2014-46,0.01089023,-0.00133941,0.02504638,0.01335045,0.01216238,0.026658,0.00991649,-0.1089336,-0.01105137,0.01341169,0.02129925,0.03099666,-0.00303605,0.03792266,0.05084746,0.00850906,0.012123,0.02530459,0.00739898,0.01157184,0.00364964,0.02493321,0.01775956,0.00953619,0.00739437,0.02772277,0.01590457,0.0332937,0.01046368,0.0113177,0.0242618
2014-45,0.00121254,0.03420909,-0.00230309,-0.00205076,-0.00236369,0.00587595,-0.00052097,-0.25300791,-0.0035853,-0.00224921,-0.00423729,-0.01265823,0.01258101,-0.00681023,0.08972268,0.00486527,-0.01169249,-0.00156299,-0.00056786,0.0048216,-0.02216749,-0.00616197,-0.00317029,0.00346771,0.00070126,0.08248915,-0.01747573,0.0990753,0.00391833,0.01304525,-0.01894698
2014-44,-0.0043305,-0.04257007,0.00367985,-0.00256542,-0.00253245,-0.01356005,-0.00521785,-0.17151557,0.01020408,0.00196404,0.00320513,0.0113368,-0.00981132,0.00073475,0.03980504,0.02632583,0.00410919,0.011378,-0.01960784,-0.00959693,-0.00916611,-0.01462995,0.00640146,0.00043573,0.01317195,0.02454418,-0.02889447,0.00382653,0.00145168,0.01324503,-0.01305436
2014-43,0.03681092,0.04178045,0.04291845,0.0258216,0.03003734,0.03129132,0.03052827,0.524198,-0.03105772,0.03367633,0.01952278,0.0321806,0.0011194,0.06556733,-0.12288447,0.01075682,0.05184049,0.0230179,0.02475533,0.02631579,0.02594394,0.04185218,0.03008933,0.02569783,0.03499079,-0.14515133,0.03508772,-0.12630359,0.02453469,0.02569503,0.00958582
2014-42,0.0304699,0.01507675,0.03213242,0.01715492,0.01885544,0.00640318,0.01124498,0.09685848,-0.019879,0.03111468,0.03436807,0.02319961,0.0165538,0.01670269,-0.06693174,0.00613497,0.02774275,0.01664,0.02474956,0.01679842,0.02231719,0.01610018,0.02299952,0.03008204,0.03142749,-0.02352941,0.03242886,-0.06210526,0.02354212,0.01615646,0.01503896
2014-41,-0.01081775,0.04346575,0.01702554,-0.00657376,-0.00181518,0.01984216,0.00596044,0.06604655,-0.0059778,0.02417619,-0.01672241,-0.00957854,0.00496942,0.03176568,-0.012394,0.01769564,0.01517598,0.01600261,0.01620648,0.01002004,-0.00384615,0.02790698,0.024667,0.01675198,0.02329193,-0.02610209,0.04825175,-0.04329897,0.00393013,0.00694746,0.04495027
2014-40,-0.01250661,-0.04145078,-0.04250239,-0.03304303,-0.03691966,-0.03265839,-0.04381644,-0.00313495,0.04216152,-0.04645362,-0.06022845,-0.02514861,-0.03681666,-0.08705275,-0.01988072,-0.02897446,-0.0494721,-0.0521766,-0.02941176,-0.03934741,-0.01282356,-0.06598115,-0.03399433,-0.05110132,-0.05305233,-0.02541883,-0.07740717,0.0010917,-0.02815126,-0.03663614,-0.05466574
2014-39,-0.01856392,-0.0074565,-0.00951022,-0.01697062,-0.01736111,-0.0225855,-0.02743205,0.1495528,0.02265177,-0.0157927,-0.02026342,-0.03698811,-0.01647748,-0.04039528,-0.06649778,-0.00760456,-0.03118564,-0.02844175,-0.02209632,-0.01612903,-0.01450632,-0.02310231,-0.01726552,-0.02251082,-0.02103049,-0.05477921,-0.01852996,-0.0945122,-0.01180858,-0.02056767,-0.02065696
2014-38,-0.01052632,-0.00457974,-0.01625639,-0.01116625,-0.00993326,-0.01032448,-0.01614506,0.02922465,0.01423267,-0.0102719,-0.01771654,-0.01503436,0.00179211,-0.00051502,0.01599488,-0.01273885,-0.01893287,-0.00863609,-0.01114827,-0.01485608,-0.00491918,-0.00568643,-0.01279707,-0.02066639,-0.01715266,-0.00717439,-0.03370787,-0.00101626,-0.00656141,-0.01134062,-0.01552847
2014-37,0.00673691,-0.00159574,-0.00227894,-0.00123001,0.01409978,-0.00062762,-0.00222003,0.16910834,-0.00185931,0.00512589,0.00492611,0.0,0.00499109,0.00456081,-0.05134056,-0.00991553,0.00685518,0.001468,0.00330215,-0.00731261,0.01224105,-0.0063745,-0.00450653,0.00083857,-0.00271924,-0.05410924,-0.00173511,-0.0616622,0.01168512,0.0105734,0.00548902
2014-36,-0.0114276,-0.01446281,-0.01126634,-0.01403,-0.01492083,-0.01367026,-0.01000732,0.03366319,0.00561447,-0.00899011,-0.01804368,-0.015,-0.01912378,-0.02453792,-0.00289184,-0.01055313,-0.01838952,-0.01759954,-0.00979858,-0.0265252,-0.0173772,-0.00933126,-0.00977778,-0.00250627,-0.01822399,-0.01364325,-0.01694915,-0.0088968,-0.00749899,-0.01165127,-0.00658111
2014-35,0.00068155,0.00617125,0.01861099,0.00919429,0.00504973,0.00994819,0.00169082,0.08393288,-0.0031407,0.0020933,0.00094429,0.00041254,0.00868357,0.00593329,-0.0457934,-0.00251437,0.00363535,-0.00736753,0.00162426,0.00350877,0.00837404,0.01095462,0.00398406,0.00123865,-0.00525624,-0.0455408,-0.00619021,-0.0497553,0.00871857,-0.00638978,-0.01167504
2014-34,-0.00459653,-0.02058824,0.01010101,-0.00048333,-0.0025982,-0.00575067,-0.00553151,-0.1162135,0.00314564,-0.00744823,-0.01212687,0.01397452,-0.01165182,-0.00576461,0.04061999,0.0028746,0.01054131,0.0039604,-0.00697051,0.00527241,0.0041958,0.00156986,0.00177699,-0.00574713,-0.00164258,0.03389021,0.0,0.03037767,0.00547112,-0.00398248,0.00374105
2014-33,-0.00343584,-0.00536978,0.00416281,0.00194932,0.00725869,-0.001657,-0.00337919,0.10040433,0.00093809,0.00512048,-0.01211556,0.0012474,0.01017544,0.00963423,-0.0441324,0.00036036,0.0025641,-0.00985915,-0.00431034,0.00265957,0.00258034,0.01045016,0.00134048,0.00331813,-0.00032982,-0.0360566,0.00169492,-0.02819107,0.002457,-0.00596184,0.00774172
2014-32,0.00420905,0.01595612,0.00562324,0.01165097,0.00674616,0.00293132,0.00932287,0.00802715,-0.01015385,0.00766989,0.00283822,-0.01200828,0.01325215,0.003996,0.01010611,0.00290065,0.0031746,-0.00056931,0.00989555,0.0098832,0.01000953,0.00489796,0.00956284,0.00631048,0.00234506,0.00784133,0.03126844,-0.03409091,0.01253395,0.00804505,0.0
2014-31,-0.0141238,-0.05558172,-0.01670534,-0.01398087,-0.02144189,-0.01200253,-0.01863955,-0.09042235,0.01715533,-0.00613968,-0.02695167,-0.01234568,-0.0074893,0.01119724,0.01029866,-0.01013025,-0.00058962,-0.00770108,-0.02059621,-0.02290749,-0.00380862,0.00082919,-0.00182815,-0.01091062,0.00067522,0.01365348,-0.01004135,0.03167063,-0.00542797,0.00406504,-0.00332281
2014-30,-0.0295868,-0.01149695,-0.03688709,-0.02538314,-0.02861492,-0.02314625,-0.02902997,0.08499345,0.02678571,-0.03250335,-0.0433213,-0.03286573,0.00035932,-0.04791114,-0.02733041,-0.02794482,-0.0320183,-0.03183468,-0.01072386,-0.02086957,-0.04004577,-0.04243395,-0.04221636,-0.02586207,-0.03819785,-0.02824601,-0.024942,-0.04331591,-0.02503562,-0.02114924,-0.02117184
2014-29,0.00443989,0.01103382,0.0018075,0.00458826,0.0036776,0.0,0.00594248,0.00327692,-0.00444162,-0.00148544,0.02121771,0.01172665,0.00655499,0.00301003,-0.05397727,0.00748396,0.01123596,0.00615213,0.00806452,0.01320423,0.00301205,0.004,0.00353045,0.00370066,-0.00163292,-0.00503432,-0.00288684,-0.02910448,0.01022704,-0.0091053,0.00593961
2014-28,-0.00222032,-0.0074394,-0.00402145,-0.002405,0.0049125,-0.0081367,0.00309598,-0.04307333,0.00031888,-0.00266193,0.00550964,-0.00200321,0.00328827,-0.00975529,0.00144998,-0.00176866,-0.00852031,-0.00027941,0.00374332,-0.00437063,0.00676937,-0.00318979,-0.00087989,0.0020517,-0.00775946,0.01343837,-0.00629291,-0.00524738,-0.00542714,0.00277338,0.00816803
2014-27,-0.05159538,-0.03118455,-0.01287173,-0.01176188,-0.00979042,-0.00973236,-0.01765952,-0.14260969,0.01770196,-0.01060539,-0.03985828,-0.00952759,-0.00655022,-0.02452493,0.07203179,-0.00914205,-0.0212766,-0.01217488,-0.01691332,-0.01130435,-0.00576568,-0.0311284,-0.01822917,-0.02536232,-0.02632414,0.04005655,-0.02142052,0.05193798,-0.01101984,-0.02208446,-0.01073493
2014-26,0.01148047,0.02226433,0.00843694,0.01036145,0.01261927,0.01294432,0.01324817,-0.00660689,-0.01250401,0.01018751,0.0,0.00474684,0.01738166,0.0020737,0.00648703,0.0035137,-0.00083612,0.01226652,0.01325557,0.00957354,-0.01544402,0.00926641,0.00737847,0.0141186,0.0069335,0.00093589,0.00503637,0.00545596,0.01408167,0.00978474,-0.0042714
2014-25,-0.00068634,0.02870461,-0.01010989,-0.00289017,-0.00291411,-0.00020555,-0.00610615,0.02798976,0.00482936,-0.00308778,0.0079646,-0.01867704,0.00707372,0.0017648,-0.01559356,-0.01118099,0.00281057,-0.00747922,0.0,0.0,0.00391886,0.00389105,-0.01622545,0.00040258,-0.00659755,-0.00610042,0.00393258,-0.03492787,0.00607042,-0.00389864,0.00696286
2014-24,0.01267581,0.01431392,0.0,0.0070269,0.01211556,0.0070306,0.00782547,-0.21856172,-0.01243622,0.01540513,0.01158645,0.0146942,-0.00259933,0.02269364,0.0962922,0.01131142,0.01335607,0.02043133,0.01074114,0.01137358,0.01708801,0.01805338,0.01641469,0.00522928,0.01496339,0.06747844,-0.00393038,0.13280563,0.01328972,0.01666006,0.00485762
2014-23,-0.00655172,0.01211372,-0.02801724,-0.00410826,-0.00771367,-0.00062009,-0.00518501,-0.1911162,0.0060917,-0.01832194,-0.02168257,0.0203252,-0.0033284,0.00334113,0.14064436,-0.00632467,-0.0250976,0.00228115,-0.0010661,-0.00522193,-0.00279851,0.00555115,-0.00430478,-0.01658113,-0.0100282,0.06011809,-0.0077951,0.11553785,-0.00549339,-0.01609105,0.00438819
2014-22,0.01695804,-0.02541568,0.01274725,0.0097704,0.0158109,0.00811993,0.01000715,-0.05075231,-0.00985378,0.01644688,0.03306524,0.01612236,0.00933881,0.01653315,0.06455863,0.00672805,0.01558957,0.01181556,0.00587293,0.01236749,0.01314554,0.01462226,0.0122807,0.01195219,0.02412351,0.01142546,0.01936219,0.03790984,0.00389105,0.00472441,0.00271831
2014-21,0.00651753,0.00287356,0.00088496,0.00147275,0.00346348,0.0,-0.00333572,-0.0101344,-0.0028454,0.00463586,0.01086957,0.00539419,0.00941974,0.00631831,-0.00521512,0.00177809,0.0,-0.00172961,0.00973499,0.0017762,0.0128602,0.00654664,0.00220361,0.00805802,-0.00032051,-0.00323799,0.0,-0.01431493,0.00663763,0.00197785,0.00786728
2014-20,0.00481455,0.02261554,0.00670841,0.0036964,0.01034702,-0.00333264,0.00047847,0.0106016,-0.00593009,0.00498866,0.02537594,0.00165426,0.01097238,0.03762092,-0.01216545,0.0017838,0.00518732,0.0005772,0.00108814,0.00358102,0.00287839,0.0297619,0.01434334,0.01824969,0.01576873,-0.00466321,0.02403283,-0.02209414,-0.00125392,0.0031746,0.00102669
2014-19,-0.00657077,-0.01984031,-0.01942605,0.00049225,-0.00285442,0.01056412,0.00239923,0.0652205,0.00344828,-0.01170293,-0.02125693,-0.00660066,0.01714939,-0.02762139,-0.00846945,-0.00641254,-0.01372213,-0.00633641,-0.00652884,-0.00089206,-0.00661313,-0.02257525,-0.012,-0.02979066,-0.02037516,-0.01879126,-0.00351288,0.01367188,-0.00438048,0.00278109,0.00447427
2014-18,-0.00286021,-0.03282948,0.00224115,0.00398605,-0.00494497,-0.00128096,0.00314618,0.0854339,0.00343107,-0.00045551,0.00660377,-0.001657,0.00580046,-0.03098592,-0.04266511,-0.00071505,-0.03851482,-0.00174064,-0.00108578,0.0044964,-0.00164242,-0.02902156,-0.01257297,-0.00686591,-0.01111838,-0.02491281,-0.00591716,-0.08226691,-0.00440991,0.00281012,-0.00755106
2014-17,0.00810227,0.02458424,0.02156953,0.01309824,0.00693325,0.00449968,0.01008362,-0.0447775,-0.01018519,0.00717776,0.02639296,0.02078914,0.00540958,0.01444365,0.00409117,0.01156905,-0.01370614,0.0087925,0.00824176,0.00818926,0.00542069,0.01005025,0.00769231,0.01350798,0.00757576,0.0,0.02050663,0.0247619,0.00908707,0.01466395,0.00727147
2014-16,-0.00628592,-0.0119578,-0.00591985,-0.00703694,-0.00643708,-0.01214575,-0.00418204,-0.12111619,0.00431832,-0.00471555,0.00195122,0.00255864,-0.01571483,-0.01149626,0.04921969,0.00980036,-0.00246036,-0.00087899,0.00054915,-0.00363636,0.00376382,-0.00409836,-0.01339286,0.00081433,-0.00422902,0.03623188,-0.02122642,0.05305305,-0.00338911,-0.00723764,-0.00708975
2014-15,0.02242235,0.00400566,0.00875173,0.01506639,0.01471309,0.01159296,0.01347978,0.12204004,-0.01396903,0.02929657,0.00790514,0.03765324,0.00693642,0.03131828,-0.04732041,-0.00072046,0.02619718,0.01215175,0.01675042,0.01477378,0.01527811,0.02113271,0.02045455,0.02119701,0.02158751,-0.04080629,0.02540835,-0.05866178,0.01131173,0.01595092,0.00944717
2014-14,-0.02046628,0.00973178,-0.03950289,-0.00203718,-0.01021401,-0.00107782,-0.00647572,-0.0025382,0.0122212,-0.01492997,-0.02121504,0.00395604,0.0183953,-0.02075273,-0.00452745,-0.00467458,-0.00527338,-0.00269219,-0.00222841,0.00463392,-0.01115859,-0.02042484,-0.01074787,-0.02094241,-0.014295,0.0035035,-0.01010702,-0.02023919,-0.00560224,-0.00815993,-0.0033275
