Week,ADRD,ADRU,DBGR,DFE,EDEN,EFNL,EIRL,ENOR,EPV,EUFN,EWD,EWG,EWGS,EWI,EWK,EWL,EWN,EWO,EWP,EWQ,EWU,EWUS,EZU,FDD,FEP,FEU,FEZ,FGM,FKU,FSZ,GREK,GXF,HEDJ,IEUS,IEV,NORW,UPV,VGK
2016-13,-0.00400687,0.00409596,-0.00334129,0.01556576,0.03108314,0.01225061,0.02962963,0.00337458,-0.01683724,-0.00319898,0.03186467,0.01104503,0.03753281,-0.01030928,0.02736318,0.01028655,0.00702679,0.03475177,-0.00735895,0.00998185,0.00216372,0.01267315,0.00446856,0.00376294,0.02245509,-0.00037175,0.00334001,0.02542874,0.01883408,0.02789816,0.06427504,0.02442997,-0.00769871,0.01730441,0.00536875,0.00337838,0.02639211,0.00808688
2016-12,-0.02466368,-0.02515723,-0.00805306,-0.00815434,-0.00929615,-0.03226902,0.00319149,-0.01869159,0.04156729,-0.04125616,-0.02419355,-0.01344538,-0.00236097,-0.03353659,-0.01169951,-0.01525054,-0.01436031,-0.03505155,-0.02908367,-0.02352419,-0.02582243,-0.03236895,-0.02100972,-0.02583026,-0.01553254,-0.02123764,-0.02417511,-0.00618921,-0.02606149,-0.01816725,0.00151515,-0.02854123,-0.01092333,-0.01237263,-0.02083912,-0.02866593,-0.02881925,-0.02025028
2016-11,0.0,0.0011422,-0.00519358,0.02497969,-0.00170132,0.01444292,0.01173333,0.01665741,-0.02365772,-0.00609013,-0.00038197,0.01231946,0.01694018,-0.00479094,0.01244555,0.00217944,0.01630674,0.0180681,0.00357995,0.00754885,0.01680973,0.02827688,0.00978844,0.01299907,0.01835206,0.00256316,0.00589584,0.01691897,0.02692193,0.01540957,-0.01589595,-0.00783699,-0.00450543,0.01879883,0.00808475,0.01446051,0.01744023,0.01099153
2016-10,0.01762365,0.03125,0.01403,0.01151789,0.00303433,0.01091934,0.03009576,-0.00164926,-0.04273504,0.04755866,0.03478261,0.02539405,0.01403888,0.06817135,0.02096569,0.01465201,0.03031674,0.04538799,0.05655635,0.02824601,0.00429338,-0.00384729,0.03322476,0.02949572,0.01059402,0.02082559,0.03308575,0.0139141,0.00725514,0.01170705,0.00288184,0.01924105,0.01354731,0.01174119,0.02099886,0.00555556,0.05397477,0.02050804
2016-09,0.05083732,0.01984366,0.03957916,0.04462562,0.04197334,0.03210507,0.02760736,0.07701422,-0.08797524,0.0666218,0.03768947,0.05139972,0.05079989,0.05947776,0.03606557,0.03263757,0.04039455,0.04361132,0.06088889,0.04079696,0.04658152,0.05238686,0.0473756,0.04055391,0.04178163,0.04510109,0.05210918,0.05172961,0.04421449,0.03479491,0.10247934,0.0464986,0.03672499,0.04511278,0.04414815,0.08143713,0.10373444,0.04457978
2016-08,-0.00767414,-0.00719424,-0.01033465,-0.00555437,-0.00612164,-0.02087018,0.00027902,-0.00357143,0.02123464,-0.00466356,-0.01920768,-0.02042629,-0.01519757,-0.01377672,-0.01664533,-0.00524541,-0.00234302,-0.01862891,-0.01360246,-0.00937647,-0.01258327,0.00217189,-0.01435726,-0.01359223,-0.0070285,-0.00764818,-0.01389371,-0.00536447,-0.01239541,0.00942319,0.01202749,-0.01321586,-0.00622986,-0.00544888,-0.01108195,-0.00596659,-0.01665638,-0.01175342
2016-07,0.00844391,0.01656442,0.01841432,0.02236352,0.01463117,0.02174714,0.02474403,0.03824451,-0.02910361,0.00338066,0.0219917,0.01921317,0.02905983,-0.01587302,0.01171113,0.00188324,0.01247002,0.01381427,-0.00532623,0.01681076,0.01618367,0.03627108,0.0,0.01791045,0.02360944,0.00620155,0.00958807,0.02349103,0.03319633,0.01395349,-0.01535836,0.0216895,0.01466015,0.02608464,0.01279381,0.03783102,0.03331177,0.01468069
2016-06,-0.01157831,-0.02977667,-0.00262055,-0.00199424,0.01675504,-0.01659904,-0.00172018,-0.02589396,-0.00335899,-0.00206044,0.00944611,0.00512582,0.0114202,0.00296443,0.01341382,-0.00266464,-0.01833977,0.00156617,-0.0217681,-0.01502666,0.00692042,-0.00414277,-0.00691802,0.00203252,0.0,0.00039308,-0.00753769,0.0094181,0.00997747,-0.00796225,-0.02313167,0.0,-0.01666667,0.00763984,0.00030239,-0.01867995,0.01954178,0.00124564
2016-05,-0.03436426,-0.0374269,-0.05311444,-0.01764706,-0.04887,-0.0209937,-0.03460208,0.01397327,0.05073701,-0.03691916,-0.00372208,-0.02954145,-0.0285479,-0.04850408,-0.0380774,-0.01587888,-0.02464628,0.0106626,-0.01225697,-0.0226642,-0.02943314,-0.0251497,-0.02650524,-0.02140078,-0.02607362,-0.03168095,-0.0286201,-0.03125977,-0.03807258,-0.016412,-0.11111111,-0.0312843,-0.04352375,-0.02520367,-0.02616446,0.01466993,-0.04852635,-0.02642756
2016-04,0.04014168,0.01848539,0.01608971,0.03004572,0.02531898,0.0320197,0.01333696,0.05580216,-0.05890071,0.02990897,0.01247401,0.0147585,0.00612643,0.00728266,0.02173913,0.01649175,0.0364756,0.01616628,0.04040404,0.03591954,0.05126243,0.02260062,0.02681864,0.03009027,0.02700556,0.02991945,0.02574809,0.01148325,0.02760546,0.02296512,0.0762987,0.01376652,0.03480877,0.032394,0.03137951,0.05076142,0.05266438,0.03161479
2016-03,0.01701878,0.01262019,0.02312992,0.01548673,0.02275056,0.01058201,0.00793434,0.03211304,-0.03252855,0.00508259,0.02404049,0.01075751,0.01107955,0.00713967,0.01621271,-0.00037189,0.02934103,0.00462606,0.01918884,0.01635402,0.021881,-0.0072601,0.01647059,0.01006036,0.01078275,0.01379839,0.01391788,0.00641437,0.02131661,-0.00433401,-0.03703704,0.02714932,0.03143418,0.00813862,0.01602374,0.02963918,0.02616465,0.01560215
2016-02,-0.02817711,-0.03012404,-0.04114833,-0.03859131,-0.03768346,-0.03818369,-0.04223149,-0.02920635,0.06819563,-0.04224502,-0.04200988,-0.03460359,-0.04472321,-0.03347458,-0.03819662,-0.02169915,-0.02462121,-0.03769401,-0.03934701,-0.02839565,-0.03711952,-0.06450671,-0.03183459,-0.03294574,-0.04978935,-0.03110945,-0.02995235,-0.05195618,-0.06549708,-0.03558317,-0.03617945,-0.03193833,-0.03628602,-0.04709693,-0.03328509,-0.02675159,-0.0564663,-0.03481762
2016-01,-0.05133807,-0.03869882,-0.05718207,-0.04808656,-0.03387585,-0.0303439,-0.03578629,-0.07896254,0.1017994,-0.05892449,-0.05153423,-0.04949664,-0.05116883,-0.04752316,-0.04371257,-0.04730203,-0.04508197,-0.04965035,-0.04988029,-0.0465642,-0.05420627,-0.04257703,-0.04716981,-0.03675778,-0.04855787,-0.05206847,-0.04946307,-0.0504779,-0.0507105,-0.04692947,-0.09920635,-0.03558152,-0.05761401,-0.03455724,-0.05046884,-0.09318182,-0.09278351,-0.04880253
2016-00,-0.00532198,-0.00164564,-0.00798226,-0.00575283,-0.00617862,-0.01616095,0.00075245,-0.01582815,0.02585752,-0.01652893,-0.01517451,-0.02005616,-0.00791826,-0.02364341,-0.01058824,-0.01366587,-0.01413428,-0.01564626,-0.02043177,-0.0114336,-0.01028101,-0.0084885,-0.01732523,-0.0101196,-0.01171875,-0.00938151,-0.01537014,-0.01266552,0.0,-0.00289017,-0.01842105,-0.0072314,-0.00756671,-0.00849257,-0.01419389,-0.01132503,-0.01540436,-0.01318392
2015-51,0.03324251,0.03699552,0.02023381,0.02064359,0.02018067,0.02390572,0.01750825,0.05303477,-0.05207636,0.02760563,0.03120125,0.02,0.01582771,0.02094862,0.01806141,0.02813929,0.03046839,0.02086231,0.03235991,0.01964286,0.03531073,0.01837416,0.02102009,0.02253521,0.02353367,0.03023835,0.02044728,0.01433587,0.02726767,0.02694691,-0.01176471,0.0281018,0.0208502,0.02171319,0.02852441,0.03868699,0.06412005,0.02630987
2015-50,-0.00218579,0.0090549,0.02722658,-0.00405597,0.0023175,-0.00067797,0.00614125,-0.01261468,-0.00462351,0.01431025,0.00118718,0.01332223,0.01498817,0.00159617,0.0122549,0.00141143,0.00045641,-0.00070126,0.00232739,-0.00179372,-0.00559832,-0.00556483,0.00404984,0.00474383,0.0047532,0.00214209,0.00483403,0.00682493,-0.00801548,0.00135722,0.03499327,0.00589812,0.01054339,0.00192169,0.00055142,-0.01039261,0.00494098,0.00045228
2015-49,-0.02966102,-0.03300866,-0.05900217,-0.02941757,-0.04334136,-0.04672291,-0.01827875,-0.04627109,0.07838945,-0.04627109,-0.06612184,-0.04449742,-0.04603774,-0.04118993,-0.02816058,-0.02674897,-0.03558875,-0.02792916,-0.03466269,-0.03967227,-0.03825503,-0.02600921,-0.04034668,-0.02775208,-0.04008439,-0.03575112,-0.04072817,-0.03824201,-0.02812751,-0.02770449,-0.05196451,-0.05150433,-0.05895821,-0.03159851,-0.03761589,-0.04684096,-0.05865992,-0.0383025
2015-48,-0.00313316,-0.00533903,-0.04138796,0.02876106,0.03054601,0.01886792,0.02545455,0.00745871,-0.00628028,0.00982533,0.00780669,-0.01180173,0.0262474,0.00911162,0.01699029,0.02123216,-0.00738488,0.02967564,0.01450893,-0.00429,-0.01018397,0.00868385,-0.00326797,0.00737327,0.01097345,-0.00305914,-0.00884146,0.01364692,0.0080171,0.02843987,-0.01616915,0.0128667,-0.03892765,0.02069128,0.00026316,0.00962567,-0.00372024,0.00368604
2015-47,0.0005211,0.01022055,0.01970021,0.00571545,0.0136612,-0.00099338,0.01712329,0.0,-0.01720808,0.00880088,0.00528501,0.01685393,0.00630583,0.01700812,0.01722017,0.00034892,0.01445466,-0.00206612,0.00299513,0.00692641,0.00828089,-0.0148474,0.0123494,0.00832562,0.00790514,0.00752394,0.01173202,0.0083607,0.00623813,-0.00407719,-0.01318945,0.00625652,0.0134504,0.00428673,0.00902815,0.00215517,0.01662469,0.00897745
2015-46,0.01683325,0.02658709,0.02539405,0.0046786,0.01116552,0.01546218,0.02282492,0.02131148,-0.02211773,0.00384404,0.01486847,0.02286648,0.00765576,-0.00617761,0.00245248,0.00590688,0.01009215,0.01465457,0.00485981,0.00647948,0.01365301,0.01814122,0.01212121,0.00461255,0.01012292,0.01444292,0.01085608,0.00960384,0.00975081,0.00298265,-0.02439024,0.01465969,0.01798561,0.01714148,0.01146973,0.01746725,0.04014411,0.0107645
2015-45,-0.01875,-0.01818182,-0.0152972,-0.02176542,-0.00864101,-0.02260638,-0.0120064,-0.03313736,0.04476292,-0.02486486,-0.02848576,-0.01619433,-0.03042122,-0.02432535,-0.00987045,-0.02198557,-0.02465398,-0.03527815,-0.02785924,-0.02631579,-0.02484266,-0.01546107,-0.02095808,-0.01935484,-0.02849003,-0.02074124,-0.02412951,-0.01728248,-0.0143282,-0.01642876,-0.04180791,-0.02124352,-0.02016965,-0.01217474,-0.023219,-0.03098291,-0.03556223,-0.02220771
2015-44,-0.01831129,-0.01042753,-0.00172265,-0.01740162,0.01002753,-0.00033003,-0.01233272,-0.00371156,0.03473389,-0.01948394,-0.00408012,-0.02181535,-0.01901623,-0.02338327,-0.0091352,-0.01439571,-0.01100762,-0.00537996,-0.01672598,-0.01239669,-0.02656,-0.02156916,-0.01395755,-0.0249777,-0.02143845,-0.01657275,-0.0136742,-0.0170471,-0.03277836,-0.01756686,-0.1122145,-0.00153453,0.01392548,-0.01593252,-0.01719271,-0.0053135,-0.03716856,-0.0184127
2015-43,-0.00762583,-0.0139607,0.00131349,-0.00695687,-0.02498547,0.01248313,-0.01207349,-0.02598753,0.01202813,-0.01782905,-0.00519866,-0.00315333,-0.00436569,-0.01418182,0.01374141,-0.00404449,-0.00598035,-0.01604278,-0.02356665,-0.00913621,-0.00833066,-0.00053923,-0.00789474,-0.00807175,-0.00417973,-0.0079602,-0.00627615,-0.00554583,-0.00026178,-0.004772,-0.01622718,-0.01123022,0.00381752,-0.00234357,-0.00721464,-0.03008299,-0.00570342,-0.0070168
2015-42,0.01430761,0.00259202,0.06302132,0.00319107,-0.01212471,0.00101215,0.00262467,-0.01536885,-0.02315406,0.00314301,0.01347305,0.0355102,0.02143791,-0.01072961,-0.00249066,0.00706357,0.01249461,0.01417961,-0.00070274,0.01934399,0.00706487,0.00955762,0.01778305,0.00809353,0.01592357,0.00866956,0.02006079,0.03366396,0.02107229,0.0211626,0.03661088,0.0,0.05262109,0.0096858,0.01088647,-0.01334702,0.02544221,0.01156317
2015-41,0.01184956,-0.00680272,-0.00185787,-0.00416998,-0.00690714,-0.00303951,0.02250201,-0.00453172,-0.01158161,0.00682773,-0.02496382,0.0,-0.02003596,0.01561932,0.01135647,0.00877489,0.02026432,0.0101626,0.00139665,0.00632644,0.00741457,0.00496415,0.00625372,0.00723982,0.00390764,0.01310484,0.00795107,0.00030075,0.00997036,0.00827991,0.02004219,-0.0135,0.00220088,0.00738975,0.00519076,-0.00302725,0.00799419,0.00515353
2015-40,0.02098636,0.0235546,0.02426261,0.02001213,0.00716915,0.02103448,-0.01086093,0.07245605,-0.04557314,0.02410284,0.02980626,0.03815176,0.01457954,0.02349486,0.00695762,0.01159618,0.01065246,0.03216783,0.0453227,0.02631579,0.02434211,-0.00629447,0.02837962,0.02220167,0.02937976,0.02019856,0.0285535,0.02752861,-0.00241158,0.02865803,0.04385965,0.0230179,0.01933252,0.01946647,0.02410596,0.07609861,0.04929221,0.02252843
2015-39,0.04735376,0.04047891,0.02232143,0.03074331,0.01312649,0.04376609,0.01275787,0.05885747,-0.08121044,0.0462065,0.05146763,0.02203614,0.03110505,0.05706415,0.02836412,0.03818444,0.03951082,0.049217,0.04439252,0.04136029,0.05352113,0.01048456,0.03549532,0.04207436,0.03734756,0.04134929,0.03352141,0.01651318,0.02581899,0.02672414,0.02206736,0.03898213,0.04104235,0.03839398,0.04307432,0.06836616,0.06436333,0.04149281
2015-38,-0.01695813,-0.03185745,-0.03391427,-0.02810352,-0.02179364,-0.0384481,-0.03753213,-0.0500269,0.05711864,-0.02554348,-0.0403165,-0.03396226,-0.01783338,-0.02733059,-0.02649842,-0.04536153,-0.02516854,-0.01518438,-0.04478164,-0.02413339,-0.02540107,-0.03267974,-0.02923977,-0.02814259,-0.03068592,-0.02634315,-0.02882483,-0.03035823,-0.02039174,-0.0404814,-0.04157783,-0.02523172,-0.03668785,-0.02822967,-0.03156768,-0.05064655,-0.05120406,-0.03042999
2015-37,0.00636605,0.0059556,-0.0198798,0.00282201,0.00271528,-0.00831889,0.0203496,0.02126499,-0.00391356,-0.01339764,-0.0129199,-0.02237592,0.01220807,-0.0059657,0.02105935,0.00547009,-0.00179937,-0.00918728,0.01260193,-0.0004384,0.00707309,0.00325998,-0.00457736,0.0,-0.00356633,-0.0006918,-0.00877743,-0.00556695,0.00698362,0.00054526,0.03944563,-0.00762195,0.00289137,0.01239571,0.0,0.0220022,0.01656051,0.00022007
2015-36,-0.00157398,0.00214247,-0.01409091,0.0058,0.00792424,0.01493056,0.00835946,-0.0144,-0.00397031,0.00318302,0.0203252,-0.00080906,0.00715232,0.00405455,0.0101846,0.00784447,-0.00838112,0.00564972,0.00036697,0.00347826,0.00133378,0.00543478,0.00272727,0.00092851,0.00746799,0.00102951,-0.00062073,0.00526162,0.00187366,0.00903367,0.02287582,0.01677682,-0.01313662,0.00335169,0.00317965,-0.01492537,0.03004838,0.00261952
2015-35,-0.03832211,-0.03548729,-0.0206422,-0.02146009,-0.01325795,-0.02986111,-0.02715986,-0.03471857,0.06177539,-0.04004215,-0.02485163,-0.02889703,-0.02656748,-0.03211517,-0.0216285,-0.025,-0.02942468,-0.03421788,-0.05376724,-0.03326134,-0.04169424,-0.02902088,-0.03287093,-0.02728128,-0.0236136,-0.03308322,-0.03454658,-0.02076535,-0.02471789,-0.02165088,0.01529412,-0.02241467,-0.02790044,-0.03458077,-0.03449184,-0.03586498,-0.05284049,-0.0323913
2015-34,0.04361874,0.03659203,0.075,0.03031553,0.03689438,0.03697057,0.03145336,0.09253904,-0.05771128,0.03309821,0.03871215,0.02843998,0.02473207,0.0514109,0.02754098,0.01229508,0.02431337,0.02133713,0.02892263,0.02792553,0.03686007,0.04947398,0.02973057,0.02692308,0.03654485,0.03116246,0.03469128,0.02713415,0.0460251,0.02774695,0.08405439,0.04347826,0.07145904,0.00095923,0.03163872,0.08390805,0.05252317,0.03311703
2015-33,-0.05888078,-0.06054591,-0.08993576,-0.04491133,-0.04809132,-0.0624183,-0.04574495,-0.06833248,0.12265429,-0.05728395,-0.05389222,-0.06476484,-0.06002587,-0.063331,-0.04534314,-0.04705506,-0.04863732,-0.04144385,-0.04391552,-0.05562322,-0.05962311,-0.04301633,-0.05642633,-0.05039788,-0.06023689,-0.05902999,-0.06046512,-0.0786296,-0.05388917,-0.04577373,-0.07363927,-0.05987446,-0.0861173,-0.04614325,-0.0570578,-0.06625892,-0.11588171,-0.05776321
2015-32,-0.02751423,-0.02040816,-0.04632263,-0.00115185,0.00716846,-0.01385756,-0.0053313,-0.04260529,0.04071298,-0.01646489,-0.0048951,-0.03679176,-0.00716113,-0.01754386,-0.01911589,-0.0092122,-0.04194966,-0.00464807,-0.02345277,-0.02993304,-0.01601692,0.0086252,-0.03162816,-0.008726,-0.01593097,-0.02053516,-0.037068,-0.02292576,-0.00252143,-0.00621279,-0.01387407,-0.01005266,-0.0440708,0.0052716,-0.02081317,-0.03921569,-0.04072208,-0.019996
2015-31,-0.00431241,0.00294695,0.00784476,-0.00367008,-0.02261353,-0.00749674,0.0,-0.00641975,0.00059488,-0.00439024,-0.01516755,0.00826757,-0.00077539,0.00776288,-0.00359066,-0.01672452,-0.00644901,-0.00466045,-0.00362677,0.01086957,0.0058193,0.00052301,0.0041958,0.0,0.0003367,-0.0009428,0.00683177,-0.00165563,0.00513875,-0.01412067,0.00569476,-0.01824292,0.00465366,-0.00780533,-0.00122309,-0.00887574,-0.00021345,-0.00060631
2015-30,0.02938296,0.02093719,0.0252029,0.01227352,0.00713749,0.02466667,0.03317536,0.02426944,-0.04488636,0.01333333,0.01029099,0.01420345,0.0127085,0.02942245,0.00361011,0.02521008,0.01481481,0.01344086,-0.00329598,0.02143446,0.0327044,0.02788951,0.01539339,0.01971326,0.01475129,0.02546744,0.01480406,0.01015228,0.03241107,0.02131579,0.04640371,0.01312591,0.02590194,0.02532833,0.0220055,0.02480159,0.04930834,0.0218963
2015-29,-0.02134725,-0.02956859,-0.03819863,-0.00995978,-0.00628931,-0.02747253,-0.00182055,-0.01436094,0.0514066,-0.0192123,-0.02774923,-0.025878,-0.01313079,-0.01368901,-0.01239669,-0.01877934,-0.01494346,-0.00923483,-0.01716877,-0.00848828,-0.04055272,-0.02149702,-0.01721266,-0.02775369,-0.01567712,-0.02798507,-0.0166808,-0.01849334,-0.0352556,-0.01711367,-0.01853871,-0.01988636,-0.03095866,-0.0139333,-0.02562243,-0.01534036,-0.04892775,-0.02479008
2015-28,0.00912146,0.01472754,0.01851852,0.00873617,0.00790365,0.01056803,0.00498819,0.00618753,-0.01932177,0.01121951,-0.00449827,0.00260708,0.0010433,0.0172973,0.01140456,0.00822264,0.00817661,-0.00198939,0.01052632,0.01106557,0.01340238,0.01345291,0.00843645,0.0061296,0.00235136,0.00754006,0.00915594,0.00191414,0.01120448,0.01006711,-0.04020101,-0.0014313,0.02334842,0.01343837,0.00954479,0.00381679,0.02180419,0.00971463
2015-27,0.02929494,0.03575077,0.04776379,0.03160862,0.0523083,0.05412011,0.02672065,0.05289174,-0.08761221,0.05110996,0.04777535,0.05686275,0.03798155,0.08063272,0.04804046,0.04013158,0.05025773,0.04954641,0.06757703,0.0584922,0.0174618,0.00426212,0.06223943,0.03360581,0.03782837,0.04407895,0.06900763,0.0391991,0.00935551,0.0294586,0.1218986,0.0492215,0.04572412,0.0235378,0.04344493,0.04757185,0.07483306,0.04374472
2015-26,-0.00096899,0.000998,0.01421189,0.00078864,0.01019208,-0.01367578,0.00642915,-0.00990566,0.0011274,0.00150225,-0.01469559,-0.00305111,-0.00294118,0.00513196,0.001853,-0.00032415,-0.00166806,0.00408441,0.00067636,-0.00995851,0.00153799,0.012424,-0.00402068,0.00534759,0.00342818,0.0,-0.00439367,0.00333426,0.00744544,-0.00521376,0.15172414,-0.01021898,0.00694966,0.0132169,-0.00223881,0.00190114,0.00442184,-0.00061894
2015-25,-0.00517404,-0.00527325,0.0103434,-0.0051458,-0.01546295,-0.00707851,-0.01181305,-0.01359927,0.01592812,-0.00191571,-0.01407507,-0.00582242,-0.00312094,-0.00925926,-0.00358852,-0.0116206,-0.00518755,-0.01425794,-0.01360329,-0.00198886,-0.02019315,-0.00282051,-0.00356164,-0.00257732,-0.00231558,-0.00984615,-0.00473274,0.01663485,-0.00374532,-0.01140106,-0.01981982,-0.01855288,0.00957197,-0.00729428,-0.00928793,-0.01180745,-0.01791105,-0.00770446
2015-24,0.00771828,0.01533894,0.001716,0.01007752,-0.00502124,0.013,0.02064038,0.00324224,-0.0191681,0.00594648,0.0,0.00643939,0.00560448,0.0166125,0.00987045,0.00382775,0.01080632,0.00066667,0.01393497,0.00123813,0.01168014,0.0293108,0.00512821,0.01327434,0.00542741,0.00762389,0.00581564,0.00335758,0.01196233,0.00953854,0.00588813,-0.00427757,0.0011217,0.0224877,0.00810612,0.00464253,0.02343582,0.00774088
2015-23,0.0115942,0.01335972,0.01758902,0.00811281,0.01495686,0.00198085,0.01962366,0.00408905,-0.02462772,0.01588089,0.02169421,0.01439939,0.00184989,0.01767039,0.00797057,0.0,0.00831601,0.0,0.0136077,0.01154163,0.01603146,0.02689747,0.01367911,0.01780944,0.01015916,0.0082435,0.0130852,0.01228021,0.02120507,0.00357965,0.03615604,0.01136364,0.01781027,0.01166045,0.01205116,-0.00541516,0.02573451,0.0122424
2015-22,-0.00622307,-0.00782396,-0.02510288,-0.00134771,0.0048151,-0.00689655,0.00296177,0.00972222,0.01824888,-0.00049677,0.00103128,-0.00676692,-0.00052757,-0.01173125,0.01114551,-0.01251173,-0.01071281,0.01254954,-0.00033156,-0.00573066,-0.01428997,-0.00890519,-0.00763359,-0.00881834,-0.00770003,-0.00975149,-0.00490904,-0.01460457,-0.02171169,-0.00763553,-0.03726708,-0.00469925,-0.02229013,-0.00719258,-0.00925475,0.00647549,-0.01596639,-0.00969501
2015-21,0.00286123,0.00048662,-0.01702473,0.00230282,0.0046341,0.00032862,0.00214765,-0.00855471,-0.00488568,0.00197141,-0.00477816,-0.0081754,-0.00026261,0.01582734,0.01498127,0.01355184,0.00783505,0.00658762,0.00665779,-0.00162999,-0.00147102,0.00026062,0.00141203,0.00175131,0.00167001,0.00375587,-0.00516648,-0.0035636,-0.00453629,-0.0002553,0.05238541,-0.00327869,-0.01018039,0.001854,0.00169574,-0.00899281,0.00313283,0.00160869
2015-20,-0.00093414,0.00527578,0.01705238,-0.009736,-0.01112158,0.00224791,-0.01456437,-0.04068792,0.0082203,-0.00191663,-0.00033693,-0.00895415,-0.01587702,-0.00693481,-0.00786925,-0.00645756,-0.00201369,-0.0262336,-0.01169406,-0.00159299,-0.00144342,0.00283651,-0.00492476,-0.00932994,-0.00488918,-0.00091659,-0.00223152,-0.01004228,-0.00248262,-0.00720139,-0.00954861,-0.00321691,0.01978773,-0.01305424,-0.0042523,-0.04205214,-0.00555005,-0.00470219
2015-19,0.00610902,0.01008161,-0.01299229,0.0258949,0.02243098,0.02571615,0.03336002,0.03865979,-0.03761505,0.02426007,0.01740614,0.01490367,0.03544631,0.03776274,0.03925234,0.02416065,0.02994258,0.04187817,0.02300319,0.02672065,0.00345722,0.02896261,0.02420028,0.01279863,0.02689243,0.01698579,0.01950806,0.02485143,0.02976342,0.0239355,0.02319358,0.02056075,-0.00771993,0.03318737,0.01769488,0.03882657,0.03818182,0.01885295
2015-18,0.01375712,0.01167883,0.00649087,0.01664731,0.00019249,0.02011873,0.02294197,0.02216428,-0.0259332,0.02074074,0.00750085,0.01346434,0.0141029,0.01285714,0.00626566,0.00440529,0.00910219,0.0218509,0.00734355,0.00763973,0.01980491,0.04453665,0.01057024,0.01645022,0.01107011,0.00959752,0.01272265,0.0155271,0.03331571,-0.00175968,0.06181818,0.0121894,0.00611951,0.01729376,0.01228916,0.01918047,0.01698036,0.01038546
2015-17,-0.0093985,-0.01254826,-0.0391696,0.00486476,-0.00095841,-0.04079696,-0.00505723,0.00924703,0.00773196,0.0,-0.02003339,-0.00972272,-0.008329,0.00860523,-0.00372208,0.00887199,-0.0114053,0.01304631,0.01809955,0.00079968,-0.00881316,-0.00519694,-0.00248619,-0.00259067,-0.00301508,-0.00616523,-0.00224719,-0.01294149,-0.01693149,0.01995906,0.07764266,-0.01525659,-0.03514266,-0.01302932,-0.00311751,0.01151461,-0.01016054,-0.00417661
2015-16,0.02069297,0.01481481,-0.00592417,0.02290076,0.01974724,0.00574896,0.02080482,0.01350135,-0.0336656,0.0167004,0.02390024,0.00552283,0.0066454,0.02037037,0.01526718,0.00957549,0.02577102,0.02356902,0.02508361,0.01812938,0.02262443,0.03050847,0.01505254,0.00611354,0.0151047,0.01545254,0.01444252,0.00551876,0.02498657,0.00512558,0.07317073,0.01805226,0.0028169,0.02433149,0.017449,0.01444043,0.03564568,0.01734694
2015-15,0.00631988,0.00347222,-0.05038168,0.00562701,-0.00848628,-0.01042325,0.02341137,0.0385867,-0.00354941,-0.01104972,0.0031348,-0.0277878,-0.00875564,-0.00919118,-0.0025413,0.01190476,-0.01048218,0.00676133,-0.01603403,0.00165153,0.01472393,0.00649718,-0.01152981,0.0026362,-0.0030896,0.0022187,-0.014004,-0.0155271,0.00484001,0.00773595,-0.03781095,-0.00190204,-0.02978137,0.00410232,0.00197239,0.03631285,0.00150862,0.00061387
2015-14,0.00340136,0.00248139,0.03083528,-0.00040024,0.00215729,0.00731552,-0.003861,0.04130644,0.00207861,-0.01481481,-0.02071307,-0.00213751,0.00184502,-0.01333333,-0.0031407,0.0113232,-0.00415973,-0.00937082,-0.03020668,-0.003276,0.01363496,0.01428571,-0.00611621,-0.0034965,0.00102215,0.00667302,-0.00900901,-0.00457112,0.01986935,0.00128601,-0.0257388,-0.00282353,0.02118347,0.0070286,0.00295058,0.03643337,0.00063966,0.0026536
2015-13,-0.00341964,-0.00501253,-0.00814901,0.00959967,0.01184263,-0.00193237,0.00531171,0.00681597,-0.00422018,0.00654582,-0.00514933,-0.00071865,0.00995962,0.00809419,0.01088348,0.00424975,0.00633446,0.02422145,0.02267499,0.00666667,-0.00528607,0.00582242,0.00564334,-0.00351803,0.00241963,-0.00128,0.00457404,0.00354803,-0.00247797,0.00679916,0.0148075,-0.00190114,0.00123348,-0.0007391,0.00024826,0.00391007,-0.00108767,0.00247729
2015-12,-0.01732435,-0.01826259,0.0039604,-0.01312071,0.01206297,-0.01838352,-0.01891447,-0.01950523,0.02909705,-0.00803213,-0.01970109,-0.00397112,-0.01489362,-0.00405157,-0.00956633,-0.02144,-0.02335279,-0.02651258,-0.00098619,-0.00455487,-0.02689634,-0.0201934,-0.00675486,-0.01811907,-0.01671784,-0.01704545,-0.00598973,-0.00492611,-0.02304394,-0.01745828,-0.02042802,-0.00286533,-0.00355177,-0.01389905,-0.014973,-0.02669209,-0.03598645,-0.01427406
2015-11,0.0376506,0.0386001,-0.01042069,0.02272253,0.02535151,0.03374132,0.02329545,0.0437214,-0.06547412,0.03507853,0.01463925,0.01093294,0.01002438,0.02749141,0.01771654,0.04463984,0.01577825,0.01896067,0.04765242,0.02515991,0.04095778,0.02880419,0.02285218,0.03141831,0.02570423,0.03790376,0.02647059,0.01019003,0.04149262,0.04292312,0.00914634,0.02470356,-0.00455102,0.0221328,0.03102747,0.05128205,0.0605161,0.03234672
