Week,BBH,BIB,BIS,CURE,FBT,FXH,IBB,IHE,IHF,IHI,IXJ,IYH,PBE,PJP,PPH,PSCH,PTH,RXD,RXL,RYH,VHT,XBI,XHE,XHS,XLV,XPH
2013-13,-0.00078444,0.00874936,-0.00166959,0.01452282,-0.00408163,-0.00863422,0.00227661,-0.00033875,0.0,0.00013644,0.00486322,0.00361052,0.00197707,0.00244366,0.0,-0.01684103,-0.00473062,-0.00595533,0.01241329,0.00344788,0.00327054,-0.00625586,-0.00805861,-0.01945205,0.00737568,0.00481928
2013-12,0.0418635,0.05942734,-0.05519377,0.0861678,0.02610176,0.02280655,0.0312317,0.01761611,0.020014,0.02072109,0.0210722,0.02623331,0.02695093,0.02070679,0.01611665,0.01379663,0.02485966,0.0,0.05705474,0.01855331,0.02563414,0.01918239,0.0129199,0.01344538,0.02569122,0.00886025
2013-11,0.01131148,0.01524224,0.0,0.03492433,0.00377287,0.00457728,0.00762165,0.00228545,-0.00404689,0.00816496,0.01535569,0.01076401,-0.00358852,0.01680672,0.01661043,0.00127551,0.00373732,-0.00687146,0.0255002,0.00247233,0.00878022,-0.00342466,0.00482375,-0.00224152,0.0108508,0.00770166
2013-10,0.00113618,-0.00375536,-0.00513147,0.00114548,0.00225183,0.00674582,-0.00116369,0.00022709,0.01237171,-0.01062381,0.00563204,0.00163284,0.00716846,-0.01073493,0.00622407,0.00075988,0.01018494,-0.01136039,0.00194099,0.00223109,0.00201966,-0.00307503,0.00624082,0.00616074,0.00344234,0.00161486
2013-09,0.03120805,0.05685048,-0.05063196,0.04347826,0.02446071,0.02244389,0.02901741,0.00875173,0.02344089,0.01384466,0.01014585,0.01353598,0.02483713,0.00976835,0.0073433,0.02256224,0.01694452,-0.03466329,0.02987485,0.01470237,0.0138546,0.03538412,0.00938438,0.02807525,0.01175294,0.00653061
2013-08,0.03322259,0.07663317,-0.05798141,0.06005222,0.04546381,0.02735822,0.03606626,0.01624956,0.01825409,0.0265625,0.01952489,0.01962457,0.03164557,0.01687643,0.01369495,0.02725087,0.02498596,-0.02009132,0.02860749,0.01872018,0.02214074,0.03284182,0.01993101,0.01854578,0.0202668,0.00874636
2013-07,0.00349101,-0.000612,0.03463971,-0.02219482,-0.01077414,-0.01303745,-0.0006215,-0.00742459,-0.02206819,-0.01911704,-0.00542958,-0.00575333,-0.01268412,-0.00705816,-0.00581395,-0.01741617,-0.01342834,0.00934173,-0.00741351,-0.01207268,-0.00594909,-0.00736707,-0.01605077,-0.01902328,-0.00655242,-0.01146132
2013-06,0.00528448,-0.00367197,0.01822124,0.00126263,0.00180361,-0.00250069,-0.00248602,0.0014121,-0.00056569,-0.00439681,0.00226611,0.00193377,0.01373283,0.00056931,0.0,0.01062417,0.01005025,-0.00657508,0.00166667,-0.00774547,0.00181336,0.00129366,0.00037397,0.01065361,0.00254194,0.0024855
2013-05,0.00828924,0.01165644,0.01220485,0.04199475,0.01577351,0.02057497,0.00581879,0.00867499,0.03006649,0.01959961,0.00878049,0.01343758,0.00622665,0.01268377,0.00400855,0.01557465,0.01615188,-0.01787409,0.02472293,0.01928441,0.01383009,0.00842515,0.0094304,0.02876431,0.01467181,0.00877193
2013-04,0.01745724,0.02573529,-0.03146299,0.03407602,0.00462405,0.00702445,0.01560549,0.01470588,0.00143575,0.00638711,0.01203252,0.0135813,0.01284708,0.02034292,0.01639344,0.00452489,0.00762066,-0.02675272,0.02478632,0.0116406,0.01100451,0.00225225,-0.00298954,-0.0014497,0.01288992,0.01640034
2013-03,0.00905861,0.00738462,-0.00887543,0.04065041,0.00604961,0.01505682,0.00374532,0.00620673,0.00635104,0.02413059,0.01844532,0.01320499,0.00623441,0.00786026,0.01572668,0.00993022,0.00970597,-0.02400041,0.02484743,0.01100783,0.01280774,0.00514635,0.01678749,0.0102429,0.01301067,0.00883095
2013-02,-0.00125156,-0.00738007,0.01965306,0.02513966,0.00202922,0.01837806,-0.00705834,0.00371792,0.02415604,0.01881838,0.00664894,0.00887389,0.01139721,0.00350775,-0.00027196,0.01731721,0.01870251,-0.02253325,0.01156069,0.01965694,0.00864553,-0.00544523,0.01165049,0.02925046,0.00895208,0.0119403
2013-01,0.01840714,0.02397476,-0.02419651,0.05317578,0.0120532,0.01335708,0.01349642,0.01646743,0.01220815,0.01875558,0.01865672,0.01576405,0.01459227,0.01967213,0.01942825,0.00467161,0.00883913,-0.03832152,0.03143782,0.01372998,0.01629956,0.02244224,0.02007874,0.00925355,0.01824524,0.01078981
2013-00,0.0368541,0.07936508,-0.07899134,0.08225806,0.04686138,0.02763279,0.03926759,0.03588699,0.00384438,0.02236862,0.02080444,0.02528163,0.0346223,0.03186881,0.02798401,0.03517301,0.03272171,-0.06440192,0.04889976,0.02879684,0.02694928,0.05226236,0.04431678,0.02183544,0.02566933,0.03340858
