Week,CHIM,COPX,CROP,CUT,DUST,FLM,FTAG,FTRI,FXZ,GDX,GDXJ,GNR,GOEX,GRES,GUNR,HAP,IGE,ITB,IYM,LIT,MOO,MXI,NUGT,PICK,PKB,PSCM,PYZ,REMX,RING,RTM,SBM,SIL,SILJ,SLVP,SLX,SMN,SOIL,URA,UYM,VAW,VEGI,WOOD,XHB,XLB,XME
2015-49,-0.0390554,-0.02760463,-0.0288425,-0.05411255,-0.03664207,-0.02744465,-0.06857911,-0.04347826,-0.02187948,0.01299639,0.00877674,-0.03402518,-0.01037165,-0.02069297,-0.0351377,-0.03202562,-0.0253304,-0.04919786,-0.02383375,-0.04980843,-0.01752022,-0.03429355,0.03242009,-0.05319823,-0.03830481,-0.04084864,-0.02904222,-0.04924875,0.02042711,-0.03127097,0.01879838,-0.01741023,-0.03488372,-0.01916376,-0.03364589,0.04175492,-0.032,-0.01359388,-0.05004014,-0.026897,-0.02990654,-0.05126596,-0.04478038,-0.02358828,-0.01370802
2015-48,-0.03251318,-0.00756303,-0.00151515,-0.00214408,-0.22227801,-0.00249603,-0.05276074,0.0104712,-0.00596073,0.07824143,0.06478873,-0.01501796,0.04173913,0.00665399,-0.01099404,-0.01655119,-0.04218697,0.00035562,0.00114188,0.00053505,-0.00111383,-0.00469694,0.2347998,-0.02169982,0.0,-0.02276176,-0.00878419,0.0008071,0.08792271,-0.0010518,0.00827379,0.04831705,0.03082852,0.04416961,-0.03210772,-0.00375646,-0.00445434,0.00163934,0.00206612,-0.00118,0.00370199,-0.01167315,-0.00170068,0.00187573,0.00527357
2015-47,0.00176056,-0.00254022,-0.00149254,0.00384944,-0.04483129,0.00547695,-0.00571662,-0.01741803,0.00956429,0.00923077,0.00457404,0.00164745,0.0205174,0.01104177,-0.00045977,0.00701754,0.00545145,0.02084831,0.00344729,-0.01735016,0.01218137,-0.00267559,0.02514714,-0.00834824,0.01983806,0.01995635,0.00949687,0.01901743,0.01384768,0.00172208,-0.00820589,0.02399554,0.0438247,0.01061947,0.00206718,-0.00679432,0.0,0.01427372,0.00679739,0.0050734,0.01371158,0.01094363,0.01564723,0.00070555,0.02173913
2015-46,0.0,0.0,0.01915709,0.02504394,0.02860145,0.01100665,0.03915911,0.02862986,0.01869831,-0.02462687,-0.02753304,0.00361604,-0.02077922,0.00337025,-0.00091533,0.0,-0.01583558,0.02479645,0.00942712,0.00796601,0.00022609,0.01189408,-0.08048193,0.02270012,0.02464495,0.01943913,0.02554517,-0.00394945,-0.02571429,0.03351648,-0.0275662,-0.01855895,-0.03219697,-0.01058201,0.00564682,-0.02025393,0.01122334,-0.02274574,0.01836572,0.01291735,-0.00563116,0.04052316,0.02157434,0.01239866,-0.02817824
2015-45,-0.09489051,-0.09615385,0.00543478,-0.01010989,0.03862327,-0.01732391,-0.0469428,-0.08590103,-0.01927195,-0.0148258,-0.00496141,-0.04103879,0.00259965,-0.02655287,-0.03542601,-0.0358505,-0.04344942,0.00189753,-0.01376213,-0.01063264,-0.01616162,-0.02437403,-0.0501171,-0.05048213,-0.01213389,-0.04030769,-0.02163164,-0.03875969,-0.02173913,-0.01688049,0.02027276,-0.01409978,-0.03119266,-0.01584507,-0.03489531,0.02657807,-0.00223964,-0.03054033,-0.02891247,-0.01591628,-0.00890347,-0.00280112,-0.01893388,-0.01381281,-0.05395232
2015-44,0.04846939,-0.02947368,-0.01068702,-0.01091227,0.3554179,-0.02618731,-0.06096294,-0.05185825,-0.02037997,-0.10375427,-0.07756377,-0.01867995,-0.07593925,-0.01845018,-0.02136939,-0.01780415,-0.00295082,-0.00851852,-0.00657613,-0.00775194,-0.00884173,-0.01470906,-0.2867911,-0.04059829,0.00414938,-0.02705087,-0.0115105,0.00154919,-0.10113339,-0.02175052,0.00855019,-0.07917297,-0.07839721,-0.06907895,-0.03179877,0.01207057,-0.01523395,-0.00683891,-0.01268444,-0.00740423,-0.00829493,-0.00810407,-0.00598461,-0.00494234,-0.04456328
2015-43,-0.02392739,-0.02929155,-0.00605373,-0.00530035,0.20745739,0.00179211,-0.0524032,-0.02739726,0.01892181,-0.0659411,-0.07028599,-0.01734283,-0.05639098,-0.02360418,-0.0186551,-0.01153703,0.01663837,-0.02084857,0.01078089,0.0,-0.01672167,-0.01547056,-0.19096509,-0.05209397,0.00167856,0.00632149,0.01117781,-0.03071161,-0.06480722,0.01228961,0.0,-0.07233443,-0.04193548,-0.05546995,-0.00964785,-0.0247392,-0.02473118,-0.03649635,0.02199571,0.01292301,-0.01637108,-0.00282978,-0.01448864,0.01416907,-0.02985075
2015-42,0.03505843,0.0292887,0.0307393,0.00890472,-0.1555203,0.00089385,-0.01248357,0.0292851,0.02271089,0.05221932,0.05062035,0.01870324,0.04416404,0.02059497,0.01388889,0.01820884,0.01003344,0.01439646,0.02673797,0.00369783,0.02620381,0.02966381,0.14644608,0.01953728,0.0212585,0.00300391,0.02321655,0.02406015,0.04849498,0.02840832,0.0,0.03107075,0.02970297,0.00453172,0.00330657,-0.05418156,0.00432432,-0.02142857,0.0525584,0.02496378,0.03084112,0.01053787,0.00114253,0.02841048,0.00633276
2015-41,0.0278481,-0.03994845,-0.001554,0.01615799,-0.1339709,-0.01141102,-0.02768482,-0.02186235,-0.00672805,0.03898635,0.03475281,0.00214988,0.06731549,-0.01469279,0.01078981,0.01149425,0.01191658,-0.02035623,0.01130784,0.0085699,-0.00178971,-0.00129926,0.1036531,-0.02696078,-0.01759531,-0.0085875,0.00188561,-0.00222058,0.04477612,-0.00026987,-0.00360231,0.04723666,0.05853659,0.09365079,-0.00136364,-0.02120393,0.01314348,0.01638177,0.02094387,0.00757323,-0.00092937,0.00853018,-0.01668552,0.00734934,-0.00166574
2015-40,0.01213172,0.1693787,-0.01049767,0.04258306,-0.21871352,0.04725855,0.16720488,0.18173346,0.03864382,0.07525424,0.05686475,0.07156799,0.07535986,0.05923836,0.0655141,0.05643603,0.05672052,0.01517956,0.04367887,0.0481523,0.02855837,0.06064047,0.22625791,0.12019491,0.02777778,0.0742236,0.04417845,0.07244094,0.07793345,0.041887,-0.04808025,0.06742126,0.09803922,0.05882353,0.11396152,-0.08461538,0.04853273,0.08952959,0.08960573,0.0419492,0.03430205,0.05332108,0.01554852,0.04042446,0.08115942
2015-39,0.0600939,0.08497854,0.02323651,0.02554028,-0.24934529,0.01183861,0.06535433,0.08562368,0.04618395,0.08852964,0.06198118,0.05557522,0.05040504,0.03098451,0.06346059,0.05457599,0.07031547,0.01669903,0.06095718,0.05006031,0.04107272,0.05944746,0.24636321,0.06794949,0.02018843,0.0262633,0.04928421,0.01231527,0.07866273,0.04932331,-0.0487106,0.08746518,0.10224949,0.0335097,0.0618839,-0.11147976,0.01393728,0.03694581,0.12008502,0.05806693,0.01407035,0.0177373,0.01290129,0.06165703,0.05483871
2015-38,-0.04939341,-0.09658678,-0.00124327,-0.02754435,-0.04539939,-0.02687802,-0.05458362,-0.09383378,-0.04717321,-0.00146306,-0.01308216,-0.04921773,-0.00255537,-0.01151079,-0.04709648,-0.03429247,-0.02591409,-0.01535649,-0.03891656,-0.01891117,-0.04226619,-0.04175222,-0.02848101,-0.07505285,-0.03722292,-0.03158224,-0.03559729,-0.05048983,-0.00463392,-0.04360505,0.04828767,-0.00890519,0.00560748,-0.01365188,-0.07322987,0.07911554,-0.06524064,-0.04324734,-0.08556638,-0.04174858,-0.04822097,-0.03059143,-0.02060401,-0.04337841,-0.06498829
2015-37,0.01865009,0.0,0.00927879,-0.02155963,-0.28522239,0.00022994,0.00820513,0.00615655,0.0028975,0.103125,0.08700441,-0.00387347,0.06545455,0.00047574,0.0045683,0.00394322,0.0159132,-0.00539763,0.00093867,0.01822457,-0.00709534,-0.00586775,0.33428981,0.00369588,-0.00704517,0.01804368,0.00752046,-0.03246753,0.10187933,-0.00704907,-0.01115242,0.09860724,0.12936345,0.08711434,-0.01377018,-0.00657063,-0.01781971,0.00751315,0.00337734,-0.00011589,-0.01106501,-0.01232631,-0.00474993,-0.00433342,0.00988372
2015-36,0.01974865,0.00208044,-0.01167153,-0.00544959,0.07566937,0.00903824,-0.0112628,0.00433276,-0.01342756,-0.02496218,-0.02860227,-0.00508744,-0.02523934,0.00236295,-0.00541516,-0.01579961,-0.02345117,-0.00143369,-0.00991609,0.00408401,-0.00894611,-0.00468541,-0.07195174,0.01052078,-0.00578752,-0.0351835,-0.01041667,0.0065123,-0.02394636,-0.00626703,-0.02291382,-0.02798708,-0.0331384,-0.04332756,-0.00232234,0.02068966,0.00421053,-0.032097,-0.01725146,-0.00986842,-0.01133787,-0.00332889,-0.00111111,-0.00650488,-0.04380746
2015-35,-0.12007011,-0.07901907,-0.04269294,-0.01732786,0.16320966,-0.01786926,-0.04487389,-0.05570061,-0.02368328,-0.05156137,-0.04352386,-0.04794521,0.04087193,-0.04105166,-0.04591611,-0.04277063,-0.04258944,-0.00769231,-0.03704261,-0.03921569,-0.02921446,-0.04015001,-0.14134142,-0.06134969,-0.00880872,-0.02647234,-0.03006227,-0.02008608,-0.05714286,-0.02477996,0.03774904,-0.06037152,-0.03962264,-0.06418919,-0.04716117,0.07043396,-0.03125,-0.04378531,-0.07371704,-0.03104612,-0.02506714,-0.01906874,-0.00853728,-0.0305742,-0.05821206
2015-34,0.04010939,0.10458992,0.03147293,0.03336466,-0.0582053,0.08115442,0.03076403,0.10787172,0.03815114,0.00797679,0.03613808,0.06637902,0.01671309,0.0353222,0.06000938,0.05743917,0.08767329,0.01570681,0.0558898,0.04381753,0.0335871,0.05210514,-0.01982696,0.08820287,0.03086957,0.03166718,0.04629213,0.10795902,0.00181324,0.04104583,-0.04559068,0.02667364,0.00373134,0.00674536,0.09136546,-0.10834447,0.02051836,0.07242991,0.10195228,0.05027078,0.02816251,0.02332428,0.0150463,0.05559906,0.09982589
2015-33,-0.13442868,-0.0527018,-0.06352851,-0.04961173,-0.09486096,-0.04986643,0.00900032,-0.04631218,-0.059,0.02527322,0.00447539,-0.06496179,0.01121657,-0.02240143,-0.05941423,-0.06410256,-0.07883546,-0.02125436,-0.06119829,-0.082397,-0.06367877,-0.06219895,0.06554473,-0.06747573,-0.04653028,-0.05411564,-0.05740365,-0.11784068,0.01799486,-0.05685875,0.05784819,-0.02192564,-0.04201681,-0.01987768,-0.08495882,0.12522202,-0.07163886,-0.06738544,-0.11788515,-0.06126775,-0.06889353,-0.05482866,-0.03395722,-0.06025791,-0.0522466
2015-32,0.02003082,-0.0615289,-0.02372881,-0.01407249,-0.09918821,0.01906685,-0.01794145,-0.04159869,-0.01161633,0.0158046,0.04703367,-0.02462772,0.05041247,-0.00850492,-0.02369281,-0.01751927,-0.00521512,0.02689931,-0.02053735,-0.0381154,-0.01523657,-0.0318717,0.01868535,-0.05863636,0.0089613,-0.01521127,-0.00930044,-0.03331198,0.02274795,-0.01003175,-0.00181686,0.04202532,0.04830054,0.02411576,-0.05614754,0.03948967,-0.01360544,-0.01978892,-0.03987202,-0.01410378,-0.01157025,-0.00083126,0.01648805,-0.01326507,-0.02134305
2015-31,0.0188383,-0.00902062,0.00266667,0.00347524,-0.03132266,-0.00624164,0.00621321,0.01024765,0.0065337,0.00926641,0.00681431,0.00351391,0.02318841,0.00091491,0.00167154,0.0043181,-0.00570087,-0.02628736,-0.01284797,-0.01176471,0.0002035,0.00563557,0.01623377,0.02635362,0.00880134,-0.01951357,-0.00391027,-0.00652316,0.01661779,0.00143547,0.00658376,0.0,0.01492537,-0.02006689,0.02139738,0.02367647,0.0110664,0.0069979,-0.02502528,-0.00760741,-0.00990099,0.00041973,-0.00774979,-0.00804163,-0.03010753
2015-30,0.0146379,0.01993569,0.00841622,0.02163355,-0.04903284,0.02654462,0.01098191,0.02566296,0.04535714,0.01360544,0.02834467,0.02639383,0.01544402,0.01698027,0.01805206,0.02096133,0.02111968,0.04913728,0.02987903,0.02313072,0.01310938,0.02368365,0.03334596,0.02842004,0.03477888,0.02321582,0.03656732,0.02289078,0.01518027,0.03377111,-0.02855078,0.02300696,0.02979516,0.02159468,0.03813369,-0.05726748,0.01495513,0.04229391,0.05983131,0.03294169,0.00665004,0.01636209,0.04025121,0.03071342,0.02701243
2015-29,-0.01627742,-0.06486797,-0.00558243,-0.02838983,-0.07933557,-0.01259669,-0.05913661,-0.06722689,-0.03115371,0.02157738,0.043379,-0.04262479,0.00680272,-0.03928416,-0.04088924,-0.03242497,-0.03131991,-0.00668648,-0.0446281,-0.04411765,-0.02599449,-0.04627967,0.03878407,-0.06397157,-0.01460159,-0.03380049,-0.03126891,-0.03163772,0.00926784,-0.03936008,0.08431373,-0.0118863,-0.00713012,-0.01282051,-0.04680851,0.09491579,-0.025,-0.01498638,-0.08916002,-0.04313481,-0.0248298,-0.0410069,-0.0025395,-0.04608715,-0.03047521
2015-28,0.02155172,-0.02335687,0.0074239,-0.00758534,0.2666991,0.00288121,0.00545037,-0.01465201,-0.02126246,-0.08119658,-0.07426436,-0.00986301,-0.05427632,-0.02586567,-0.00776096,-0.01276453,-0.02628362,-0.01914048,-0.01698088,-0.02076125,0.01089756,-0.00628437,-0.23039762,-0.02839931,0.00505689,-0.01857835,-0.01440695,-0.00364742,-0.07268554,-0.00933068,-0.00312744,-0.07611549,-0.04900459,-0.06371191,-0.05912495,0.03050904,0.01943635,-0.02462735,-0.03362088,-0.01611269,0.01490133,-0.00625504,-0.01277423,-0.01162791,-0.07254362
2015-27,-0.00995733,-0.02740462,-0.00152149,0.00557701,0.18502178,-0.01806311,-0.04621622,-0.02532562,-0.00734558,-0.06037953,-0.06070144,-0.00792133,-0.04368546,-0.01692117,-0.010027,-0.00033727,-0.00702719,0.01774492,-0.01096403,-0.0181997,-0.01043307,0.00039534,-0.17484238,-0.01513186,0.00470085,-0.01744966,-0.00357285,-0.03684211,-0.05623648,-0.00821713,0.02671906,-0.07622951,-0.05950653,-0.06143791,-0.02782194,0.01655903,-0.01156069,-0.03174603,-0.02622879,-0.00833842,0.00160966,-0.00163332,0.00450704,-0.00851636,-0.0394916
2015-26,0.00773694,-0.02587519,0.00633383,0.00726496,0.04031567,0.0,-0.03156019,-0.0338524,-0.00230795,-0.01545507,-0.0261324,-0.00026781,-0.01567398,-0.00606796,0.0022779,0.00699068,-0.00599161,0.0048166,0.00158983,-0.00423529,0.0217045,-0.00425532,-0.05164603,-0.02244898,0.00427899,-0.00469851,-0.00604642,-0.00725042,-0.01359084,0.00284548,0.04646382,-0.01989444,-0.01994302,-0.0302267,-0.03249907,0.00067785,-0.01221805,-0.01088929,0.00216544,0.00242375,0.02197802,0.0024326,0.00565131,0.00558784,-0.04759881
2015-25,-0.01390568,0.0,-0.00399419,-0.00082884,0.03608098,0.0,-0.04954429,-0.00265604,-0.00862344,-0.01174497,-0.01019108,-0.01061626,0.00699844,-0.01026046,-0.011347,-0.01698718,-0.01162453,0.0147167,-0.01876506,0.00587703,-0.00427102,-0.01432292,-0.0390285,-0.0613243,-0.01603618,-0.00302572,-0.01355422,-0.0748503,-0.00977654,-0.01077715,0.0,-0.02444703,-0.0136612,-0.03033981,-0.01186624,0.03533309,-0.00376648,-0.02450142,-0.04179811,-0.01647606,-0.00079051,-0.00415677,0.00332686,-0.0198973,-0.00869565
2015-24,-0.03752887,-0.01514411,0.01152416,0.01347936,-0.02103243,0.01257862,0.01597901,-0.02377892,0.01099256,0.00275634,0.02655246,0.00417973,-0.00379363,-0.00079271,0.00406654,0.00323939,-0.00553613,0.01698754,0.01001541,-0.01218962,0.00334054,0.00813623,0.00736772,-0.00712411,0.02024462,0.02429046,0.01609504,-0.01776284,0.0,0.01138842,0.0,0.00771903,0.04195804,0.00120337,-0.00926916,-0.02221426,-0.00382409,-0.04803022,0.02156225,0.01317471,0.00680544,0.01285657,0.01246812,0.01172384,-0.00489197
2015-23,-0.00915332,0.00681929,0.0093985,0.00884583,0.07401986,0.00429369,-0.00883105,0.01821731,0.00709677,-0.02424569,-0.02349979,0.00470097,-0.00971599,0.0,0.00591935,0.00161499,-0.00144886,0.02044753,0.00539153,0.00089606,0.0033366,0.00757002,-0.06759294,0.01130795,0.01442512,0.00683026,0.01348488,-0.00768861,-0.02360081,0.00435414,0.0,0.00794597,0.02305476,-0.00121065,0.01488306,-0.01184494,0.00382775,-0.01092612,0.01279967,0.00766509,0.0,0.00887097,0.01990767,0.0073897,-0.01153082
2015-22,-0.05625341,0.00834971,-0.00074599,-0.00666389,0.10332592,0.01464255,-0.03746333,0.02423052,0.00096185,-0.03366649,-0.0237599,-0.007724,-0.01489203,-0.01050584,-0.01162791,-0.01366381,-0.00600686,-0.00531511,-0.00873971,-0.02217391,-0.01726784,-0.01436031,-0.10178881,-0.00596792,0.00379907,-0.00428643,-0.00343511,0.00811456,-0.03147541,-0.00800861,0.0,-0.01752336,-0.04768392,-0.03625731,0.01134752,0.01507353,-0.0206379,0.00465598,-0.01720728,-0.00786637,-0.01094177,-0.00833995,0.00057274,-0.01219512,0.01111552
2015-21,-0.02028509,-0.02278121,-0.01176903,-0.01471189,-0.05026947,-0.00407463,-0.00315956,-0.01834282,-0.00573248,0.0170394,0.01474926,-0.00683371,0.00296296,-0.00616095,-0.00679542,-0.00409965,-0.00538549,-0.00494297,0.0043213,-0.01579172,0.0013346,-0.0014823,0.0476818,-0.0116831,0.00212314,0.00101807,0.00345092,-0.00190114,0.01655629,-0.00226568,0.0,0.01582278,-0.01788171,0.02278177,-0.01387925,-0.01827485,-0.00184843,0.01932115,0.00596303,0.00184915,0.00038715,-0.01059031,0.0,0.00257455,-0.00078647
2015-20,0.00799087,-0.05214724,0.00815721,0.00487805,0.13161404,0.00633847,-0.02748775,-0.05452436,-0.006875,-0.04397233,-0.0255489,-0.01277014,-0.02492877,0.0,-0.01178918,-0.00400246,-0.00882759,-0.00300188,-0.00312383,-0.00339847,-0.00935629,-0.01295663,-0.12968409,-0.03383328,-0.00543251,-0.00886263,0.00265504,-0.01774872,-0.0392638,-0.00502806,0.0,-0.0453727,-0.03974359,-0.03378378,-0.02090246,0.00680015,0.00183655,-0.05139289,-0.00634615,-0.00430663,0.00885296,0.00861225,-0.00312678,-0.0031679,-0.02975084
2015-19,-0.04615385,0.01851852,0.0314871,0.02197347,-0.10502704,0.0165378,0.00918215,0.02094241,0.01330798,0.03481823,0.04989518,0.01333333,0.04132841,0.00763068,0.01150227,0.01396648,0.00582686,0.01849711,0.00149495,0.00726806,0.02254059,0.0095945,0.11257928,0.00417537,0.00635593,-0.00222222,0.00671527,0.02827521,0.04707379,0.0081186,0.0,0.06291007,0.075,0.05588585,-0.00935484,-0.00227661,0.01297498,0.04841897,0.00152993,0.00403226,0.01685613,0.01309004,0.01103048,0.00358725,0.00480591
2015-18,-0.06343284,-0.01722653,-0.00678222,0.01120332,0.06413608,-0.00957243,0.01455889,-0.0119386,-0.00095117,-0.02159719,-0.01618257,0.006182,-0.02659957,-0.00567537,0.0069808,0.00370485,-0.0140124,0.01626646,0.00710989,-0.00550148,0.02535101,0.00307359,-0.06701031,-0.00798889,0.01987041,0.0014918,0.00171985,-0.04217926,-0.02662539,0.00781158,0.01252087,0.00233645,-0.00275862,-0.00472255,-0.00485437,-0.01303855,0.00646353,-0.01253012,0.01245211,0.00606469,0.02886929,0.00158384,0.01551522,0.00890019,-0.00371747
2015-17,0.02210884,0.03839205,-0.01171137,-0.00741656,-0.08936846,-0.00987395,0.01044909,0.03791469,0.02010376,0.02541494,0.00427716,0.01075,0.01776462,0.00458015,0.01021846,0.00717629,0.01445717,-0.01259061,0.00751503,0.02968136,0.01039623,-0.00361664,0.06717144,0.0,-0.01028718,-0.00223881,-0.00095293,0.00313339,0.01197982,0.01918668,-0.01726264,0.00316706,0.0227596,0.01331719,-0.00129955,-0.01551982,-0.00277778,-0.01849218,0.01469167,0.00901512,0.01622718,-0.01059447,-0.00755594,0.01089511,0.02143131
2015-16,0.06265207,0.04982902,0.0146379,0.00578752,0.05964223,0.00770218,0.00747113,0.05927835,0.00653381,-0.02377261,-0.0232358,0.01582036,-0.01433962,0.01605325,0.01618705,0.01395939,-0.00326531,-0.01813472,0.00457027,0.02620877,0.01313694,0.02254098,-0.07505308,0.04852557,0.00858001,-0.00840128,0.00076409,0.03733084,-0.01711027,0.01153374,-0.00612745,-0.0172,0.01769912,0.00627353,0.09348138,-0.00618857,0.02887392,0.09062662,0.00951437,0.00470219,0.01147541,0.00391696,0.00606586,0.00563502,0.01367722
2015-15,-0.04775281,0.03765903,-0.01142857,0.00664452,-0.07726232,0.01499022,-0.00731383,0.04056795,0.00328299,0.02394891,0.03126396,0.01821968,0.04334121,0.02201761,0.01947813,0.01513688,0.03039685,-0.01669086,0.00617602,-0.00813376,-0.00494756,0.00870059,0.0689097,0.02592879,-0.01109215,0.0,-0.00877193,0.00185529,0.02954695,0.00086356,-0.02930693,0.01385493,0.01954887,0.01006289,0.01576824,-0.01415428,-0.00753296,0.025,0.01363729,0.00138217,-0.00649614,-0.00370876,-0.01932916,0.002407,0.02534191
2015-14,0.17651007,0.00405268,0.02393822,0.00964361,0.024309,0.01703917,0.01459531,0.00200535,0.00789733,-0.01300728,-0.02101201,0.01205135,-0.01983219,-0.00278219,0.00958702,0.00841696,0.01042841,-0.01070282,0.00787503,0.03045923,0.01071854,0.00489458,-0.04103556,0.0003827,0.00639932,0.00472637,0.00805524,0.0348892,-0.00257898,0.00568252,0.0,-0.02894016,-0.0256776,-0.02091021,0.01175174,-0.01055595,0.01724138,0.00108992,0.0147541,0.00772507,0.01062526,0.00687623,-0.00952381,0.00702216,-0.00159236
2015-13,0.05391804,-0.00154639,0.00904799,-0.00084531,-0.10156751,0.0,0.01741123,-0.01016949,-0.01082677,0.02830189,0.03878505,-0.00344097,0.05202312,-0.00240192,-0.00149198,0.0072896,0.00143843,0.01259899,-0.00569727,0.0124283,0.00361011,-0.00849217,0.07760504,-0.01989288,0.0,0.00024975,-0.00653344,0.01429276,0.03296703,-0.00850487,-0.00276461,0.00946113,-0.00439239,0.00508259,-0.00844967,0.01082402,0.01371205,-0.00108873,-0.0092707,-0.00615324,0.00745959,-0.01132591,0.00392157,-0.0061552,-0.00760608
2015-12,-0.0030722,-0.04312532,-0.00898438,-0.00675961,0.1397759,0.00807196,-0.04669431,-0.03856383,-0.00927152,-0.04618578,-0.04903226,-0.0209041,-0.00475813,-0.01306931,-0.02028024,-0.01674327,-0.00466472,0.00737463,-0.01064797,-0.03373946,-0.01160929,-0.01970993,-0.13428452,-0.02255639,-0.00732127,-0.01455458,-0.01309203,-0.02284881,-0.03434867,-0.01612705,0.0128,-0.04141104,-0.01120448,-0.03268765,-0.0517547,0.02344564,-0.02321083,-0.0274117,-0.02401159,-0.01154114,-0.01484536,-0.00606416,0.0,-0.01254125,-0.03506698
2015-11,0.00776398,0.05312673,0.01105845,0.01416917,-0.19911878,0.02895112,0.05839416,0.05381818,0.01411765,0.06734578,0.09073359,0.02675676,0.04491525,0.0261973,0.02981651,0.02839757,0.02295082,0.02899096,-0.00272021,0.00709555,0.00362173,0.01654622,0.2042244,0.03847679,0.0189011,0.01768324,0.00560603,-0.00693413,0.06113844,-0.0001232,0.01886792,0.07490478,0.12068966,0.07077326,0.03386005,0.00277971,-0.01062802,0.02125341,-0.00761004,-0.00099423,0.00372208,0.0132647,0.02467344,-0.00699148,0.03358209
2015-10,-0.01504891,-0.0515625,-0.01797577,-0.00774194,-0.03232721,-0.00727358,-0.0583423,-0.06097561,-0.01425729,0.00915856,0.01057692,-0.03619197,-0.00082645,-0.02873105,-0.03525046,-0.02850514,-0.02211085,0.00264951,-0.01665607,-0.02572347,-0.01715882,-0.02295204,0.01857969,-0.05088579,-0.00832968,0.00178891,-0.01410867,-0.02880461,0.00210822,-0.01672727,0.01105651,-0.0046729,-0.03709199,0.0,-0.03443277,0.03131749,-0.02919021,-0.03852243,-0.03193811,-0.01227175,-0.01957586,-0.01538158,0.00408998,-0.01376936,-0.03431764
2015-09,-0.01332346,-0.06090373,-0.01628538,-0.02508361,0.34298178,-0.00778567,-0.06445819,-0.04865557,-0.02834138,-0.10469136,-0.10399674,-0.03903299,-0.07311669,-0.04243119,-0.04355524,-0.03939009,-0.02561184,-0.03018035,-0.0278362,-0.01218962,-0.03085581,-0.03486272,-0.28975846,-0.05878162,-0.01993068,-0.03745969,-0.02987304,-0.04219409,-0.09987893,-0.03449894,0.01622971,-0.09834862,-0.05668016,-0.10227273,-0.04245771,0.05714828,-0.03754579,-0.01182519,-0.05641987,-0.0276317,-0.02934179,-0.02844513,-0.03008799,-0.02643172,-0.06656859
2015-08,0.02271007,0.05257732,0.003108,0.00761744,-0.10197657,0.00252525,-0.00749064,0.04774536,-0.00675893,0.03592814,0.03188406,0.00604534,0.04347826,0.00382117,0.00388967,0.00126302,-0.01173512,0.00481125,-0.00778066,0.01290917,-0.00466019,0.0070922,0.10660034,0.01873199,0.01327434,0.0,-0.01155423,0.00141443,0.04161567,-0.00469925,0.00501463,0.03623459,0.04407713,0.03725262,-0.00170765,0.0150333,0.01680672,-0.00708144,-0.01551112,-0.00887998,-0.00551615,-0.00440866,-0.00677775,-0.00733599,-0.00835452
2015-07,-0.00454545,-0.01092896,0.01379582,0.00845309,0.00881262,0.02522775,0.0103565,0.00911458,0.00451904,-0.00597907,-0.01223491,0.00024938,-0.03239741,0.00571864,0.00035026,-0.0031348,-0.01884731,0.00073611,0.00846087,0.00691563,0.01054894,0.01022644,-0.02163969,0.01003584,0.00712378,-0.0062004,0.00580851,0.00520833,0.00122399,0.00994671,-0.00622924,-0.03785714,-0.02614379,-0.03340757,0.0036777,-0.01553144,0.02473834,-0.02121362,0.01825095,0.00817151,0.00990099,0.00595467,0.00226308,0.00823306,0.00432588
2015-06,0.00545171,0.0323422,0.02383838,0.03160173,0.0606753,0.01836192,0.02911831,0.03169252,0.03650368,-0.01984877,-0.00900196,0.02633598,-0.02009702,0.0174216,0.02392857,0.02364973,0.02469136,0.02853881,0.02736223,0.024821,0.02569249,0.03188679,-0.06735559,0.02752976,0.03700278,0.02803977,0.02996327,0.06129686,-0.01685067,0.04140481,-0.01058632,0.00693241,0.02213542,-0.00214823,0.03806584,-0.05352712,0.02929687,-0.0067253,0.05386464,0.03317771,0.0230303,0.03456402,0.02684564,0.03161797,0.02605505
2015-05,0.00231303,0.07709751,0.00120337,0.0180299,0.13692918,0.0285289,0.02721519,0.06442167,0.04128761,-0.04977169,-0.03328173,0.02448657,-0.03964457,0.01543332,0.0201539,0.01656382,0.02275346,0.04885863,0.040314,0.02346041,0.00525359,0.01907514,-0.15162957,0.04120879,0.04339441,0.04198574,0.04141657,0.02428941,-0.04382022,0.04638842,-0.04441869,-0.02713704,-0.04207921,-0.02962963,0.02993148,-0.07998045,0.00492611,0.05585683,0.08122157,0.03798641,0.00284553,0.00853005,0.02601675,0.03750565,0.04750779
2015-04,-0.02991773,-0.03144301,0.01392301,0.00529568,-0.04194278,-0.02409639,-0.03087836,-0.02262774,-0.02033781,0.00647848,-0.02218045,-0.01966439,-0.01499659,-0.02087436,-0.02226277,-0.01728073,-0.02347826,0.0,-0.01857708,-0.03071017,-0.01330645,-0.01260667,0.00326375,-0.0279178,-0.01337793,-0.03160622,-0.01137725,-0.03524673,0.00857633,-0.00866794,0.02983294,-0.03125,-0.04126214,-0.01816239,-0.02088585,0.0364903,0.0,-0.00880572,-0.03588872,-0.01684017,-0.00809389,-0.00474121,-0.00180505,-0.01593,-0.03136955
