Week,BDCL,BDCS,CHIX,EUFN,FAS,FAZ,FINU,FINZ,FXO,IAI,IAK,IAT,IXG,IYF,IYG,KBE,KBWB,KBWD,KBWP,KBWR,KCE,KIE,KRE,PFI,PHDG,PSCF,PSP,QABA,RWW,RYF,SEF,SKF,UYG,VFH,VQT,XLF
2014-51,0.00488281,0.00383142,0.00224551,0.003125,0.01254312,-0.01351897,0.02665441,-0.02680965,0.00548948,0.00676861,0.01017757,0.00867679,0.00389105,0.00415036,0.00798611,0.00837359,0.00987585,0.00630734,0.00920952,0.01481888,0.01415505,0.00916988,0.00986667,0.00891632,-0.0003864,0.00760043,0.007034,0.01108195,0.01173266,0.00362319,-0.00575871,-0.00924623,0.00784476,0.00456522,0.00274026,0.00421644
2014-50,0.08481675,0.03813281,0.03505976,0.03356795,0.10828025,-0.10853809,0.10777521,-0.11691395,0.03717827,0.04230163,0.03506406,0.04282933,0.03353535,0.03800446,0.03723789,0.03772955,0.04091846,0.03546099,0.01589369,0.03302021,0.05334249,0.03198401,0.04103853,0.03911015,-0.0023166,0.03751066,0.04019488,0.03543307,0.04090513,0.04171934,-0.03563536,-0.07084871,0.07306141,0.03628118,0.00104235,0.0382072
2014-49,-0.05761719,-0.02907712,-0.05741984,-0.04653515,-0.0912798,0.09272835,-0.08945321,0.0198107,-0.03383631,-0.03368794,-0.03491379,-0.03357165,-0.03796012,-0.02949221,-0.03507153,-0.03332265,-0.03704743,-0.02114286,-0.02353239,-0.02397355,-0.04582971,-0.03684211,-0.03266399,-0.02282947,-0.02102891,-0.01358846,-0.02816901,-0.0273208,-0.03558793,-0.02984166,0.03011184,0.06015936,-0.06038048,-0.02923211,-0.01992007,-0.03171247
2014-48,-0.00371402,0.00185529,0.09210526,0.01013685,0.06942093,-0.06589786,0.06091245,-0.03416149,0.01870033,0.04604738,0.01769129,0.04246353,0.01122943,0.02393455,0.03488233,0.03679151,0.04026846,0.00684151,0.01088365,0.04460967,0.03308575,0.01815505,0.04487179,0.01692525,0.0082769,0.02148714,0.007034,0.03672231,0.02943704,0.01744548,-0.02153244,-0.04569486,0.04707934,0.02352678,0.00762437,0.02465555
2014-47,-0.00268097,0.00182039,0.04769874,0.01015744,0.00767434,-0.00872309,0.00707145,-0.02388797,-0.00092507,0.00105513,-0.00523674,-0.01164987,0.00134849,0.00169903,0.00011816,-0.01317904,-0.00742221,0.0,0.0,-0.00886918,-0.00111235,-0.00339312,-0.01611171,0.00594406,-0.00298842,0.00976562,-0.00346821,-0.02162478,-0.00149158,0.0,-0.00112296,-0.00457491,0.00560345,0.00133482,-0.00050547,0.00144196
2014-46,0.0,-0.00182039,0.01028278,0.01301406,0.02009006,-0.01981435,0.0264362,-0.01809773,0.00702576,-0.00502779,0.01290897,-0.00381073,0.00801251,0.00590188,0.00298472,-0.00291074,0.00144425,0.00056786,0.01078664,-0.00716846,0.00811359,0.008867,-0.01049798,0.00458878,0.01060204,-0.00671141,0.01534829,-0.01462416,0.00927724,0.00815558,-0.00498615,-0.01190033,0.01148917,0.00540054,0.01062128,0.00657414
2014-45,-0.00444444,-0.00482509,0.04355401,-0.0026096,-0.024349,0.02094336,-0.02151335,0.0,-0.00093633,-0.00052438,-0.00377107,-0.00692042,0.00234696,-0.00865431,-0.00886525,-0.00257649,-0.0094205,-0.00113507,-0.00262398,-0.00163934,0.00134409,-0.00049164,-0.00266383,-0.01080139,0.00190042,-0.01018162,0.00236407,-0.00577034,-0.00855798,-0.00250313,0.00780814,0.01547754,-0.01521739,-0.00847269,0.00211701,-0.00940666
2014-44,0.02173913,0.01343922,-0.00347222,-0.01292658,0.02821869,-0.03311835,0.01630573,-0.0657524,0.00614077,0.00987984,0.00537033,0.01573539,-0.00332616,0.00902237,0.01442308,0.01179168,0.01366279,0.00114025,0.01035307,0.01223922,0.00587305,0.00296004,0.0105548,0.00881834,0.00114242,0.0002777,0.00719424,0.00939243,0.00801907,0.0031506,-0.00989011,-0.01745361,0.019205,0.0083578,0.00167364,0.00881057
2014-43,0.02400739,0.01731602,0.04129264,0.01976079,0.10086342,-0.09715714,0.0982808,-0.08508078,0.02772374,0.03366446,0.02940501,0.04426559,0.03212851,0.03397436,0.0463885,0.05115002,0.04021772,0.01974448,0.02752044,0.06261075,0.04347826,0.02526529,0.05737939,0.04089904,0.01787102,0.05042262,0.02439024,0.05990068,0.0291807,0.03392042,-0.03309505,-0.06529151,0.06967804,0.03058604,0.01778916,0.03115502
2014-42,0.0093985,0.00623053,0.01353791,0.03388036,0.0829769,-0.08238312,0.07904642,-0.07031,0.0286001,0.02918674,0.03070697,0.03304348,0.02771505,0.026781,0.03159537,0.02111932,0.03026521,0.01357733,0.02916433,0.02806589,0.02898551,0.02502607,0.02442613,0.029311,0.0181388,0.01702001,0.03125,0.02822322,0.02771363,0.02686367,-0.02647815,-0.05442286,0.05332656,0.02642325,0.01696268,0.02895149
2014-41,0.05628141,0.02240717,0.0045045,-0.00743494,0.00131349,-0.00651511,-0.01932826,0.01804705,0.01017812,0.01153735,0.00964088,-0.01917808,-0.00020636,0.00106425,-0.00610866,-0.00387324,-0.02480098,0.01139772,-0.00084364,0.00060901,0.01301891,0.01111699,-0.0011782,0.00307811,0.00512821,0.01310976,0.01150895,0.00417469,-0.0139652,0.00339905,-0.00254972,-0.00378967,0.00154799,0.00121095,0.00305953,-0.00313972
2014-40,-0.07123288,-0.03126916,-0.0188172,-0.04272635,-0.08137715,0.0789272,-0.08314351,0.01097987,-0.02840353,-0.0437025,-0.03258609,-0.03203435,-0.03260437,-0.025209,-0.03884216,-0.03366202,-0.03604924,-0.00893921,-0.00914634,-0.02139037,-0.05396679,-0.02456499,-0.02871913,-0.02022472,0.00356436,-0.01514693,-0.0482509,-0.02616646,-0.02174878,-0.02495076,0.02243336,0.05102728,-0.05293551,-0.02462477,0.00434812,-0.02725208
2014-39,-0.01788909,-0.00910194,0.0,-0.02407222,0.0054902,-0.00975461,0.01038362,0.08658713,0.00146699,0.00708447,-0.00321322,-0.00294599,-0.00911794,0.00296087,0.00359578,-0.00168294,0.00146327,-0.00414938,0.011768,0.00118133,-0.01539506,0.0020429,-0.00227273,-0.00373692,-0.01019608,0.00212701,-0.02021403,-0.00125117,0.00133097,0.0,-0.00158186,-0.00470588,0.00289017,0.00164165,-0.012045,0.00302801
2014-38,0.0,-0.00240385,0.01073345,-0.01792636,-0.02572834,0.02170153,-0.02735562,0.0,-0.00676983,-0.01414088,-0.00680426,-0.01918772,-0.01334365,-0.00813835,-0.01050061,-0.02038133,-0.01435544,-0.00468933,-0.00277085,-0.0221519,0.00454856,-0.00303951,-0.02214839,-0.00810015,-0.00313725,-0.01460942,-0.01626016,-0.02201835,-0.00940713,-0.00777202,0.00852651,0.01509434,-0.016,-0.00765129,-0.00192066,-0.00897532
2014-37,-0.01448041,-0.00827423,-0.00348129,0.01517376,0.03837299,-0.03866378,0.03700589,-0.03032428,0.0052961,0.0204576,0.00908678,0.01282874,0.00870912,0.01278282,0.01838598,0.00719424,0.01707176,-0.00690846,0.00416782,0.021398,0.00882353,0.00454775,0.00576132,0.01329885,0.01143082,0.00444576,0.0,0.00181818,0.01678816,0.0130039,-0.01218543,-0.02578894,0.02614068,0.01258155,0.0112382,0.01661631
2014-36,-0.00821693,-0.00232829,-0.02833333,0.00391581,-0.02098951,0.01880828,-0.01756312,0.01620948,-0.00763359,0.01528802,-0.00339905,0.0132815,-0.00957671,-0.007228,0.00557759,0.01218709,0.01052324,-0.00570451,-0.01430143,0.01810865,-0.00134288,-0.00603318,0.01516823,-0.00584795,-0.00587314,-0.01249637,-0.00341686,0.01032807,0.00110693,-0.00900322,0.00962824,0.01239243,-0.01311475,-0.00761773,-0.00641026,-0.00376223
2014-35,-0.0057377,-0.0029036,0.04861111,0.01418093,0.00150263,-0.00251929,0.00137627,0.00176211,-0.0056899,-0.00654664,-0.00942761,-0.00226391,0.00806606,0.00063444,0.00062066,-0.00131883,0.00264007,-0.00057208,-0.00689275,-0.0083166,-0.01066904,-0.00945744,-0.003314,-0.0043573,0.00195618,-0.00636574,-0.00337079,-0.00845921,-0.00751049,0.001287,-0.00053291,-0.00206115,0.00187441,-0.00023089,0.00138641,0.0
2014-34,0.00165017,0.0,-0.03526448,0.0034163,0.00304994,-0.00434109,-0.00360111,0.0,0.00286533,-0.003549,0.00588502,-0.00194805,-0.00057692,0.00178685,-0.00136986,0.0,-0.00410557,0.00632184,0.00779293,-0.00028986,0.0,0.0070458,-0.00194932,0.00402194,0.00471884,0.00408998,0.003386,-0.00274641,0.00044464,0.00329598,0.0,-0.00339789,0.00284225,0.00255695,0.00490781,0.00227273
2014-33,-0.0033195,0.0,-0.01007557,0.01487357,0.0329582,-0.03314755,0.04097877,-0.05926741,0.00871671,0.00977381,0.00713135,0.01358066,0.00801564,0.01025841,0.01648352,0.0131935,0.01838457,-0.00057604,0.00392377,0.015602,0.01513414,0.00509684,0.01356699,0.00813609,0.00795229,0.00587027,0.0,0.01208927,0.01735556,0.00871314,-0.01143748,-0.02082992,0.0201079,0.01160313,0.00798069,0.01237432
2014-32,-0.00167926,0.00235849,-0.01570248,0.01618614,0.02503182,-0.02629394,0.01421508,0.0,0.01434933,-0.00056545,0.01513718,0.00403904,0.01256482,0.00859902,0.00337224,0.00275198,0.0042879,0.00406032,0.0198504,-0.00862838,0.00046479,0.01781037,-0.00343643,0.00263753,-0.00476002,-0.00504002,0.00114416,-0.00406631,0.00975836,0.0075188,-0.00868233,-0.01392185,0.01626843,0.00795181,-0.005686,0.00867508
2014-31,0.0,-0.00236407,-0.02631579,-0.02022694,-0.0046729,0.00165517,0.00782718,-0.00595966,0.00148883,-0.00113766,0.00071259,-0.00734558,-0.01380126,-0.00105946,-0.00387747,-0.00206398,-0.00668084,0.00704225,0.00204439,0.00240168,0.00257611,0.00422386,0.00086256,0.00843235,0.00475813,0.0069298,-0.01368301,0.00664767,0.00562061,-0.00204918,0.00050994,0.0,-0.00254842,0.00048298,0.00684013,-0.00078864
2014-30,-0.06888169,-0.03171857,-0.00331126,-0.03318903,-0.08243728,0.08418741,-0.07295634,0.0551435,-0.02858527,-0.01714928,-0.03394135,-0.02445386,-0.02609704,-0.02825664,-0.02975665,-0.02712659,-0.02638601,-0.01162791,-0.02006306,-0.02002356,-0.02600958,-0.03230769,-0.02162314,-0.03227003,-0.00863761,-0.02033599,-0.03752759,-0.01680149,-0.0298066,-0.03058511,0.02891378,0.05965489,-0.05558264,-0.02995283,-0.00927705,-0.03006939
2014-29,0.01646091,0.00990099,0.06570657,0.02399608,0.0040032,-0.00581564,0.02130765,0.0,0.00535801,0.01341324,-0.01070371,0.01373447,0.00918866,0.00025937,0.00696732,0.01241194,0.01524208,0.00350877,-0.01185771,0.00614934,0.00782329,-0.00965938,0.00840336,0.00408922,0.0035447,0.00295421,0.00220264,0.00247066,0.00319489,0.0,-0.00103977,-0.00457741,0.00195599,0.00307619,0.00372316,0.0015456
2014-28,-0.01859337,-0.01095101,-0.00896861,-0.00097182,0.00439824,-0.00812301,0.00348837,-0.00894855,-0.00435203,0.01214926,-0.00362565,-0.02320407,0.00058491,0.00350558,0.00266092,-0.0164582,-0.0065108,-0.00407213,-0.01450084,-0.01996577,0.00091848,-0.00605755,-0.02076503,-0.01495804,-0.00236314,-0.00583942,0.0,-0.01605574,0.00068182,0.00133245,-0.00103977,-0.0045834,0.00439453,0.00189036,0.00086402,0.00309358
2014-27,-0.02151394,-0.00917958,-0.016,-0.02715579,-0.02695204,0.02597024,-0.03673706,0.03080217,-0.00676002,-0.02921157,-0.00813927,-0.01441103,-0.01432998,-0.00892395,-0.01681938,-0.0206385,-0.01289944,-0.00291375,-0.00279564,-0.02803998,-0.02737267,-0.00604839,-0.0242861,-0.01233672,-0.00393856,-0.01585928,-0.03229279,-0.02278107,-0.01268978,-0.00664894,0.00859151,0.01777193,-0.01939864,-0.01011527,-0.00338983,-0.01077752
2014-26,0.00957702,0.00573723,0.04178273,0.02448392,0.03693182,-0.03656801,0.04034411,-0.06747701,0.00676983,0.01713307,0.01552157,0.01292968,0.0160125,0.01264173,0.01750825,0.01362309,0.01509322,-0.00231884,0.00111888,0.01682086,0.01055942,0.00707786,0.02021019,0.01497991,0.01192843,0.00951009,0.01300108,0.02203037,0.01669335,0.0113941,-0.0126615,-0.02588578,0.02464268,0.01088757,0.01064899,0.01319876
2014-25,0.04152542,0.02188054,0.0,-0.01554404,-0.01445203,0.01481375,-0.01809691,0.0,-0.00290135,-0.01385747,-0.01218962,-0.00062992,-0.006779,-0.00376721,-0.00743729,-0.00064935,-0.00587889,0.01292597,-0.003367,0.00196961,-0.00673854,-0.0080402,0.00324412,0.0010993,-0.00039667,0.00376484,-0.00216685,0.00059862,-0.00793111,-0.00334001,0.00570244,0.00782141,-0.0083089,-0.00518501,-0.00073584,-0.00540123
2014-24,0.01384083,0.00777512,-0.0154827,-0.00468165,0.04649197,-0.04642614,0.02807123,0.0,0.01472031,0.01850781,0.01604401,0.02152265,0.00682927,0.0162505,0.01660018,0.02052301,0.01922499,0.00887574,0.00505902,0.02010339,0.03059805,0.01167513,0.02535134,0.01488649,0.01162325,0.02363368,0.00764192,0.02186456,0.01733703,0.01978172,-0.0173028,-0.03148119,0.0334516,0.01851407,0.01027235,0.01971609
2014-23,-0.00346021,-0.00119617,0.01193756,-0.02461258,-0.03584374,0.03510274,-0.02730476,-0.0262519,-0.00823245,-0.01172434,-0.00840336,-0.01322835,-0.00983607,-0.01286048,-0.01539238,-0.01714101,-0.01527166,-0.00470588,-0.00307865,-0.0106086,-0.02065834,-0.00703871,-0.02223413,-0.01430668,-0.00597848,-0.02076723,-0.00327154,-0.02072846,-0.01274465,-0.01143241,0.01191093,0.02533701,-0.0244858,-0.01323564,-0.00638741,-0.0124031
2014-22,0.01690391,0.00910747,0.0055607,0.02518657,0.05844435,-0.0571276,0.05900718,-0.0066325,0.02179297,0.01822993,0.02637722,0.02455796,0.0189088,0.02073641,0.02329819,0.02938197,0.02254723,0.01678657,0.01701645,0.04008252,0.03542749,0.02631579,0.03578473,0.03809524,0.00686314,0.03342286,0.02908277,0.03706011,0.02360916,0.01782042,-0.01973684,-0.04016749,0.04098361,0.02205526,0.01006255,0.02065131
2014-21,-0.01320423,0.00060569,0.02401537,0.00280767,0.00391645,-0.00420886,0.00317763,-0.01499629,0.0,-0.00814664,-0.00164319,0.00264463,0.0011853,0.00026677,0.00156781,-0.00170126,0.0036889,0.0,0.00484745,-0.01153164,-0.00541304,-0.00051813,-0.00819672,-0.00421779,0.00649614,-0.00802616,0.00673401,-0.00624415,0.00328638,0.00275862,0.0,-0.00307503,0.00206505,0.00146056,0.00485869,0.00239425
2014-20,0.02844037,0.01294698,0.02350637,0.01153292,0.02147099,-0.02225278,0.03808561,-0.02014184,0.0075643,0.01163137,0.00856939,0.00872483,0.0082495,0.00773616,0.0105474,0.0093361,0.00906817,0.01034693,0.00573559,0.0130382,0.01273732,0.00681699,0.00633458,0.00585937,0.00697579,0.00976205,0.01490826,0.01019108,0.00765367,0.00558659,-0.00841376,-0.01486326,0.01385928,0.00668151,0.00727147,0.00811688
2014-19,-0.02189781,-0.01106331,0.0219342,-0.01690935,-0.05145119,0.0512555,-0.05473752,0.05343401,-0.02184707,-0.04407952,-0.02865129,-0.02999341,-0.01271355,-0.01807955,-0.0258666,-0.03681189,-0.0315274,-0.01032807,-0.01139277,-0.04803749,-0.04663573,-0.02216495,-0.04230877,-0.03723404,-0.00898326,-0.03203797,-0.02257336,-0.04588851,-0.01979731,-0.02061856,0.01930792,0.03536585,-0.03482328,-0.01952172,-0.01039086,-0.01762821
2014-18,-0.05253785,-0.02425713,-0.00908174,-0.00469704,0.00226655,-0.0074897,0.00033047,-0.01308937,-0.002003,-0.02334294,0.00283889,-0.00200133,-0.00140309,0.0016258,-0.00159532,-0.0034188,-0.00062093,-0.00669915,-0.00028662,0.0,-0.00824111,0.00365726,-0.00057061,-0.0049904,-0.00492207,-0.00060441,-0.01015801,0.00126263,-0.00023815,0.00349162,-0.00198167,-0.00416667,0.00265675,0.00098863,-0.00359837,0.00162075
2014-17,0.00720072,0.00365186,0.00501505,0.02002861,0.04166667,-0.04118357,0.07404844,-0.03139389,0.01676829,0.01785714,0.01995192,0.0080429,0.01354904,0.0127223,0.01299049,0.00545703,0.01218369,0.00244051,0.01272044,0.00777047,0.02723548,0.01858736,0.00170116,0.02271837,0.00329489,0.00391802,0.00338983,-0.00434513,0.01390887,-0.004158,-0.01276074,-0.02551392,0.02544667,0.01119682,0.00354314,0.0122549
2014-16,-0.00784656,0.00181159,-0.03185328,-0.00520833,-0.00870761,0.00726422,-0.00531208,0.01043282,-0.0010101,0.0052417,0.00602991,-0.01150937,-0.00161616,-0.00393701,-0.00855263,-0.01694352,-0.00582643,-0.00362757,0.01054791,-0.0289067,-0.00450771,0.00584485,-0.02228336,-0.00926283,-0.00164541,-0.0157037,-0.00112108,-0.02800361,0.00382135,0.0,0.00247097,0.00592066,-0.00693333,-0.00148368,-0.00256624,0.0
2014-15,0.01151461,0.00545124,-0.01513718,0.0144648,0.0571152,-0.05613016,0.06631393,-0.08240621,0.01536885,0.04355772,0.02513553,0.00528751,0.01656103,0.01936644,0.01862272,0.0127774,0.00678384,0.00855746,0.01033973,0.01998262,0.03406028,0.01725067,0.01500834,0.03466135,0.00454545,0.02325581,0.01828571,0.02084611,0.02119883,0.01686578,-0.02414876,-0.03746973,0.03873824,0.01659125,0.00557841,0.01902399
2014-14,-0.03206239,-0.01674641,0.00569801,-0.01702933,-0.0720514,0.07082877,-0.0769739,0.08977627,-0.01819101,-0.0280346,-0.01481661,-0.03672948,-0.02290076,-0.02394558,-0.0311396,-0.03579564,-0.03447242,-0.00609013,0.00238237,-0.04162042,-0.03221188,-0.01337614,-0.04297918,-0.03069839,-0.01706623,-0.02187408,-0.00111483,-0.03981127,-0.01911132,-0.02149792,0.02389751,0.04744418,-0.04812834,-0.02373887,-0.01422583,-0.02520325
2014-13,0.00169205,-0.00295683,0.00095694,0.01428571,-0.02485004,0.02201502,-0.02450372,0.01500662,-0.00643883,-0.03911707,-0.00047676,-0.00502197,0.00621367,-0.008381,-0.01481013,-0.0047954,-0.00848698,-0.00060606,-0.00117509,-0.003549,-0.02899207,-0.00575314,-0.00369198,-0.01263471,-0.00401929,-0.0061082,-0.00220022,-0.0078534,-0.00186524,-0.00610998,0.00729376,0.01531863,-0.01534527,-0.00605767,-0.00366176,-0.00794281
2014-12,-0.00847458,-0.00948429,0.05482234,0.00925475,-0.03668942,0.03650299,-0.03244567,0.03813871,-0.01289043,-0.03858785,-0.01355852,-0.0199688,0.0046805,-0.01288523,-0.02070263,-0.02223634,-0.01689484,-0.00909091,-0.0082963,-0.0346681,-0.02031603,-0.01259182,-0.02946545,-0.02037792,-0.00121457,-0.02631579,0.00671892,-0.02627779,-0.01877608,-0.01021798,0.01234257,0.02521525,-0.02596741,-0.01113801,-0.00040942,-0.01267829
2014-11,0.00171086,-0.00414446,0.02947368,-0.01207146,0.04654255,-0.04843731,0.04868674,0.0,0.01098352,0.00937414,0.01300578,0.02981725,0.00388707,0.01520452,0.02425253,0.0299187,0.03370448,0.00665457,0.01533373,0.02407002,0.01764436,0.00844327,0.02365763,0.0066568,0.00161812,0.0011534,-0.00666667,0.01332947,0.02465039,0.01447278,-0.01517036,-0.03229665,0.03028721,0.01594701,0.00306769,0.0210356
2014-10,-0.02566225,-0.01112412,-0.0443996,-0.0341394,-0.06191289,0.0654278,-0.05710739,0.0,-0.01533136,-0.02537517,-0.02180612,-0.01497769,-0.02718486,-0.02127943,-0.02965674,-0.01705277,-0.02435402,-0.00603136,-0.00686772,-0.00492881,-0.0266486,-0.01360544,-0.00822718,-0.01688073,-0.01525492,-0.00751662,-0.03159041,-0.00233304,-0.02810685,-0.01704158,0.01830491,0.04202323,-0.03983657,-0.01966497,-0.01602542,-0.02549801
2014-09,-0.01874491,-0.01566125,0.001998,0.0301117,0.09985935,-0.09569378,0.10612804,-0.08336663,0.02432843,0.04498861,0.03653752,0.04015931,0.03086164,0.03396123,0.04293994,0.03738318,0.04532754,0.00303214,0.01852414,0.03817664,0.032695,0.03407247,0.04036494,0.03376328,0.01631987,0.02251852,0.02113459,0.04072948,0.0497561,0.03370787,-0.0308477,-0.06454845,0.06870229,0.03232273,0.01600165,0.03890728
2014-08,-0.03445576,-0.01647727,-0.00974659,-0.0042333,0.01535598,-0.01960554,0.00033267,0.0,0.00914634,-0.00476858,0.00906641,0.01467645,-0.0060889,0.00699684,0.00130276,0.01477006,0.00400863,0.0,0.00543971,0.02697216,-0.0055008,0.01084599,0.02617506,0.00952381,0.0077551,0.01256357,0.00770925,0.02242704,-0.00120715,0.00349895,-0.00584938,-0.01320511,0.01028139,0.00549725,0.006116,0.00247117
2014-07,0.00714286,0.00285714,-0.00853081,-0.00847857,-0.02681461,0.02520612,-0.02853306,0.00857407,-0.00761421,-0.00731364,-0.00757021,-0.01366667,-0.00953734,-0.00984279,-0.0127488,-0.01576123,-0.01265042,-0.00966184,-0.00241619,-0.01916933,-0.00987598,-0.00593312,-0.01967951,-0.00954563,0.00246812,-0.00658683,-0.00333333,-0.018683,-0.01062545,-0.0069979,0.00829471,0.01844646,-0.01886792,-0.00848939,0.00200873,-0.00904605
2014-06,0.02828619,0.014068,0.06024096,0.02630297,0.0443038,-0.0451195,0.05743846,-0.03586417,0.01607884,0.02098514,0.02112676,0.01833616,0.0229837,0.01587744,0.0145368,0.01883562,0.0140625,0.02117061,0.02932917,0.02205663,0.01627742,0.02619844,0.02308136,0.02156017,0.00745959,0.02694333,0.02402746,0.02151218,0.01527094,0.01715511,-0.01509344,-0.03163591,0.03187919,0.01500127,0.00711694,0.01589958
2014-05,0.04097646,0.01561562,0.01816347,0.06491499,0.10557661,-0.09942046,0.09834123,0.0,0.03004292,0.03327284,0.03397303,0.02978276,0.04623773,0.03728324,0.03817633,0.03333333,0.03665261,0.02038217,0.00633112,0.0195122,0.0343727,0.02229846,0.02910603,0.02299314,0.01176471,0.01475204,0.03448276,0.0210902,0.03197158,0.0363232,-0.03303303,-0.06594399,0.06894484,0.03185887,0.01238324,0.03645833
2014-04,-0.00582848,-0.00644028,0.0029615,-0.01237011,0.00708861,-0.01340652,0.00580131,-0.00293399,0.00104493,0.00586854,0.00529768,-0.01639344,-0.00861888,0.00169635,-0.00266702,-0.01615074,-0.009071,-0.0006215,0.0058642,-0.03150724,-0.00305738,0.00334448,-0.02591251,-0.00271423,0.00041982,-0.00391448,-0.00809249,-0.01859189,0.00643724,0.00289855,-0.00236407,-0.00804505,0.00516351,0.00257599,-0.00056585,0.00339847
2014-03,-0.0294586,-0.01773455,-0.04511278,-0.03880738,-0.10279132,0.1053766,-0.09334625,0.06781267,-0.03159478,-0.03412875,-0.04663956,-0.03086817,-0.03668615,-0.03530844,-0.03883742,-0.03097773,-0.035853,-0.01096892,-0.03048416,-0.02062706,-0.04675154,-0.04153355,-0.02594277,-0.03813402,-0.02407181,-0.02122093,-0.02660754,-0.01920236,-0.03960161,-0.03616134,0.03321033,0.07045952,-0.06834911,-0.03335804,-0.02486947,-0.03818034
2014-02,0.02069536,0.01168907,-0.01026119,0.00618459,0.03169499,-0.03505747,0.0313647,-0.01872759,0.00607595,0.02107062,0.00262969,0.01425257,0.00424757,0.01069372,0.0131528,0.00626442,0.00668896,0.00620732,-0.00059418,0.00819904,0.0232821,0.00587607,0.00328857,0.00859492,0.00949236,0.01461378,0.00337079,0.00880656,0.00981331,0.00916138,-0.01212709,-0.02214965,0.02158662,0.01026283,0.00868417,0.010682
2014-01,0.01321222,0.00933489,0.02046512,0.03836695,0.01929982,-0.0199953,0.01792115,0.0,0.00806452,-0.00056007,0.00685741,0.02112676,0.01301342,0.00652795,0.00677057,0.01994018,0.01522533,0.00559006,-0.0035098,0.0124364,0.004914,0.00794913,0.01568951,0.01114827,0.00697865,0.00383255,0.00898876,0.00635786,-0.00070721,0.01049685,-0.00586654,-0.01381891,0.01381509,0.00695998,0.00713,0.00569569
2014-00,0.01003344,0.0,-0.03163445,-0.02326709,0.00907441,-0.01195312,0.01820589,-0.10941566,-0.00450676,0.01101073,-0.00933053,-0.00634179,-0.00505459,0.00368953,0.00943518,-0.00692841,0.00832306,0.00311721,-0.01712818,-0.01053507,0.00470536,-0.01561687,-0.01135135,-0.00662252,-0.00448248,-0.0078534,-0.00225479,-0.01429848,0.00213422,0.02507163,-0.005838,-0.00628302,0.00642742,0.00349563,-0.00467258,0.00655738
2013-51,-0.00166251,0.0,0.02137133,0.01636905,0.0096242,-0.0099954,0.01572432,0.0,0.00251256,-0.00392487,0.00492264,0.00266845,0.00880065,0.00356164,0.00258632,0.00098879,0.00246609,0.0,0.00896991,0.0,0.00022356,0.00419727,-0.00187869,0.00480591,0.00532569,-0.00319675,0.00684151,0.00088915,0.00213777,0.00358938,-0.00339559,-0.00624379,0.00700431,0.00400701,0.00330943,0.00328407
2013-50,0.02233677,0.0125149,-0.02417962,0.0241397,0.06277805,-0.064898,0.06007194,0.0,0.01801338,0.02249784,0.01870504,0.01334246,0.01827731,0.02123471,0.0245366,0.01452212,0.01739956,0.01395939,0.01702377,0.01589554,0.02899559,0.0193133,0.01495431,0.0120983,0.00952381,0.01006215,0.01283547,0.01831502,0.02368164,0.02356406,-0.02148253,-0.04232733,0.04086266,0.02053915,0.00926248,0.02192243
2013-49,-0.02607233,-0.01697892,-0.03666667,-0.02591463,-0.04190751,0.04116564,-0.04786862,0.0,-0.0173028,0.00087235,-0.0170253,-0.01263661,-0.02172564,-0.0143594,-0.00878594,-0.01643192,-0.01446996,-0.01381042,-0.0234688,-0.01727067,-0.01395024,-0.02053712,-0.01822198,-0.02049944,-0.01640016,-0.01911203,-0.00812065,-0.01221374,-0.01546641,-0.01531729,0.01332699,0.02786124,-0.02951002,-0.01675127,-0.0160601,-0.01669449
2013-48,-0.00749376,-0.00234192,0.00917431,-0.01456554,-0.00291121,0.00171784,-0.01116928,0.0,0.0,-0.0037703,-0.00283152,0.00342583,-0.01004922,-0.00139704,-0.00703291,0.00505732,-0.00439837,-0.00188679,0.00258102,0.00708215,0.00280899,-0.00105374,0.00860394,-0.00149087,0.00164609,0.0026362,0.00232829,0.01286371,-0.00507001,0.00146628,0.0,0.00108725,-0.00167785,-0.00076336,0.00270121,-0.00334169
2013-47,0.02143446,0.00640279,0.02794242,0.0218607,-0.00527325,-0.00086477,0.00488827,0.0,0.00101833,0.0,0.00518501,0.00136659,0.0061589,-0.00083565,-0.00039756,0.00235452,-0.00312793,0.00561798,0.0,0.01247873,0.00608757,0.00052659,0.00943658,0.01005961,0.00082169,0.01199181,0.01050175,0.01991422,0.00264487,0.0,0.00047596,0.0,-0.00111173,0.00025368,0.00235196,-0.00166667
2013-46,0.028838,0.01358535,-0.0016488,0.00356415,0.04267068,-0.0440297,0.03386744,-0.00236016,0.01394628,0.03671381,0.01723725,0.02132867,0.00452396,0.01384768,0.02410459,0.02414626,0.02345758,0.00884397,0.00318103,0.02873058,0.01790831,0.01334757,0.02838303,0.02422145,0.00661978,0.01973094,0.00470035,0.02303566,0.01417054,0.01111111,-0.01453352,-0.02862444,0.02804808,0.01521011,0.00556251,0.01697793
2013-45,0.0333626,0.02228916,0.03743316,-0.00457782,0.03788272,-0.04056069,0.03467772,-0.06333591,0.01462141,0.01282443,0.01698617,0.00210011,0.01294904,0.0124339,0.01130567,0.00206825,0.00711054,0.01537476,0.00697269,-0.00263466,0.01063316,0.01512696,0.00057339,0.01049767,0.01421405,0.01084337,0.00472813,-0.00063151,0.0149738,0.01121076,-0.0131975,-0.02473773,0.02516091,0.01251956,0.01363604,0.01202749
